Handedness,Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
R,"[0.5005098581314087, 0.571860671043396, -5.578996820077009e-07]","[0.4398467242717743, 0.5397909283638, -0.039645303040742874]","[0.3948167562484741, 0.5062996745109558, -0.07348041236400604]","[0.375481516122818, 0.49415209889411926, -0.10401266813278198]","[0.3748655617237091, 0.49522894620895386, -0.1305064558982849]","[0.47122329473495483, 0.4319126605987549, -0.06483123451471329]","[0.391177773475647, 0.47012174129486084, -0.10065510869026184]","[0.3700329065322876, 0.5228593349456787, -0.11928223073482513]","[0.3826289772987366, 0.5526159405708313, -0.13113974034786224]","[0.5070975422859192, 0.43678930401802063, -0.06466945260763168]","[0.4122457802295685, 0.48531875014305115, -0.09898970276117325]","[0.4008772373199463, 0.5407211780548096, -0.10467319935560226]","[0.4219314455986023, 0.5670216083526611, -0.10776054114103317]","[0.5367443561553955, 0.4563690423965454, -0.06737083196640015]","[0.445560485124588, 0.5014462471008301, -0.1006082072854042]","[0.4359080493450165, 0.5524488091468811, -0.09526877850294113]","[0.45863884687423706, 0.577501654624939, -0.08961363881826401]","[0.5597794055938721, 0.48700374364852905, -0.07454051077365875]","[0.49060630798339844, 0.5217485427856445, -0.0960928276181221]","[0.47457441687583923, 0.5614587664604187, -0.09088744968175888]","[0.48767995834350586, 0.584520697593689, -0.08430127799510956]"
L,"[0.5063571333885193, 0.7568191885948181, 1.5142818199365138e-07]","[0.583953857421875, 0.7251154780387878, -0.023413274437189102]","[0.6062015891075134, 0.6425094604492188, -0.02394692227244377]","[0.5712645649909973, 0.5845550298690796, -0.025731883943080902]","[0.5065764784812927, 0.5867366194725037, -0.02392578311264515]","[0.5671938061714172, 0.5382897257804871, 0.024248730391263962]","[0.5772544741630554, 0.4741915166378021, -0.00018444310990162194]","[0.5994235277175903, 0.49896466732025146, -0.018032511696219444]","[0.5993993282318115, 0.5477616786956787, -0.022686222568154335]","[0.5214420557022095, 0.534213125705719, 0.024040715768933296]","[0.5224645733833313, 0.45131486654281616, 0.0013587063876911998]","[0.5473135709762573, 0.495498925447464, -0.00893464032560587]","[0.5472764372825623, 0.5505258440971375, -0.00384839647449553]","[0.47777408361434937, 0.5462064743041992, 0.015561711974442005]","[0.4771706759929657, 0.47182926535606384, -0.01608184352517128]","[0.5063052773475647, 0.5168863534927368, -0.02099977806210518]","[0.5068346261978149, 0.5633167028427124, -0.008965972810983658]","[0.4300156235694885, 0.5719244480133057, 0.004547045100480318]","[0.4415827989578247, 0.5124790072441101, -0.02387687750160694]","[0.46936801075935364, 0.5407209992408752, -0.027161698788404465]","[0.476590096950531, 0.5776293873786926, -0.018620356917381287]"
R,"[0.46588408946990967, 0.852433443069458, -1.0599263760013855e-06]","[0.3678491711616516, 0.7833620309829712, 0.000519885856192559]","[0.32872438430786133, 0.6874784231185913, 0.0023004021495580673]","[0.36959829926490784, 0.6023539900779724, -0.010712812654674053]","[0.4326605200767517, 0.5953591465950012, -0.014127034693956375]","[0.4062342345714569, 0.5731160044670105, 0.09903855621814728]","[0.393429160118103, 0.4627176523208618, 0.06400415301322937]","[0.3538042902946472, 0.5036718845367432, 0.04239184781908989]","[0.36309343576431274, 0.5589134693145752, 0.035702481865882874]","[0.45152580738067627, 0.5696538686752319, 0.07747334986925125]","[0.4664020836353302, 0.4293683171272278, 0.03337772190570831]","[0.40085476636886597, 0.4876503348350525, 0.02365933544933796]","[0.4015926122665405, 0.5433237552642822, 0.03732723742723465]","[0.49330267310142517, 0.5706923007965088, 0.0416482612490654]","[0.5108458995819092, 0.4422715902328491, -0.0019472468411549926]","[0.4478163719177246, 0.493047833442688, 0.0012989421375095844]","[0.44436752796173096, 0.5564932823181152, 0.022138597443699837]","[0.5394091606140137, 0.5862051248550415, 0.0029845284298062325]","[0.5280461311340332, 0.48327088356018066, -0.01795278862118721]","[0.4780780076980591, 0.5127293467521667, -0.014044547453522682]","[0.470866858959198, 0.5758625268936157, -0.0014642563182860613]"
R,"[0.47202444076538086, 0.8665448427200317, -6.707036845909897e-07]","[0.367837518453598, 0.8107973337173462, -0.04982708767056465]","[0.33269912004470825, 0.6725313663482666, -0.061753854155540466]","[0.39436063170433044, 0.5825985670089722, -0.0770096629858017]","[0.47398725152015686, 0.6094194054603577, -0.08245312422513962]","[0.35955923795700073, 0.5739535689353943, 0.02086019515991211]","[0.3523934781551361, 0.46424442529678345, -0.030023710802197456]","[0.3355448842048645, 0.5193256735801697, -0.06652124971151352]","[0.3367687165737152, 0.5864808559417725, -0.08504678308963776]","[0.4301373064517975, 0.5662395358085632, 0.024148358032107353]","[0.44281959533691406, 0.43099015951156616, -0.028604814782738686]","[0.4124301075935364, 0.48464974761009216, -0.05269797146320343]","[0.4086776375770569, 0.550150990486145, -0.054919853806495667]","[0.4936122000217438, 0.5770419836044312, 0.01276660431176424]","[0.5201123356819153, 0.45476898550987244, -0.03342656418681145]","[0.4785163700580597, 0.5037819743156433, -0.04047515615820885]","[0.465636283159256, 0.5705569982528687, -0.030274629592895508]","[0.5625564455986023, 0.6015839576721191, -0.0063490853644907475]","[0.5711352825164795, 0.5065492391586304, -0.038690440356731415]","[0.5344047546386719, 0.5257049798965454, -0.050093479454517365]","[0.5177109241485596, 0.5788199305534363, -0.05019842088222504]"
R,"[0.4860057234764099, 0.8038988709449768, -7.038500484668475e-07]","[0.3942555785179138, 0.744056224822998, -0.039078667759895325]","[0.36682218313217163, 0.6434662342071533, -0.04859614744782448]","[0.418778657913208, 0.5694212913513184, -0.06255491822957993]","[0.4876672327518463, 0.570042073726654, -0.06830064207315445]","[0.39333927631378174, 0.5634315609931946, 0.039363302290439606]","[0.39225709438323975, 0.4692895710468292, -0.005598103627562523]","[0.3793146312236786, 0.5151116251945496, -0.04389694333076477]","[0.3876928389072418, 0.5664488673210144, -0.06430855393409729]","[0.45005977153778076, 0.5594700574874878, 0.038993701338768005]","[0.46598535776138306, 0.43732142448425293, -0.00865120254456997]","[0.4394984543323517, 0.4854847490787506, -0.042448244988918304]","[0.43894508481025696, 0.5358826518058777, -0.05454105883836746]","[0.5005472302436829, 0.5645566582679749, 0.02528371289372444]","[0.5255948901176453, 0.4568500816822052, -0.017441008239984512]","[0.4910770654678345, 0.4947241246700287, -0.040298186242580414]","[0.48116257786750793, 0.5519424080848694, -0.04418131709098816]","[0.5553159713745117, 0.582196056842804, 0.00572538236156106]","[0.558756947517395, 0.5004722476005554, -0.01903587020933628]","[0.5289408564567566, 0.5151553153991699, -0.03436953201889992]","[0.5160859823226929, 0.5614829659461975, -0.041101858019828796]"
R,"[0.4845356345176697, 0.8534700274467468, -7.229357947835524e-07]","[0.38580572605133057, 0.7843774557113647, -0.04551364853978157]","[0.35245776176452637, 0.6508949398994446, -0.05594228580594063]","[0.42299264669418335, 0.5684757232666016, -0.06826525926589966]","[0.5091937184333801, 0.5893876552581787, -0.07067116349935532]","[0.36719536781311035, 0.5624656677246094, 0.02030707709491253]","[0.3650960326194763, 0.45282065868377686, -0.026083707809448242]","[0.36337515711784363, 0.5035582184791565, -0.0606752410531044]","[0.37190374732017517, 0.5705251693725586, -0.07795288413763046]","[0.43736591935157776, 0.5516268610954285, 0.024864379316568375]","[0.4476625621318817, 0.4251997470855713, -0.020429184660315514]","[0.4299718141555786, 0.47664403915405273, -0.04376288875937462]","[0.42756974697113037, 0.5393688678741455, -0.04778183624148369]","[0.5008266568183899, 0.5581145286560059, 0.015908287838101387]","[0.5170187950134277, 0.44916796684265137, -0.022395551204681396]","[0.4905863404273987, 0.4941224753856659, -0.03519881144165993]","[0.483161985874176, 0.5578400492668152, -0.03255526348948479]","[0.5677169561386108, 0.5798760056495667, -0.0001497069315519184]","[0.5655801296234131, 0.5006283521652222, -0.027067847549915314]","[0.5404828190803528, 0.5203297138214111, -0.041470229625701904]","[0.5321995615959167, 0.5700517296791077, -0.04602188244462013]"
L,"[0.5241379141807556, 0.8688398003578186, 9.047093385561311e-08]","[0.6361294984817505, 0.8013582229614258, -0.021949054673314095]","[0.670307457447052, 0.6731374263763428, -0.014797434210777283]","[0.6180894374847412, 0.5896511673927307, -0.009143242612481117]","[0.511970043182373, 0.6019717454910278, 0.0013870274415239692]","[0.6407908797264099, 0.5751392245292664, 0.029544692486524582]","[0.6394444704055786, 0.46662381291389465, 0.002462235977873206]","[0.6409165859222412, 0.5137262344360352, -0.02394993230700493]","[0.6330015659332275, 0.5811996459960938, -0.03599661588668823]","[0.5739437341690063, 0.5688678622245789, 0.02732333540916443]","[0.5535855293273926, 0.4364544153213501, 0.0045960526913404465]","[0.5759797096252441, 0.48215383291244507, -0.017922649160027504]","[0.5790491104125977, 0.5502482056617737, -0.028213338926434517]","[0.5079240798950195, 0.5803696513175964, 0.015637332573533058]","[0.47949543595314026, 0.46394699811935425, -0.01110253669321537]","[0.5177815556526184, 0.49603837728500366, -0.043045468628406525]","[0.528357207775116, 0.5588083267211914, -0.05586982145905495]","[0.4480987787246704, 0.6079463958740234, 0.0008969628252089024]","[0.4415126442909241, 0.518269419670105, -0.020970212295651436]","[0.4785275459289551, 0.5272805094718933, -0.046027712523937225]","[0.5013307929039001, 0.5707723498344421, -0.06116083264350891]"
L,"[0.4995748698711395, 0.823762059211731, 6.079852710172418e-07]","[0.618166446685791, 0.7618556022644043, -0.008126296103000641]","[0.6406664848327637, 0.6538622379302979, 0.008503428660333157]","[0.6009807586669922, 0.5759900212287903, 0.021462753415107727]","[0.510078489780426, 0.5810986161231995, 0.04022049903869629]","[0.5912865400314331, 0.5722095966339111, 0.05750695988535881]","[0.6038438677787781, 0.4803720712661743, 0.03892206400632858]","[0.6335317492485046, 0.49212557077407837, 0.023279506713151932]","[0.6360029578208923, 0.5463240146636963, 0.020732633769512177]","[0.5334685444831848, 0.5636094212532043, 0.047997090965509415]","[0.5352482199668884, 0.446865051984787, 0.02774346061050892]","[0.5768452286720276, 0.474118173122406, 0.00973525457084179]","[0.576881468296051, 0.5393093824386597, 0.009453819133341312]","[0.4783031940460205, 0.571823239326477, 0.029009293764829636]","[0.4783329963684082, 0.4638928472995758, -0.0020436521153897047]","[0.5197693109512329, 0.497345507144928, -0.021941199898719788]","[0.5211564302444458, 0.5429477095603943, -0.019751520827412605]","[0.41842782497406006, 0.5909019112586975, 0.008511889725923538]","[0.438780277967453, 0.5052780508995056, -0.022634917870163918]","[0.48277169466018677, 0.5210959315299988, -0.040200814604759216]","[0.49848443269729614, 0.5565932393074036, -0.042748067528009415]"
L,"[0.5193687081336975, 0.8001495599746704, 2.140447605825102e-07]","[0.6085408329963684, 0.7426362037658691, -0.0213646087795496]","[0.629122793674469, 0.6333894729614258, -0.01841779425740242]","[0.5806910395622253, 0.5576646327972412, -0.01582462713122368]","[0.4969039559364319, 0.5617900490760803, -0.008642053231596947]","[0.6191363334655762, 0.5711884498596191, 0.01183179672807455]","[0.6153114438056946, 0.47240620851516724, -0.017624767497181892]","[0.6221745014190674, 0.5012955069541931, -0.03988196700811386]","[0.6202868819236755, 0.5558102130889893, -0.04796009138226509]","[0.5655809044837952, 0.5637344717979431, 0.010562872514128685]","[0.5457730889320374, 0.4497210383415222, -0.015798961743712425]","[0.5661354064941406, 0.48468542098999023, -0.03234424814581871]","[0.5699796080589294, 0.5418264865875244, -0.03495481237769127]","[0.5111317038536072, 0.5722265243530273, 0.0015180553309619427]","[0.48439520597457886, 0.46501684188842773, -0.02699371799826622]","[0.5136300921440125, 0.4950113594532013, -0.046357255429029465]","[0.5254154801368713, 0.5473653674125671, -0.04824298620223999]","[0.45803171396255493, 0.5946753025054932, -0.010109154507517815]","[0.4454834461212158, 0.5133230686187744, -0.03746119141578674]","[0.4771207571029663, 0.5206388235092163, -0.05808050185441971]","[0.49884700775146484, 0.5586785078048706, -0.0661114975810051]"
L,"[0.4953649044036865, 0.8225527405738831, 1.701383354202335e-07]","[0.602886974811554, 0.7656696438789368, -0.03520889952778816]","[0.6328895688056946, 0.6404482126235962, -0.029539871960878372]","[0.5714269280433655, 0.5476670861244202, -0.02201053872704506]","[0.4743397533893585, 0.5569571256637573, -0.00642830366268754]","[0.6251383423805237, 0.5692948698997498, 0.0280865877866745]","[0.618695855140686, 0.4572829604148865, -0.00719394301995635]","[0.615699052810669, 0.5002308487892151, -0.03138914331793785]","[0.6112014651298523, 0.563899576663971, -0.03787999972701073]","[0.5530962347984314, 0.5604720115661621, 0.032882172614336014]","[0.5333172678947449, 0.4331126809120178, -0.0013725769240409136]","[0.5479248762130737, 0.4893096089363098, -0.020133327692747116]","[0.5527217984199524, 0.5530850887298584, -0.01969890110194683]","[0.4848519265651703, 0.5698065757751465, 0.025546466931700706]","[0.4616488814353943, 0.45465484261512756, -0.013241684064269066]","[0.4883207678794861, 0.5083900094032288, -0.034101713448762894]","[0.5028416514396667, 0.5636767148971558, -0.03217098116874695]","[0.41861021518707275, 0.5963293313980103, 0.014507563784718513]","[0.41727912425994873, 0.5044238567352295, -0.013360969722270966]","[0.44774124026298523, 0.5288236141204834, -0.02923351712524891]","[0.46799981594085693, 0.5735040903091431, -0.032452527433633804]"
R,"[0.47979265451431274, 0.8137721419334412, -8.129759407893289e-07]","[0.39107000827789307, 0.7528766393661499, -0.003857513191178441]","[0.3626561760902405, 0.6526063680648804, -0.0035435622557997704]","[0.40134501457214355, 0.5768448114395142, -0.0160404983907938]","[0.4576014578342438, 0.5793192982673645, -0.0224020853638649]","[0.4213237166404724, 0.5606610774993896, 0.05907135084271431]","[0.42385202646255493, 0.4593961834907532, 0.026125721633434296]","[0.3866172432899475, 0.49216172099113464, 0.008462995290756226]","[0.3874872922897339, 0.5409802794456482, 0.0031514130532741547]","[0.4599030315876007, 0.560072660446167, 0.04170574992895126]","[0.4842783212661743, 0.43899476528167725, -0.001669722842052579]","[0.42654046416282654, 0.48784056305885315, -0.007452753372490406]","[0.4203512370586395, 0.5408807992935181, 0.006830638740211725]","[0.49632519483566284, 0.5657036304473877, 0.013558276928961277]","[0.5239907503128052, 0.4544174373149872, -0.024330798536539078]","[0.46623072028160095, 0.4996595084667206, -0.016084682196378708]","[0.45626941323280334, 0.5580945611000061, 0.0060103959403932095]","[0.5354392528533936, 0.5826303958892822, -0.018043210729956627]","[0.5410629510879517, 0.49187642335891724, -0.03509161248803139]","[0.4961105287075043, 0.5160162448883057, -0.028671132400631905]","[0.48472028970718384, 0.5705463886260986, -0.015899835154414177]"
L,"[0.520850419998169, 0.8133952617645264, 3.6063621422499637e-08]","[0.60965496301651, 0.7538809776306152, -0.01645004004240036]","[0.6410848498344421, 0.6380181908607483, -0.011375943198800087]","[0.6013845801353455, 0.5682010054588318, -0.009096607565879822]","[0.5162768363952637, 0.5833829045295715, -0.003960463218390942]","[0.597852885723114, 0.5658807754516602, 0.007961791008710861]","[0.600577175617218, 0.46303901076316833, -0.022150320932269096]","[0.6230441927909851, 0.49528825283050537, -0.049506545066833496]","[0.6233633160591125, 0.5567744970321655, -0.0629289299249649]","[0.5486873984336853, 0.5623128414154053, 0.002610835712403059]","[0.5277214050292969, 0.4403708577156067, -0.022225840017199516]","[0.560636043548584, 0.4751506447792053, -0.04462156444787979]","[0.5645561814308167, 0.5401128530502319, -0.05497876554727554]","[0.4977795481681824, 0.5727131366729736, -0.008938913233578205]","[0.4742286205291748, 0.4622398018836975, -0.030605359002947807]","[0.5129879117012024, 0.4877092242240906, -0.05023139715194702]","[0.5225396752357483, 0.5455822348594666, -0.056600406765937805]","[0.4510693848133087, 0.5940737128257751, -0.023461049422621727]","[0.4390629231929779, 0.5115493535995483, -0.045270778238773346]","[0.4750940799713135, 0.5174322128295898, -0.06574089080095291]","[0.49340707063674927, 0.5561984777450562, -0.0769534483551979]"
R,"[0.4796063303947449, 0.8154906034469604, -4.668796691476018e-07]","[0.3945184648036957, 0.7637873888015747, -0.03552769124507904]","[0.3651157319545746, 0.6482624411582947, -0.04202217981219292]","[0.4275962710380554, 0.5737083554267883, -0.0494888499379158]","[0.5002368092536926, 0.5810537934303284, -0.050138212740421295]","[0.3685625195503235, 0.562629222869873, 0.01104871928691864]","[0.376562237739563, 0.4645090401172638, -0.021875426173210144]","[0.3919631838798523, 0.5012769103050232, -0.050317905843257904]","[0.3945744037628174, 0.5559174418449402, -0.06736882776021957]","[0.4327635169029236, 0.5527855753898621, 0.01285688765347004]","[0.440174400806427, 0.43572714924812317, -0.01969931088387966]","[0.45030492544174194, 0.48837655782699585, -0.043846260756254196]","[0.4482538402080536, 0.5468088388442993, -0.05384308472275734]","[0.489656925201416, 0.5618980526924133, 0.005761382635682821]","[0.5053558349609375, 0.46066558361053467, -0.024365931749343872]","[0.5009108781814575, 0.5046147108078003, -0.0381179116666317]","[0.4884483218193054, 0.5619676113128662, -0.04095650836825371]","[0.5479936599731445, 0.5868844389915466, -0.006146748550236225]","[0.5543692111968994, 0.5145221948623657, -0.03247879818081856]","[0.5421077609062195, 0.5357660055160522, -0.0452515184879303]","[0.5267802476882935, 0.578460156917572, -0.050949569791555405]"
R,"[0.49212780594825745, 0.8411495685577393, -5.745564521930646e-07]","[0.3870921730995178, 0.7867029309272766, -0.05539974942803383]","[0.36345529556274414, 0.6577947735786438, -0.06547188013792038]","[0.42357105016708374, 0.5719977021217346, -0.07580436766147614]","[0.5027660727500916, 0.5791102051734924, -0.07545115798711777]","[0.3887719511985779, 0.5699185132980347, 0.027727384120225906]","[0.3847505450248718, 0.4693213701248169, -0.027430864050984383]","[0.36485761404037476, 0.5121421813964844, -0.06919807940721512]","[0.3642934560775757, 0.5806884765625, -0.08874868601560593]","[0.45617857575416565, 0.560811460018158, 0.036499615758657455]","[0.47066807746887207, 0.43101656436920166, -0.019877919927239418]","[0.43924811482429504, 0.46704113483428955, -0.05176263675093651]","[0.4345985949039459, 0.5305814743041992, -0.057622648775577545]","[0.514242947101593, 0.5677700042724609, 0.02920546382665634]","[0.5383152365684509, 0.45249196887016296, -0.021651851013302803]","[0.4996565282344818, 0.485892653465271, -0.03810953348875046]","[0.4908125698566437, 0.5505495667457581, -0.033075567334890366]","[0.5786315202713013, 0.5873109698295593, 0.014340253546833992]","[0.5818294286727905, 0.5032519698143005, -0.024735236540436745]","[0.5494558215141296, 0.5191794037818909, -0.04296758770942688]","[0.5371811985969543, 0.5701595544815063, -0.04610549286007881]"
L,"[0.5095354914665222, 0.8109798431396484, 1.3977657431496482e-07]","[0.5908383131027222, 0.7619593739509583, -0.01897699385881424]","[0.6181929707527161, 0.6424427032470703, -0.018227020278573036]","[0.5736827254295349, 0.5681767463684082, -0.020632486790418625]","[0.48971182107925415, 0.5862450003623962, -0.017964869737625122]","[0.5795542001724243, 0.565223753452301, 0.004257228225469589]","[0.5806671977043152, 0.46534234285354614, -0.029513884335756302]","[0.6033833622932434, 0.510142982006073, -0.055674467235803604]","[0.6006263494491577, 0.5743797421455383, -0.06667598336935043]","[0.5286375880241394, 0.5613101720809937, -0.0022964959498494864]","[0.5063036680221558, 0.4394964575767517, -0.030172135680913925]","[0.5436714887619019, 0.48029178380966187, -0.04599188268184662]","[0.5488736033439636, 0.5442425608634949, -0.04862138256430626]","[0.47633957862854004, 0.574664831161499, -0.015806693583726883]","[0.45374923944473267, 0.4639212191104889, -0.041188981384038925]","[0.4960049092769623, 0.4998319447040558, -0.046935319900512695]","[0.5057042837142944, 0.5557985305786133, -0.04048062115907669]","[0.4291045665740967, 0.5984573364257812, -0.032762784510850906]","[0.4235531687736511, 0.5150530934333801, -0.0542449913918972]","[0.4613175392150879, 0.5322936773300171, -0.06241698935627937]","[0.47445034980773926, 0.5749170780181885, -0.06193213909864426]"
L,"[0.5155659914016724, 0.7848497629165649, 5.990454496895836e-07]","[0.6273813843727112, 0.7309401035308838, -0.051010724157094955]","[0.6451989412307739, 0.6334806084632874, -0.054656606167554855]","[0.586093008518219, 0.573631227016449, -0.05269043520092964]","[0.5027734041213989, 0.5728330016136169, -0.04328806698322296]","[0.6186842322349548, 0.566392719745636, 0.018734820187091827]","[0.6089702248573303, 0.4820152521133423, -0.01991053856909275]","[0.6179563403129578, 0.5077799558639526, -0.05021005496382713]","[0.6179946660995483, 0.5639950037002563, -0.05975409969687462]","[0.557975172996521, 0.5641573071479797, 0.031399358063936234]","[0.54487144947052, 0.45848900079727173, -0.006178503856062889]","[0.5630927681922913, 0.49237561225891113, -0.033691100776195526]","[0.5656671524047852, 0.5492305159568787, -0.039171840995550156]","[0.5002773404121399, 0.5742053985595703, 0.030646491795778275]","[0.4905244708061218, 0.48267173767089844, -0.013765333220362663]","[0.5127897262573242, 0.519770622253418, -0.041279785335063934]","[0.5201893448829651, 0.5617353320121765, -0.04305674508213997]","[0.44112858176231384, 0.5918521881103516, 0.025679918006062508]","[0.444358229637146, 0.5222389101982117, -0.0071509964764118195]","[0.46581920981407166, 0.5382070541381836, -0.024239053949713707]","[0.4758550226688385, 0.5689534544944763, -0.027538709342479706]"
R,"[0.4759170413017273, 0.7903249263763428, -5.352657126422855e-07]","[0.39600223302841187, 0.7409913539886475, -0.033890094608068466]","[0.36780253052711487, 0.632307767868042, -0.044302597641944885]","[0.42331379652023315, 0.5615519881248474, -0.05611559748649597]","[0.4921814799308777, 0.5677402019500732, -0.06186142563819885]","[0.3834776282310486, 0.5553505420684814, -0.004858553875237703]","[0.38731956481933594, 0.46860235929489136, -0.038176462054252625]","[0.38927289843559265, 0.5012012124061584, -0.06505335867404938]","[0.3858306109905243, 0.5533443689346313, -0.08109891414642334]","[0.44101572036743164, 0.5477341413497925, -0.0038745731581002474]","[0.44731834530830383, 0.4431186318397522, -0.03272033855319023]","[0.44421863555908203, 0.47823822498321533, -0.05179227143526077]","[0.4385295510292053, 0.530117392539978, -0.06157457455992699]","[0.49289238452911377, 0.5574374198913574, -0.010684889741241932]","[0.5065317749977112, 0.4632401466369629, -0.03452058508992195]","[0.4946850836277008, 0.4967302978038788, -0.04269130155444145]","[0.48330655694007874, 0.548835813999176, -0.04464142397046089]","[0.5445504188537598, 0.5809327363967896, -0.022590678185224533]","[0.548911988735199, 0.5107045769691467, -0.04196419566869736]","[0.5347468852996826, 0.5237196087837219, -0.051477473229169846]","[0.5216366648674011, 0.5637927651405334, -0.05689093843102455]"
L,"[0.4878191351890564, 0.8511276245117188, -2.871167055218393e-07]","[0.5924003720283508, 0.7870320081710815, -0.024972233921289444]","[0.622112512588501, 0.6670759320259094, -0.015625692903995514]","[0.5674005746841431, 0.5743581652641296, -0.00799881387501955]","[0.4692872166633606, 0.5792558789253235, 0.0035365507937967777]","[0.6117931008338928, 0.5794721841812134, 0.04026274010539055]","[0.6145610213279724, 0.4617617428302765, 0.017236657440662384]","[0.6071616411209106, 0.4921795725822449, -0.010637381114065647]","[0.5981581211090088, 0.5565955638885498, -0.026404406875371933]","[0.5428505539894104, 0.5702998638153076, 0.0394107960164547]","[0.5336628556251526, 0.43536892533302307, 0.015357492491602898]","[0.5344884395599365, 0.48087844252586365, -0.015342127531766891]","[0.5342885851860046, 0.5491980314254761, -0.03190978616476059]","[0.4769399166107178, 0.5774403214454651, 0.028757845982909203]","[0.4560353755950928, 0.453464150428772, 0.0007462706416845322]","[0.4750553369522095, 0.49648305773735046, -0.03606017678976059]","[0.4835726320743561, 0.565080463886261, -0.053735651075839996]","[0.41244572401046753, 0.6029375791549683, 0.015013950876891613]","[0.40706849098205566, 0.5057437419891357, -0.00661119632422924]","[0.4321121573448181, 0.5246666669845581, -0.031974416226148605]","[0.45076972246170044, 0.5784723162651062, -0.049509141594171524]"
L,"[0.503010630607605, 0.7946063280105591, 9.126762847699865e-07]","[0.5882006883621216, 0.7690659761428833, -0.10435379296541214]","[0.6089524626731873, 0.6792681813240051, -0.1518331617116928]","[0.5646035075187683, 0.6108543872833252, -0.19067484140396118]","[0.5014746189117432, 0.5640787482261658, -0.221988245844841]","[0.6169607639312744, 0.5706896185874939, -0.022200046107172966]","[0.593326985836029, 0.49815577268600464, -0.09036945551633835]","[0.6002686023712158, 0.4839441478252411, -0.1389201134443283]","[0.6032534241676331, 0.49797946214675903, -0.1597319096326828]","[0.5440613031387329, 0.5638617277145386, -0.00026380366762168705]","[0.5139375925064087, 0.4679575264453888, -0.08167758584022522]","[0.530670166015625, 0.5132951140403748, -0.12987667322158813]","[0.5480494499206543, 0.5524615049362183, -0.1394542157649994]","[0.48185306787490845, 0.5703509449958801, 0.003109745215624571]","[0.4622521698474884, 0.48790454864501953, -0.082680344581604]","[0.4845278859138489, 0.5421587824821472, -0.11830504983663559]","[0.49842768907546997, 0.5805489420890808, -0.11585914343595505]","[0.4248354732990265, 0.5857440233230591, -0.0021009505726397038]","[0.42268985509872437, 0.5272195339202881, -0.06117350235581398]","[0.4415140748023987, 0.5587946176528931, -0.08465413749217987]","[0.4556572735309601, 0.5920405387878418, -0.08646188676357269]"
R,"[0.49452370405197144, 0.8076738119125366, -4.201179990559467e-07]","[0.39588701725006104, 0.7665752172470093, -0.04479251801967621]","[0.3673166036605835, 0.6548296213150024, -0.05428783595561981]","[0.41910412907600403, 0.5796176195144653, -0.06347901374101639]","[0.4867156445980072, 0.5879693627357483, -0.06407149136066437]","[0.4008587598800659, 0.5650447607040405, 0.012408400885760784]","[0.39648866653442383, 0.47095954418182373, -0.02542068250477314]","[0.38160011172294617, 0.5072259306907654, -0.04961666464805603]","[0.3809671998023987, 0.5619326233863831, -0.05995482578873634]","[0.46125084161758423, 0.5581250786781311, 0.019289730116724968]","[0.46624067425727844, 0.4464579224586487, -0.01822754368185997]","[0.4420703947544098, 0.48530733585357666, -0.03236093372106552]","[0.4410187005996704, 0.5364800691604614, -0.030321329832077026]","[0.5121760368347168, 0.5663182139396667, 0.014128264971077442]","[0.5316670536994934, 0.4624841809272766, -0.02284478023648262]","[0.49811482429504395, 0.5027782917022705, -0.02578585036098957]","[0.48964422941207886, 0.5585522651672363, -0.015995869413018227]","[0.5666163563728333, 0.5879534482955933, 0.003049015300348401]","[0.5667556524276733, 0.5090070962905884, -0.0300556942820549]","[0.5352558493614197, 0.530695915222168, -0.03973203897476196]","[0.5231812596321106, 0.578234076499939, -0.038099683821201324]"
R,"[0.5018375515937805, 0.8344175219535828, -6.091706268307462e-07]","[0.405338853597641, 0.7917096018791199, -0.04250575974583626]","[0.3702755570411682, 0.6571308970451355, -0.04940007999539375]","[0.43444812297821045, 0.5760573744773865, -0.05541696026921272]","[0.5198613405227661, 0.5988462567329407, -0.05166648328304291]","[0.382271945476532, 0.5560391545295715, 0.0027066292241215706]","[0.38453078269958496, 0.4603995680809021, -0.03473867475986481]","[0.3986368775367737, 0.5047781467437744, -0.059883859008550644]","[0.39896702766418457, 0.5703334808349609, -0.07312710583209991]","[0.4533841013908386, 0.5436533093452454, 0.008789551444351673]","[0.4624732732772827, 0.43013784289360046, -0.025517219677567482]","[0.4678037464618683, 0.4825376570224762, -0.03989715129137039]","[0.4602504074573517, 0.5412507653236389, -0.04166162386536598]","[0.5147938132286072, 0.5540100336074829, 0.004316601902246475]","[0.5275717377662659, 0.4609914720058441, -0.02391909249126911]","[0.5202539563179016, 0.5149458050727844, -0.019512156024575233]","[0.5092411041259766, 0.565628170967102, -0.009235451929271221]","[0.5788547992706299, 0.5792804956436157, -0.0064698802307248116]","[0.573342502117157, 0.504956066608429, -0.02984612062573433]","[0.5652616620063782, 0.5372686386108398, -0.03288130834698677]","[0.5588610172271729, 0.5786898136138916, -0.030320972204208374]"
