Handedness,Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
R,"[0.4401956796646118, 0.9439417123794556, -1.386975554851233e-06]","[0.3427340090274811, 0.851656436920166, -0.023895157501101494]","[0.3045010566711426, 0.7330203056335449, -0.03754300996661186]","[0.31310272216796875, 0.6491554975509644, -0.056153155863285065]","[0.3178420066833496, 0.5908811688423157, -0.07108067721128464]","[0.36093825101852417, 0.6221709847450256, -0.01004709955304861]","[0.35226988792419434, 0.5758582353591919, -0.0690644308924675]","[0.32224470376968384, 0.5568677186965942, -0.10674057900905609]","[0.28499582409858704, 0.548227071762085, -0.12234275788068771]","[0.4348032474517822, 0.6162145733833313, -0.021627111360430717]","[0.3948622941970825, 0.639500617980957, -0.09672433882951736]","[0.34142136573791504, 0.7023864984512329, -0.12092745304107666]","[0.2986898422241211, 0.7695847153663635, -0.11585903912782669]","[0.49793288111686707, 0.639657199382782, -0.040578730404376984]","[0.42698147892951965, 0.7232630252838135, -0.10732652246952057]","[0.3861122727394104, 0.8076502084732056, -0.10732845216989517]","[0.36796048283576965, 0.8723350763320923, -0.08530952781438828]","[0.5496537685394287, 0.683713436126709, -0.06381309777498245]","[0.48377054929733276, 0.755630612373352, -0.09819769114255905]","[0.4427218437194824, 0.8157804012298584, -0.09387167543172836]","[0.4287152588367462, 0.8576440811157227, -0.07695423066616058]"
L,"[0.5394256114959717, 0.9212959408760071, 9.419588309356186e-07]","[0.6636365056037903, 0.8392162322998047, -0.10369381308555603]","[0.6865751147270203, 0.7500251531600952, -0.18555210530757904]","[0.6480387449264526, 0.6779188513755798, -0.25622037053108215]","[0.6030409932136536, 0.6561582088470459, -0.32285869121551514]","[0.6208540201187134, 0.6099149584770203, -0.15746918320655823]","[0.6267919540405273, 0.5903159976005554, -0.27789172530174255]","[0.6567909717559814, 0.5814112424850464, -0.35689598321914673]","[0.6915611624717712, 0.5819815993309021, -0.40245476365089417]","[0.5314885377883911, 0.6194477081298828, -0.1525900810956955]","[0.5885656476020813, 0.6794826984405518, -0.29094135761260986]","[0.6293452382087708, 0.7565168142318726, -0.32989421486854553]","[0.6502373814582825, 0.8151854872703552, -0.33390921354293823]","[0.4646208882331848, 0.6653894782066345, -0.16005410254001617]","[0.5406971573829651, 0.7652861475944519, -0.2804105877876282]","[0.5837512016296387, 0.8379123210906982, -0.27617156505584717]","[0.6045069694519043, 0.879612147808075, -0.24760431051254272]","[0.415738582611084, 0.7211686372756958, -0.1788080781698227]","[0.4930630922317505, 0.8162947297096252, -0.25737467408180237]","[0.5305542945861816, 0.864840030670166, -0.2615005373954773]","[0.5506556034088135, 0.8806001543998718, -0.24806876480579376]"
R,"[0.48322832584381104, 0.917769730091095, -1.5413867515690072e-07]","[0.4176352024078369, 0.8481205701828003, -0.0947132259607315]","[0.4086398780345917, 0.750034749507904, -0.1452980637550354]","[0.46069109439849854, 0.6794131398200989, -0.18514975905418396]","[0.5388765931129456, 0.6397407650947571, -0.21673917770385742]","[0.4606401026248932, 0.6594504714012146, -0.0829775258898735]","[0.4768866300582886, 0.5940960049629211, -0.1708061546087265]","[0.49362561106681824, 0.620876133441925, -0.22134415805339813]","[0.5126950144767761, 0.6605815887451172, -0.24498000741004944]","[0.5259324312210083, 0.6789447069168091, -0.0639173611998558]","[0.5620461702346802, 0.6711787581443787, -0.17789721488952637]","[0.54637211561203, 0.7730385661125183, -0.21560031175613403]","[0.5275425314903259, 0.841964840888977, -0.21597737073898315]","[0.586492121219635, 0.7069677114486694, -0.05797715485095978]","[0.6143712401390076, 0.7202053070068359, -0.17451922595500946]","[0.5701212286949158, 0.817063570022583, -0.1806977391242981]","[0.5304324626922607, 0.8718148469924927, -0.15383672714233398]","[0.6362544894218445, 0.740454912185669, -0.05882228910923004]","[0.6532725095748901, 0.7628667950630188, -0.14715276658535004]","[0.6070207357406616, 0.8331897258758545, -0.1578320860862732]","[0.5658591985702515, 0.8699589967727661, -0.14346431195735931]"
L,"[0.5892524719238281, 0.8212283253669739, 1.276055058951897e-06]","[0.6828083992004395, 0.7673090696334839, -0.03708497807383537]","[0.7251524329185486, 0.7131489515304565, -0.09555741399526596]","[0.7414594888687134, 0.6816814541816711, -0.15379644930362701]","[0.7532894015312195, 0.6368993520736694, -0.2099640816450119]","[0.7107067108154297, 0.6041894555091858, -0.13649530708789825]","[0.7773892879486084, 0.5980018973350525, -0.21372926235198975]","[0.8337148427963257, 0.6099984645843506, -0.26067882776260376]","[0.8860522508621216, 0.6225137114524841, -0.2930585443973541]","[0.6372765302658081, 0.6096042394638062, -0.1550198793411255]","[0.7524033784866333, 0.7057974934577942, -0.25416329503059387]","[0.8230710625648499, 0.7836920022964478, -0.2836437523365021]","[0.8704090118408203, 0.8355688452720642, -0.2981068193912506]","[0.5828754305839539, 0.6547213792800903, -0.17196966707706451]","[0.7021724581718445, 0.7672189474105835, -0.24309536814689636]","[0.6985988616943359, 0.8323609828948975, -0.21146376430988312]","[0.6652953624725342, 0.8544673919677734, -0.1829439103603363]","[0.5430748462677002, 0.7066053748130798, -0.19508719444274902]","[0.6467559337615967, 0.7970391511917114, -0.24493376910686493]","[0.6537386775016785, 0.8356285095214844, -0.22598214447498322]","[0.6318873763084412, 0.8349952101707458, -0.20553284883499146]"
L,"[0.5492984652519226, 0.895226240158081, 6.173266342557326e-07]","[0.6587775945663452, 0.8214321732521057, -0.06957869976758957]","[0.6834858655929565, 0.7264353036880493, -0.11782392114400864]","[0.6668780446052551, 0.6432417035102844, -0.16026876866817474]","[0.6715396046638489, 0.5713276863098145, -0.19827426970005035]","[0.6230592131614685, 0.6050339937210083, -0.09555639326572418]","[0.6418998837471008, 0.5815252065658569, -0.1826048195362091]","[0.6759738922119141, 0.5689570903778076, -0.23881343007087708]","[0.7142941355705261, 0.559099555015564, -0.27158716320991516]","[0.5472153425216675, 0.6085428595542908, -0.09591978043317795]","[0.6200774312019348, 0.6620275974273682, -0.2014428973197937]","[0.666439414024353, 0.738533079624176, -0.23182842135429382]","[0.6881067752838135, 0.7988163232803345, -0.23494961857795715]","[0.48759153485298157, 0.645399272441864, -0.10580948740243912]","[0.574025571346283, 0.7334935069084167, -0.20692364871501923]","[0.6086643934249878, 0.8161397576332092, -0.2011765092611313]","[0.6207065582275391, 0.8653942346572876, -0.17361538112163544]","[0.4409560263156891, 0.695015549659729, -0.12302838265895844]","[0.5223989486694336, 0.7717177867889404, -0.1937459409236908]","[0.5567545890808105, 0.8234730362892151, -0.19588182866573334]","[0.5697999000549316, 0.8458000421524048, -0.1807800978422165]"
R,"[0.40731608867645264, 0.9397485256195068, -1.5926596006465843e-06]","[0.2743939161300659, 0.8748084902763367, -0.02325086109340191]","[0.21126434206962585, 0.7702620625495911, -0.0371379628777504]","[0.20104017853736877, 0.6819592714309692, -0.05399501696228981]","[0.19005726277828217, 0.5973751544952393, -0.0712624192237854]","[0.2644222378730774, 0.6177970767021179, -0.024191386997699738]","[0.17738588154315948, 0.5791130065917969, -0.07011328637599945]","[0.11437152326107025, 0.5663113594055176, -0.10395654290914536]","[0.054805874824523926, 0.563421368598938, -0.12421103566884995]","[0.3227892816066742, 0.6127830147743225, -0.037981268018484116]","[0.17285193502902985, 0.6857035160064697, -0.08927440643310547]","[0.09772336483001709, 0.7546025514602661, -0.11182801425457001]","[0.046549588441848755, 0.7971949577331543, -0.11852838844060898]","[0.3723008632659912, 0.6491837501525879, -0.05668230727314949]","[0.2356448769569397, 0.7509218454360962, -0.10545255243778229]","[0.25569891929626465, 0.8294055461883545, -0.10326378047466278]","[0.2888960838317871, 0.8610790967941284, -0.0934717133641243]","[0.40913671255111694, 0.7045304179191589, -0.0789821445941925]","[0.297616571187973, 0.7751739025115967, -0.11821303516626358]","[0.3103412985801697, 0.833188533782959, -0.11263111233711243]","[0.3447478711605072, 0.8528015613555908, -0.09862595796585083]"
L,"[0.5345600247383118, 0.8866698145866394, 1.0223286608379567e-06]","[0.6677213311195374, 0.826485812664032, -0.030177535489201546]","[0.7190247774124146, 0.7423474788665771, -0.0692966878414154]","[0.719900906085968, 0.6770645380020142, -0.11210470646619797]","[0.7065779566764832, 0.6294365525245667, -0.15085472166538239]","[0.6665182113647461, 0.6105200052261353, -0.059710677713155746]","[0.7196742296218872, 0.5903617739677429, -0.12218311429023743]","[0.7660849094390869, 0.5859342813491821, -0.16507233679294586]","[0.8144579529762268, 0.5848103761672974, -0.19339103996753693]","[0.604519248008728, 0.6151978969573975, -0.07611002027988434]","[0.6945207715034485, 0.6727632880210876, -0.1508805751800537]","[0.7601171731948853, 0.74361652135849, -0.17491143941879272]","[0.8074787259101868, 0.800308108329773, -0.18369325995445251]","[0.5520491600036621, 0.650080680847168, -0.09754117578268051]","[0.658536970615387, 0.7535760998725891, -0.16552336513996124]","[0.6684505343437195, 0.8325909972190857, -0.1578049659729004]","[0.6585286259651184, 0.8752477169036865, -0.13936951756477356]","[0.511481523513794, 0.7005698084831238, -0.12401658296585083]","[0.6076322197914124, 0.7932004928588867, -0.1648925095796585]","[0.617717444896698, 0.8405274152755737, -0.1594378650188446]","[0.6056450009346008, 0.8527104258537292, -0.14795242249965668]"
R,"[0.4132993817329407, 0.855154275894165, -1.3627189900944359e-06]","[0.3394310176372528, 0.8025950193405151, -0.029129255563020706]","[0.2797897160053253, 0.7296155691146851, -0.05194118246436119]","[0.2463362216949463, 0.6749340295791626, -0.0757998526096344]","[0.23210445046424866, 0.6222014427185059, -0.10105276852846146]","[0.32054683566093445, 0.5974847674369812, -0.05195847153663635]","[0.24570997059345245, 0.5640410780906677, -0.09648793935775757]","[0.1840508133172989, 0.5566177368164062, -0.1280001699924469]","[0.1314285397529602, 0.5571818947792053, -0.14733706414699554]","[0.379143625497818, 0.6028581857681274, -0.06331640481948853]","[0.24879063665866852, 0.6938665509223938, -0.12236803770065308]","[0.18456056714057922, 0.7729576826095581, -0.14482223987579346]","[0.14045989513397217, 0.8282893896102905, -0.14853131771087646]","[0.4285362958908081, 0.6464697122573853, -0.07702091336250305]","[0.3013013005256653, 0.7646592259407043, -0.1318594366312027]","[0.2965642511844635, 0.8478195071220398, -0.12930457293987274]","[0.3056318163871765, 0.8927187323570251, -0.11546217650175095]","[0.4681299328804016, 0.7048124074935913, -0.09378107637166977]","[0.3667183816432953, 0.7879734039306641, -0.14214159548282623]","[0.3558538854122162, 0.8457880020141602, -0.13740381598472595]","[0.36584120988845825, 0.8758410215377808, -0.12002360820770264]"
L,"[0.49600455164909363, 0.9273110628128052, -7.203767609098577e-07]","[0.5611174702644348, 0.8691312074661255, -0.07174860686063766]","[0.5785605907440186, 0.7728745341300964, -0.11227328330278397]","[0.5152578353881836, 0.6921253204345703, -0.14270159602165222]","[0.4285742938518524, 0.6550010442733765, -0.1701708883047104]","[0.5383229851722717, 0.6703625321388245, -0.08376920223236084]","[0.5154917240142822, 0.6037396192550659, -0.1587035059928894]","[0.4698151648044586, 0.6149501800537109, -0.20850108563899994]","[0.42780601978302, 0.645505964756012, -0.23426225781440735]","[0.4640803933143616, 0.6758937239646912, -0.0695514976978302]","[0.43111366033554077, 0.6935849189758301, -0.1621222048997879]","[0.44187304377555847, 0.7932868003845215, -0.18950335681438446]","[0.465105265378952, 0.8692917227745056, -0.18856967985630035]","[0.40025100111961365, 0.698358416557312, -0.0640355721116066]","[0.37212446331977844, 0.732353150844574, -0.14875805377960205]","[0.4045438766479492, 0.8193467855453491, -0.1478772759437561]","[0.44178304076194763, 0.875707745552063, -0.12646685540676117]","[0.344357967376709, 0.73188716173172, -0.06403734534978867]","[0.3271772861480713, 0.766206681728363, -0.12603659927845]","[0.3627471327781677, 0.8307868242263794, -0.12767121195793152]","[0.40036338567733765, 0.85984206199646, -0.11293189972639084]"
R,"[0.46086427569389343, 0.8869564533233643, -1.2895850431959843e-07]","[0.3872888684272766, 0.8330954313278198, -0.06535845994949341]","[0.3616162836551666, 0.7392992377281189, -0.10759402811527252]","[0.38834819197654724, 0.662868082523346, -0.14262302219867706]","[0.4413609802722931, 0.6184428334236145, -0.1713949590921402]","[0.41277480125427246, 0.6326656937599182, -0.08640148490667343]","[0.4137853980064392, 0.5911171436309814, -0.1896331012248993]","[0.4200654625892639, 0.5685089826583862, -0.25851118564605713]","[0.4198058843612671, 0.5690656900405884, -0.29667773842811584]","[0.4874134063720703, 0.626818060874939, -0.08599519729614258]","[0.48187217116355896, 0.6534646153450012, -0.20554819703102112]","[0.45031553506851196, 0.7183449268341064, -0.2404930740594864]","[0.4276965260505676, 0.7677395343780518, -0.24069146811962128]","[0.5516722202301025, 0.6505569815635681, -0.09673841297626495]","[0.5197308659553528, 0.7398466467857361, -0.19640636444091797]","[0.46763086318969727, 0.8152579665184021, -0.18469950556755066]","[0.438189297914505, 0.8483260869979858, -0.15389803051948547]","[0.6054382920265198, 0.6882212162017822, -0.11549416184425354]","[0.5639047026634216, 0.7814652323722839, -0.1842261254787445]","[0.5111768245697021, 0.8308811783790588, -0.18385979533195496]","[0.4868396818637848, 0.837920069694519, -0.16716322302818298]"
R,"[0.41375094652175903, 0.9359384775161743, -1.6581038835283834e-06]","[0.2948012053966522, 0.8663346767425537, -0.01148639339953661]","[0.2273828387260437, 0.7719063758850098, -0.022393228486180305]","[0.20206686854362488, 0.6959073543548584, -0.037761010229587555]","[0.18944105505943298, 0.6321327090263367, -0.05412232130765915]","[0.27129441499710083, 0.6164737939834595, -0.020594244822859764]","[0.18088234961032867, 0.5888572335243225, -0.05648031830787659]","[0.11468440294265747, 0.5898259878158569, -0.08258561044931412]","[0.058400630950927734, 0.5959999561309814, -0.09908124059438705]","[0.3284810483455658, 0.6152043342590332, -0.03847799450159073]","[0.17851369082927704, 0.7036431431770325, -0.08066439628601074]","[0.11289048194885254, 0.7812769412994385, -0.1001746878027916]","[0.07481363415718079, 0.8268284797668457, -0.10650697350502014]","[0.37916380167007446, 0.6577791571617126, -0.0585661306977272]","[0.2452854961156845, 0.7717313766479492, -0.09673558920621872]","[0.2714959979057312, 0.842218279838562, -0.0953487977385521]","[0.3112618029117584, 0.8673514723777771, -0.08916962891817093]","[0.41961610317230225, 0.7192826271057129, -0.08062078803777695]","[0.30661559104919434, 0.7935729026794434, -0.10987041145563126]","[0.3166274428367615, 0.8474896550178528, -0.10044261813163757]","[0.3490550220012665, 0.8647587895393372, -0.08601433038711548]"
R,"[0.48582911491394043, 0.8846158981323242, -1.0188757926243852e-07]","[0.4249206781387329, 0.8423441648483276, -0.0860966220498085]","[0.41148972511291504, 0.7590827941894531, -0.14114101231098175]","[0.46304064989089966, 0.6916133761405945, -0.1803099364042282]","[0.5463042259216309, 0.668006956577301, -0.211426243185997]","[0.4568524956703186, 0.6583399176597595, -0.1427643597126007]","[0.4676598608493805, 0.6103813052177429, -0.20659080147743225]","[0.506295382976532, 0.6229503750801086, -0.23451516032218933]","[0.5420700311660767, 0.6459794044494629, -0.250500351190567]","[0.5381944179534912, 0.6464347243309021, -0.12153451889753342]","[0.5465764999389648, 0.7428038716316223, -0.20858262479305267]","[0.5355733633041382, 0.8384734988212585, -0.2276943325996399]","[0.5110179781913757, 0.9036512970924377, -0.22656983137130737]","[0.6022112369537354, 0.6697638034820557, -0.10375392436981201]","[0.5915231704711914, 0.7785396575927734, -0.18655815720558167]","[0.550025224685669, 0.8545672297477722, -0.18201877176761627]","[0.5079172849655151, 0.8973755836486816, -0.16187116503715515]","[0.6510194540023804, 0.7090637683868408, -0.09220853447914124]","[0.6391547322273254, 0.7993238568305969, -0.15362346172332764]","[0.5948191285133362, 0.8504880666732788, -0.15641222894191742]","[0.5535825490951538, 0.8693808317184448, -0.14435622096061707]"
R,"[0.4396686255931854, 0.8873962759971619, -1.4035729236638872e-06]","[0.3559764325618744, 0.8318701386451721, -0.022541342303156853]","[0.3070731461048126, 0.755244791507721, -0.04069778695702553]","[0.3038175404071808, 0.7033104300498962, -0.06037100404500961]","[0.3187398612499237, 0.6624833941459656, -0.07601170986890793]","[0.36604344844818115, 0.6236462593078613, -0.042498327791690826]","[0.34957677125930786, 0.5833830237388611, -0.08353784680366516]","[0.3128477931022644, 0.5880208611488342, -0.10513457655906677]","[0.2734270691871643, 0.6162197589874268, -0.11332312226295471]","[0.4393206834793091, 0.6218499541282654, -0.050693437457084656]","[0.35808637738227844, 0.7104480266571045, -0.10296056419610977]","[0.32076796889305115, 0.7888456583023071, -0.12021881341934204]","[0.30144768953323364, 0.8550596237182617, -0.12101584672927856]","[0.498593270778656, 0.6561098098754883, -0.06144513934850693]","[0.410083144903183, 0.764376699924469, -0.10887136310338974]","[0.3782920837402344, 0.8334243297576904, -0.10902244597673416]","[0.35944366455078125, 0.8864631652832031, -0.09771040827035904]","[0.5442186594009399, 0.7056722640991211, -0.07495060563087463]","[0.4833154082298279, 0.7795715928077698, -0.11003505438566208]","[0.44448167085647583, 0.824590802192688, -0.10929642617702484]","[0.41867923736572266, 0.8570772409439087, -0.09757064282894135]"
L,"[0.5097397565841675, 0.9453108906745911, 1.5901147776276048e-07]","[0.5443629026412964, 0.8391515612602234, -0.05697008594870567]","[0.5191916823387146, 0.729276716709137, -0.06842134892940521]","[0.4478791058063507, 0.6601449251174927, -0.07644853740930557]","[0.3798021078109741, 0.6277604103088379, -0.08269602060317993]","[0.5260964632034302, 0.6687072515487671, 0.02406839281320572]","[0.46590909361839294, 0.6055974960327148, -0.008888151496648788]","[0.41322144865989685, 0.5890103578567505, -0.04638528823852539]","[0.36914071440696716, 0.5844873785972595, -0.06733445823192596]","[0.4749898910522461, 0.6954556107521057, 0.03849203512072563]","[0.43058234453201294, 0.6361830234527588, -0.012542552314698696]","[0.3949183225631714, 0.6349043846130371, -0.06179174780845642]","[0.3609780967235565, 0.647438108921051, -0.08179362118244171]","[0.4264236390590668, 0.7327321767807007, 0.04188369959592819]","[0.3708351254463196, 0.6968441009521484, -0.02467997930943966]","[0.37276822328567505, 0.7581366300582886, -0.06299880146980286]","[0.3826588988304138, 0.8162232637405396, -0.06573886424303055]","[0.38565051555633545, 0.7725254893302917, 0.041766081005334854]","[0.3533470034599304, 0.7538291215896606, -0.011806175112724304]","[0.36236700415611267, 0.7917385697364807, -0.03424577787518501]","[0.3832980692386627, 0.827142059803009, -0.035778917372226715]"
L,"[0.5061686635017395, 0.9212874174118042, -4.512634461661946e-07]","[0.5455142259597778, 0.852603554725647, -0.0774669423699379]","[0.5373144149780273, 0.7412751913070679, -0.10315312445163727]","[0.47465088963508606, 0.6587927937507629, -0.11842691898345947]","[0.39790406823158264, 0.6295626759529114, -0.12730470299720764]","[0.5170514583587646, 0.6714780330657959, -0.03358568251132965]","[0.472795307636261, 0.586215615272522, -0.09382498264312744]","[0.41360267996788025, 0.5707332491874695, -0.13292689621448517]","[0.359495609998703, 0.5679380297660828, -0.15123768150806427]","[0.4566635191440582, 0.6932337880134583, -0.015428733080625534]","[0.38266226649284363, 0.6835790276527405, -0.10065145045518875]","[0.40039390325546265, 0.7727364897727966, -0.13225533068180084]","[0.433353066444397, 0.8315805196762085, -0.13007725775241852]","[0.4023391604423523, 0.7265381813049316, -0.0095482487231493]","[0.3444213569164276, 0.7362931370735168, -0.09962215274572372]","[0.38405078649520874, 0.8202924132347107, -0.11121025681495667]","[0.427289217710495, 0.8648291826248169, -0.09115241467952728]","[0.3592657744884491, 0.7657004594802856, -0.009208560921251774]","[0.3230680227279663, 0.7825528383255005, -0.07840216904878616]","[0.36077743768692017, 0.8422799110412598, -0.08900903165340424]","[0.4032430350780487, 0.867874264717102, -0.07663334906101227]"
R,"[0.48708289861679077, 0.9332087635993958, 8.146431440536617e-08]","[0.44606977701187134, 0.8530835509300232, -0.09421002864837646]","[0.46260663866996765, 0.7506928443908691, -0.13855218887329102]","[0.5293542146682739, 0.6748856902122498, -0.1723654568195343]","[0.6096131205558777, 0.6348069310188293, -0.19835546612739563]","[0.47774815559387207, 0.6735296845436096, -0.07219479233026505]","[0.507747232913971, 0.594546377658844, -0.1627868413925171]","[0.56224125623703, 0.6065056324005127, -0.2210981845855713]","[0.6229491233825684, 0.624639093875885, -0.2514546811580658]","[0.535730242729187, 0.6911448240280151, -0.04997284710407257]","[0.5898970365524292, 0.6789292693138123, -0.17369243502616882]","[0.5752056837081909, 0.7786548137664795, -0.21275785565376282]","[0.552452564239502, 0.8417680263519287, -0.21105529367923737]","[0.5918208956718445, 0.7103351354598999, -0.04192007705569267]","[0.6306608319282532, 0.7093517184257507, -0.16186775267124176]","[0.5934522151947021, 0.8065142035484314, -0.1650751531124115]","[0.556742250919342, 0.8616191744804382, -0.1326880306005478]","[0.6406276822090149, 0.730229377746582, -0.04175344854593277]","[0.6646366715431213, 0.7364037036895752, -0.12646979093551636]","[0.6396502256393433, 0.7979768514633179, -0.13616293668746948]","[0.6122861504554749, 0.8299279808998108, -0.11987634003162384]"
L,"[0.5118298530578613, 0.9479244947433472, -3.3403384236407874e-07]","[0.5735734105110168, 0.8433181047439575, -0.061151377856731415]","[0.5667392611503601, 0.73172926902771, -0.0955219641327858]","[0.497220903635025, 0.6485188007354736, -0.12595728039741516]","[0.414346307516098, 0.60234135389328, -0.14957590401172638]","[0.5286686420440674, 0.6505410075187683, -0.04238780587911606]","[0.5003984570503235, 0.5649609565734863, -0.11529239267110825]","[0.45854854583740234, 0.5529788732528687, -0.16194307804107666]","[0.41649115085601807, 0.562089204788208, -0.18352413177490234]","[0.45620107650756836, 0.6693800687789917, -0.03717036917805672]","[0.4194853901863098, 0.668467104434967, -0.12843911349773407]","[0.4344226121902466, 0.7530890107154846, -0.15836511552333832]","[0.4571358263492584, 0.8178986310958862, -0.1589454859495163]","[0.3942430019378662, 0.6981632709503174, -0.04398184269666672]","[0.3748588562011719, 0.7400436401367188, -0.13721372187137604]","[0.41869404911994934, 0.8250139355659485, -0.14577831327915192]","[0.4631626009941101, 0.8712120056152344, -0.12664897739887238]","[0.3444625735282898, 0.7301573753356934, -0.056327443569898605]","[0.3349575400352478, 0.7649956941604614, -0.11972229182720184]","[0.367088258266449, 0.8255378603935242, -0.1273379921913147]","[0.4046300947666168, 0.8507903218269348, -0.11708403378725052]"
L,"[0.5882616639137268, 0.8842612504959106, 1.1764270766434493e-06]","[0.7051730155944824, 0.8325340151786804, -0.024961484596133232]","[0.7631737589836121, 0.757756233215332, -0.0567794106900692]","[0.7845925688743591, 0.6999968886375427, -0.09442844986915588]","[0.7999725341796875, 0.6536325812339783, -0.12904682755470276]","[0.7139317393302917, 0.6088221073150635, -0.04228181391954422]","[0.7885782122612, 0.5773459672927856, -0.10348217934370041]","[0.8485421538352966, 0.5665596127510071, -0.1469554305076599]","[0.9041390419006348, 0.5584416389465332, -0.17429529130458832]","[0.6534208655357361, 0.6098871231079102, -0.06065816059708595]","[0.761837363243103, 0.6595816612243652, -0.13524320721626282]","[0.835603654384613, 0.722101628780365, -0.16124512255191803]","[0.8894601464271545, 0.7600091695785522, -0.17047825455665588]","[0.6047340631484985, 0.6400945782661438, -0.08462551981210709]","[0.7250932455062866, 0.7323784828186035, -0.15790529549121857]","[0.7129623889923096, 0.8137580752372742, -0.14828404784202576]","[0.6855113506317139, 0.8490017652511597, -0.12554188072681427]","[0.5644732713699341, 0.6840583086013794, -0.11280934512615204]","[0.6722193956375122, 0.7656549215316772, -0.15900349617004395]","[0.6646904945373535, 0.8170892000198364, -0.149784654378891]","[0.6401845216751099, 0.8285313844680786, -0.1332087516784668]"
L,"[0.49502503871917725, 0.8976526260375977, 6.774319416535945e-08]","[0.5524100661277771, 0.8280178904533386, -0.11583723872900009]","[0.5433957576751709, 0.735282301902771, -0.17037448287010193]","[0.48289042711257935, 0.6704382300376892, -0.20863200724124908]","[0.4041019380092621, 0.6307927370071411, -0.23552992939949036]","[0.5244277119636536, 0.6485798358917236, -0.08013324439525604]","[0.48079848289489746, 0.6081176996231079, -0.1790861338376999]","[0.4387732744216919, 0.616874098777771, -0.23961660265922546]","[0.3954710364341736, 0.6208239197731018, -0.2658335566520691]","[0.45701324939727783, 0.6677390933036804, -0.04858887195587158]","[0.40746891498565674, 0.6887378692626953, -0.16150709986686707]","[0.43917539715766907, 0.787578821182251, -0.18922387063503265]","[0.46619635820388794, 0.835358738899231, -0.17983147501945496]","[0.40131664276123047, 0.6958878636360168, -0.036920733749866486]","[0.3646487295627594, 0.7310613989830017, -0.14091283082962036]","[0.4086812734603882, 0.8139569759368896, -0.13806001842021942]","[0.44477379322052, 0.8345919847488403, -0.10702157765626907]","[0.3548472225666046, 0.7213559746742249, -0.036135148257017136]","[0.33532336354255676, 0.7557955384254456, -0.10326135158538818]","[0.37002047896385193, 0.8119370341300964, -0.107472725212574]","[0.4060794711112976, 0.8180088400840759, -0.09180938452482224]"
R,"[0.5077505707740784, 0.8812779188156128, 1.0250856519178342e-07]","[0.45827123522758484, 0.8390396237373352, -0.10958749055862427]","[0.462444007396698, 0.7532672882080078, -0.17036671936511993]","[0.5223140716552734, 0.6800299882888794, -0.20914487540721893]","[0.6080877780914307, 0.6524688601493835, -0.2381351888179779]","[0.5104473829269409, 0.6687943339347839, -0.1659611016511917]","[0.5508866310119629, 0.6092725396156311, -0.2421325445175171]","[0.5974252223968506, 0.6208743453025818, -0.27432817220687866]","[0.6466042399406433, 0.641840934753418, -0.29088929295539856]","[0.5804570913314819, 0.6631781458854675, -0.13079829514026642]","[0.6133356094360352, 0.7480224370956421, -0.2322535365819931]","[0.587601900100708, 0.8383464813232422, -0.24792256951332092]","[0.5618559718132019, 0.885614275932312, -0.24050591886043549]","[0.6388776302337646, 0.6818713545799255, -0.10243943333625793]","[0.6511103510856628, 0.7683616876602173, -0.19648171961307526]","[0.6000068187713623, 0.8408781886100769, -0.18755276501178741]","[0.55930495262146, 0.8702412843704224, -0.16014942526817322]","[0.6836916208267212, 0.7077963948249817, -0.0822579488158226]","[0.6860288381576538, 0.777900755405426, -0.15127842128276825]","[0.6420472860336304, 0.8270162343978882, -0.15657585859298706]","[0.6085496544837952, 0.8412873148918152, -0.14398759603500366]"
R,"[0.4229850172996521, 0.913540244102478, -1.478826220591145e-06]","[0.3177349269390106, 0.8426904082298279, -0.023303518071770668]","[0.2737430930137634, 0.7459767460823059, -0.04398544505238533]","[0.2799069285392761, 0.6704543232917786, -0.06686622649431229]","[0.2904816269874573, 0.5977599024772644, -0.08640658855438232]","[0.3315015733242035, 0.6015461087226868, -0.03229638934135437]","[0.27120131254196167, 0.5749945640563965, -0.0833953395485878]","[0.22188083827495575, 0.5685895085334778, -0.11781129986047745]","[0.1727554053068161, 0.5705456137657166, -0.13803796470165253]","[0.391989141702652, 0.598609209060669, -0.04794648289680481]","[0.28332769870758057, 0.6838279366493225, -0.11002311110496521]","[0.22157558798789978, 0.7542877197265625, -0.13239502906799316]","[0.18594728410243988, 0.8015937209129333, -0.1368257999420166]","[0.4420869052410126, 0.6351771354675293, -0.06874801218509674]","[0.33167821168899536, 0.7514685988426208, -0.11871927231550217]","[0.32702329754829407, 0.8230472803115845, -0.11084543168544769]","[0.34630340337753296, 0.8514994382858276, -0.09710473567247391]","[0.47836923599243164, 0.6893869042396545, -0.09453904628753662]","[0.3853408694267273, 0.7738228440284729, -0.1290084421634674]","[0.3816002905368805, 0.8276729583740234, -0.12259815633296967]","[0.40605562925338745, 0.8414276838302612, -0.10928913205862045]"
