Handedness,Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
L,"[0.5418505668640137, 0.763657808303833, -8.591169375904428e-08]","[0.6450106501579285, 0.6991799473762512, -0.040617138147354126]","[0.7026684880256653, 0.5730938911437988, -0.05525713413953781]","[0.7112584114074707, 0.460272878408432, -0.06867185980081558]","[0.6337494254112244, 0.41203704476356506, -0.0731910839676857]","[0.6589019894599915, 0.4875054955482483, 0.00964142382144928]","[0.6798903346061707, 0.41592833399772644, -0.027289319783449173]","[0.6738700866699219, 0.47972607612609863, -0.050754155963659286]","[0.6732835173606873, 0.5317872762680054, -0.060752276331186295]","[0.6100999116897583, 0.48141226172447205, 0.009568879380822182]","[0.6231265068054199, 0.3919830024242401, -0.0498301163315773]","[0.6318893432617188, 0.47332069277763367, -0.08059660345315933]","[0.6400346159934998, 0.532950758934021, -0.08535774797201157]","[0.5493974089622498, 0.47837045788764954, -0.0010911977151408792]","[0.5645098686218262, 0.40329763293266296, -0.06221918389201164]","[0.6002993583679199, 0.4996565580368042, -0.0898485779762268]","[0.6185079216957092, 0.5762597918510437, -0.09052396565675735]","[0.48967471718788147, 0.48666176199913025, -0.013948746956884861]","[0.4682893753051758, 0.3936821520328522, -0.04610845819115639]","[0.4608401954174042, 0.33016437292099, -0.0709104984998703]","[0.4544074535369873, 0.2657538056373596, -0.08535658568143845]"
R,"[0.46114736795425415, 0.6951361894607544, -6.617264602937212e-07]","[0.37672311067581177, 0.6460820436477661, -0.018271001055836678]","[0.33078116178512573, 0.5463031530380249, -0.024935944005846977]","[0.3365435302257538, 0.45716455578804016, -0.03826611116528511]","[0.38942238688468933, 0.4213402271270752, -0.044738344848155975]","[0.3805382549762726, 0.4840119779109955, 0.03659501671791077]","[0.3656717836856842, 0.42030736804008484, -0.001098948996514082]","[0.3629135191440582, 0.46802088618278503, -0.023366373032331467]","[0.369123250246048, 0.5101004242897034, -0.027391918003559113]","[0.4240160882472992, 0.4760151505470276, 0.03315585106611252]","[0.41473671793937683, 0.4008059799671173, -0.017591379582881927]","[0.40494197607040405, 0.4652073383331299, -0.037220802158117294]","[0.4023301303386688, 0.5161451101303101, -0.031130127608776093]","[0.46946945786476135, 0.47602760791778564, 0.02095436304807663]","[0.4566529095172882, 0.4077073633670807, -0.02527983859181404]","[0.434040367603302, 0.4781982898712158, -0.026358332484960556]","[0.4257856607437134, 0.539818525314331, -0.005679960362613201]","[0.5182627439498901, 0.4829923212528229, 0.006505758035928011]","[0.5247215628623962, 0.4041227698326111, -0.009226963855326176]","[0.5302206873893738, 0.3532278835773468, -0.009465210139751434]","[0.5374348163604736, 0.30675244331359863, -0.0010427385568618774]"
R,"[0.46598225831985474, 0.7270239591598511, -4.6056894120738434e-07]","[0.3667176365852356, 0.6639148592948914, -0.040975235402584076]","[0.3166661858558655, 0.5587159395217896, -0.05796360224485397]","[0.3228743374347687, 0.4595526158809662, -0.08266231417655945]","[0.37896808981895447, 0.4146011769771576, -0.09910286217927933]","[0.36356955766677856, 0.4782998561859131, 0.06352906674146652]","[0.3462919592857361, 0.4054686427116394, 0.014595797285437584]","[0.3465052843093872, 0.46094197034835815, -0.01795927993953228]","[0.35366135835647583, 0.5024281144142151, -0.0230385921895504]","[0.4126559793949127, 0.47821661829948425, 0.06667293608188629]","[0.3998005986213684, 0.39750945568084717, 0.0009356190566904843]","[0.3946881592273712, 0.47467851638793945, -0.03564976155757904]","[0.39190852642059326, 0.5284568071365356, -0.034257207065820694]","[0.4635859727859497, 0.4793105721473694, 0.054894573986530304]","[0.45080527663230896, 0.40779566764831543, -0.006613508332520723]","[0.4302924573421478, 0.49235668778419495, -0.024417325854301453]","[0.4180002510547638, 0.5578814148902893, -0.00689629465341568]","[0.5168333649635315, 0.48504507541656494, 0.03945228457450867]","[0.5168654918670654, 0.39334601163864136, 0.028403468430042267]","[0.5220814347267151, 0.33832013607025146, 0.02811029925942421]","[0.5289753675460815, 0.2875223755836487, 0.03867163136601448]"
L,"[0.5314231514930725, 0.7377086877822876, -1.5829135691092233e-07]","[0.6193532347679138, 0.6641704440116882, -0.06868991255760193]","[0.6611413955688477, 0.5536922812461853, -0.08839438855648041]","[0.6473221778869629, 0.4484054744243622, -0.10359540581703186]","[0.5791600942611694, 0.4120224118232727, -0.10470304638147354]","[0.6748738884925842, 0.4648241400718689, 0.028659762814641]","[0.6694253087043762, 0.3955325484275818, -0.012194252572953701]","[0.6480727195739746, 0.4615141451358795, -0.03886806592345238]","[0.6516433954238892, 0.5013953447341919, -0.046922892332077026]","[0.6089749932289124, 0.4619182348251343, 0.04470967501401901]","[0.5950536727905273, 0.3886447846889496, -0.020310360938310623]","[0.5852071642875671, 0.4822172522544861, -0.05403176695108414]","[0.6004294157028198, 0.5239076614379883, -0.05551712587475777]","[0.5402618646621704, 0.4654984474182129, 0.04480305686593056]","[0.5237628221511841, 0.39768487215042114, -0.019126983359456062]","[0.5423144698143005, 0.488238662481308, -0.04529016837477684]","[0.5660763382911682, 0.5471712350845337, -0.0391288623213768]","[0.4779021739959717, 0.4777672290802002, 0.039239972829818726]","[0.4643676280975342, 0.3944598436355591, 0.016660356894135475]","[0.4629647731781006, 0.3391725718975067, 0.0015151328407227993]","[0.46962088346481323, 0.28299224376678467, -0.0024911328218877316]"
L,"[0.5347721576690674, 0.7069697380065918, -1.1192753390787402e-07]","[0.6097822189331055, 0.6618682146072388, -0.02226591482758522]","[0.6558834314346313, 0.5588124990463257, -0.024828599765896797]","[0.6662659049034119, 0.4724520146846771, -0.028833167627453804]","[0.6104844808578491, 0.43747079372406006, -0.026749052107334137]","[0.6111975908279419, 0.4845585823059082, 0.021099118515849113]","[0.6230496764183044, 0.42711341381073, -0.006755618844181299]","[0.6224576234817505, 0.47071677446365356, -0.02455972693860531]","[0.6275145411491394, 0.5159367918968201, -0.030280426144599915]","[0.5720159411430359, 0.4810349941253662, 0.01629452593624592]","[0.5825968384742737, 0.4027673602104187, -0.03266118839383125]","[0.5917766690254211, 0.4609006643295288, -0.05903776362538338]","[0.6022757291793823, 0.5150458812713623, -0.061212118715047836]","[0.5261731743812561, 0.47871336340904236, 0.00372409843839705]","[0.5406219959259033, 0.4157830774784088, -0.04635446518659592]","[0.5745846033096313, 0.48885518312454224, -0.06814287602901459]","[0.5963712334632874, 0.552727222442627, -0.0659564733505249]","[0.48168736696243286, 0.4857591986656189, -0.009918495081365108]","[0.4683080315589905, 0.40780699253082275, -0.033607713878154755]","[0.4605341851711273, 0.3551979660987854, -0.04991279914975166]","[0.45462310314178467, 0.30541685223579407, -0.0580892451107502]"
R,"[0.4595334529876709, 0.724153995513916, -9.693383162812097e-07]","[0.3735908269882202, 0.6389089226722717, 0.05354905501008034]","[0.3350282907485962, 0.5518096089363098, 0.06853418052196503]","[0.32740160822868347, 0.476529061794281, 0.05633005127310753]","[0.3664857745170593, 0.43300318717956543, 0.04886392876505852]","[0.44362276792526245, 0.49507832527160645, 0.1401709020137787]","[0.39250898361206055, 0.41950908303260803, 0.11132046580314636]","[0.3720351457595825, 0.478385329246521, 0.08285918831825256]","[0.38221824169158936, 0.5219176411628723, 0.07571305334568024]","[0.4676269292831421, 0.4984288811683655, 0.08960266411304474]","[0.400115430355072, 0.4032157361507416, 0.04375104606151581]","[0.37566614151000977, 0.49052906036376953, 0.008792161010205746]","[0.3863225281238556, 0.5462836027145386, 0.00498370872810483]","[0.4920535087585449, 0.4942869246006012, 0.031916309148073196]","[0.41495123505592346, 0.41101324558258057, -0.004304862581193447]","[0.3860268294811249, 0.5021578073501587, -0.013317233882844448]","[0.40168774127960205, 0.5671204328536987, 0.000283504108665511]","[0.5224480628967285, 0.4901549518108368, -0.023307422176003456]","[0.5241965055465698, 0.3851439654827118, -0.019907424226403236]","[0.5257935523986816, 0.33164018392562866, -0.008385146036744118]","[0.5463109612464905, 0.28229832649230957, 0.006253982428461313]"
L,"[0.5283189415931702, 0.7013694047927856, -4.6182185542420484e-07]","[0.6022218465805054, 0.6493974924087524, -0.04980230703949928]","[0.6452831625938416, 0.5550143122673035, -0.0652943104505539]","[0.6319905519485474, 0.4595005214214325, -0.07625112682580948]","[0.5779731273651123, 0.427319198846817, -0.07496543973684311]","[0.6567714214324951, 0.48893436789512634, -0.006023296155035496]","[0.6560924053192139, 0.41253215074539185, -0.04713234677910805]","[0.6296284198760986, 0.47151947021484375, -0.06978797167539597]","[0.6264714002609253, 0.5110787749290466, -0.07797010242938995]","[0.6012288331985474, 0.48097896575927734, 0.0012827353784814477]","[0.5894140601158142, 0.40350204706192017, -0.04923634976148605]","[0.5782198905944824, 0.4790055453777313, -0.06574329733848572]","[0.593784511089325, 0.5111912488937378, -0.06528636068105698]","[0.5436389446258545, 0.4800850749015808, -0.002848853822797537]","[0.5288740992546082, 0.41324400901794434, -0.05569734424352646]","[0.5387324690818787, 0.4894675314426422, -0.06536507606506348]","[0.5587928295135498, 0.5386191606521606, -0.057168055325746536]","[0.491504430770874, 0.4862469434738159, -0.01115066185593605]","[0.48059117794036865, 0.41295912861824036, -0.036466334015131]","[0.4787725508213043, 0.36743760108947754, -0.04656803235411644]","[0.48294538259506226, 0.3172420263290405, -0.04999798163771629]"
R,"[0.4675999581813812, 0.7314140796661377, -7.29079260963772e-07]","[0.3596514165401459, 0.6497312188148499, 0.021892741322517395]","[0.3139134645462036, 0.551253616809845, 0.024737093597650528]","[0.30887019634246826, 0.46903297305107117, 0.005971185397356749]","[0.35609495639801025, 0.4276842474937439, -0.005489137955009937]","[0.4232999384403229, 0.49384456872940063, 0.1292170286178589]","[0.37363672256469727, 0.4199344217777252, 0.08326788991689682]","[0.35800039768218994, 0.47519463300704956, 0.04253444820642471]","[0.3705912232398987, 0.5116896629333496, 0.033734433352947235]","[0.4511262774467468, 0.5018696188926697, 0.09765386581420898]","[0.3975604772567749, 0.4052625894546509, 0.027586769312620163]","[0.3773192763328552, 0.48611944913864136, -0.023935608565807343]","[0.3870333731174469, 0.5412735939025879, -0.02788485400378704]","[0.48193368315696716, 0.49401211738586426, 0.05616920441389084]","[0.41892826557159424, 0.41356635093688965, 0.0064254277385771275]","[0.3879249691963196, 0.4997250437736511, -0.014082693494856358]","[0.4024531841278076, 0.5619910359382629, 0.002403235761448741]","[0.5187177658081055, 0.4852548837661743, 0.015435456298291683]","[0.5292851328849792, 0.3844011425971985, 0.029773449525237083]","[0.5317460298538208, 0.3287389278411865, 0.044617220759391785]","[0.5515440702438354, 0.28236091136932373, 0.06502991914749146]"
L,"[0.5508127808570862, 0.7372530698776245, -5.301253054312838e-07]","[0.6472788453102112, 0.68543541431427, -0.025645451620221138]","[0.6988993883132935, 0.5625215768814087, -0.028209853917360306]","[0.709080159664154, 0.45264291763305664, -0.03188350796699524]","[0.6411463618278503, 0.4170863926410675, -0.02975921705365181]","[0.6423345804214478, 0.4896736443042755, 0.01193027850240469]","[0.6708269715309143, 0.4167303442955017, -0.01443400513380766]","[0.6662192344665527, 0.4788057208061218, -0.02837526611983776]","[0.6618067026138306, 0.5349946022033691, -0.03153298795223236]","[0.5945187211036682, 0.4805132746696472, 0.00893472507596016]","[0.6183100342750549, 0.38524219393730164, -0.04169429466128349]","[0.6251038312911987, 0.4642186760902405, -0.06704851239919662]","[0.6283876299858093, 0.5328905582427979, -0.06835541874170303]","[0.5387006402015686, 0.474107563495636, -0.0011097835376858711]","[0.5667849183082581, 0.3951690196990967, -0.055436987429857254]","[0.6039002537727356, 0.4789941608905792, -0.07882136851549149]","[0.6228386163711548, 0.5548596978187561, -0.07710939645767212]","[0.48411238193511963, 0.4734225273132324, -0.011672613210976124]","[0.470683217048645, 0.3838864266872406, -0.03610417619347572]","[0.46077296137809753, 0.32485684752464294, -0.05351921543478966]","[0.4531140923500061, 0.26964080333709717, -0.06370801478624344]"
R,"[0.46476033329963684, 0.7280669808387756, -8.626878980066977e-07]","[0.3773072063922882, 0.6718723177909851, -0.05101441219449043]","[0.3279494047164917, 0.5612198114395142, -0.07050562649965286]","[0.3366890549659729, 0.4582175016403198, -0.09077908098697662]","[0.3963223397731781, 0.41648298501968384, -0.09979652613401413]","[0.3509015738964081, 0.4657801389694214, 0.01372019574046135]","[0.34440678358078003, 0.39553743600845337, -0.037082280963659286]","[0.35182589292526245, 0.4642987549304962, -0.0640241876244545]","[0.36049288511276245, 0.504487931728363, -0.06716504693031311]","[0.40362483263015747, 0.4653850793838501, 0.026953361928462982]","[0.4030204117298126, 0.4008796811103821, -0.02544649876654148]","[0.40264785289764404, 0.4837176203727722, -0.04336553439497948]","[0.39943090081214905, 0.5168763995170593, -0.03789254277944565]","[0.4590516686439514, 0.47071969509124756, 0.02765258029103279]","[0.4618699550628662, 0.4117796719074249, -0.02604261413216591]","[0.44562363624572754, 0.49985021352767944, -0.02667679823935032]","[0.42984071373939514, 0.5528253316879272, -0.004755872767418623]","[0.5122636556625366, 0.4816479980945587, 0.024180734530091286]","[0.5163629651069641, 0.3966163396835327, 0.011953872628509998]","[0.5278968214988708, 0.3492323160171509, 0.01822645030915737]","[0.5380828976631165, 0.29759103059768677, 0.03134375810623169]"
R,"[0.47730207443237305, 0.7116073369979858, -6.639519938289595e-07]","[0.39191046357154846, 0.6619264483451843, -0.02846485562622547]","[0.34633785486221313, 0.5603734850883484, -0.03837677091360092]","[0.3545898497104645, 0.467386931180954, -0.05403157323598862]","[0.4041637182235718, 0.4259093999862671, -0.06136086955666542]","[0.3794076442718506, 0.4785734713077545, 0.03577933460474014]","[0.36279723048210144, 0.41649067401885986, -0.012051446363329887]","[0.36754435300827026, 0.4710150957107544, -0.038488954305648804]","[0.3779641389846802, 0.5120612382888794, -0.04235567897558212]","[0.43033722043037415, 0.4735015332698822, 0.03546411916613579]","[0.4196849465370178, 0.39863741397857666, -0.025007933378219604]","[0.41421985626220703, 0.4741249084472656, -0.04690933600068092]","[0.4113995432853699, 0.5241698026657104, -0.03921077772974968]","[0.4798668920993805, 0.47783342003822327, 0.023799629881978035]","[0.46986013650894165, 0.41390830278396606, -0.034461744129657745]","[0.45263317227363586, 0.49432218074798584, -0.03936202451586723]","[0.4438864588737488, 0.5558016300201416, -0.01721137948334217]","[0.5332754850387573, 0.48798176646232605, 0.009399263188242912]","[0.5350269079208374, 0.4043976366519928, -0.014261993579566479]","[0.5394208431243896, 0.35150963068008423, -0.01864755153656006]","[0.5455453991889954, 0.29962992668151855, -0.01074178982526064]"
L,"[0.5342695116996765, 0.7212521433830261, -3.4052268915729655e-07]","[0.6104333996772766, 0.680408239364624, -0.0353759340941906]","[0.6576741337776184, 0.5673254728317261, -0.039565373212099075]","[0.6548547744750977, 0.46876317262649536, -0.04287969321012497]","[0.5976053476333618, 0.428305447101593, -0.03513606637716293]","[0.649734616279602, 0.4860280454158783, 0.012346647679805756]","[0.651581883430481, 0.40888750553131104, -0.017982156947255135]","[0.6358205080032349, 0.46380072832107544, -0.030736099928617477]","[0.6378368735313416, 0.5021613240242004, -0.03193071112036705]","[0.6001296639442444, 0.4768766164779663, 0.01507283840328455]","[0.588215172290802, 0.40155917406082153, -0.035115983337163925]","[0.5872442722320557, 0.4701229929924011, -0.05231325328350067]","[0.6002114415168762, 0.5051398277282715, -0.047943487763404846]","[0.5436164140701294, 0.47556930780410767, 0.008153555914759636]","[0.5340878963470459, 0.4045450687408447, -0.04420342668890953]","[0.5494308471679688, 0.4895166754722595, -0.05378325656056404]","[0.5635645985603333, 0.5501343607902527, -0.04164629802107811]","[0.49166062474250793, 0.48267799615859985, -0.0015996854053810239]","[0.48194533586502075, 0.4021148979663849, -0.025678638368844986]","[0.47990190982818604, 0.3507497310638428, -0.03603300824761391]","[0.48167335987091064, 0.29817575216293335, -0.03746621683239937]"
R,"[0.47508031129837036, 0.7123578190803528, -6.456094183704408e-07]","[0.3851690888404846, 0.6522889137268066, -0.03623592481017113]","[0.3356640934944153, 0.5542845726013184, -0.047505538910627365]","[0.34977445006370544, 0.45382919907569885, -0.06207466125488281]","[0.40714114904403687, 0.40807056427001953, -0.06675981730222702]","[0.3470331132411957, 0.4799365699291229, 0.04626075178384781]","[0.3399946093559265, 0.4058989882469177, -0.0005822268431074917]","[0.3565007150173187, 0.46185755729675293, -0.034338485449552536]","[0.3689262568950653, 0.505806565284729, -0.042679354548454285]","[0.40165480971336365, 0.476509690284729, 0.05415990203619003]","[0.40655168890953064, 0.4006996154785156, -0.000789927551522851]","[0.41049954295158386, 0.4752340316772461, -0.031707026064395905]","[0.40479469299316406, 0.5235347151756287, -0.0324668288230896]","[0.45371800661087036, 0.47531843185424805, 0.05022953078150749]","[0.4648398160934448, 0.40780675411224365, -6.641790241701528e-05]","[0.44943147897720337, 0.4798603355884552, -0.008949851617217064]","[0.43528538942337036, 0.5397434830665588, 0.008178573101758957]","[0.5103788375854492, 0.4812886416912079, 0.04289044812321663]","[0.5145082473754883, 0.4031030535697937, 0.03316033259034157]","[0.5225603580474854, 0.3535936176776886, 0.03540461137890816]","[0.5306601524353027, 0.3077458441257477, 0.04607490450143814]"
R,"[0.4657641351222992, 0.7019444108009338, -8.39850656575436e-07]","[0.37845611572265625, 0.6382575631141663, 0.008367118425667286]","[0.3364698886871338, 0.5547528862953186, 0.01005714014172554]","[0.32905885577201843, 0.4812660217285156, -0.002138849813491106]","[0.3656693398952484, 0.44331538677215576, -0.00808191392570734]","[0.4236903786659241, 0.4912464916706085, 0.07969815284013748]","[0.389511376619339, 0.42438584566116333, 0.04755495861172676]","[0.3698759973049164, 0.4740232527256012, 0.023393364623188972]","[0.3707706928253174, 0.5162742137908936, 0.02013315260410309]","[0.4492717981338501, 0.48921677470207214, 0.060270052403211594]","[0.4081907272338867, 0.4099639058113098, 0.009152588434517384]","[0.38708385825157166, 0.4827258288860321, -0.021094392985105515]","[0.3895224332809448, 0.5370853543281555, -0.019266696646809578]","[0.47900304198265076, 0.4864128530025482, 0.033365398645401]","[0.4292201101779938, 0.41896963119506836, -0.008725730702280998]","[0.401480108499527, 0.49494469165802, -0.017999153584241867]","[0.40636587142944336, 0.5558795928955078, -0.0011643829056993127]","[0.5135361552238464, 0.48784732818603516, 0.006439455784857273]","[0.5229811072349548, 0.3990938663482666, 0.0029571526683866978]","[0.528737485408783, 0.34523147344589233, 0.009117200039327145]","[0.5451410412788391, 0.2991984486579895, 0.022386858239769936]"
R,"[0.4635077714920044, 0.7216375470161438, -7.830771551198268e-07]","[0.3671374022960663, 0.6548206806182861, -0.025419242680072784]","[0.317486435174942, 0.549264132976532, -0.0345931276679039]","[0.327034056186676, 0.4528285264968872, -0.05195657163858414]","[0.3836512565612793, 0.41969531774520874, -0.05965610221028328]","[0.3705921471118927, 0.4715096354484558, 0.054484132677316666]","[0.3530195951461792, 0.39364737272262573, 0.008750632405281067]","[0.34804120659828186, 0.45483720302581787, -0.016602447256445885]","[0.3574824333190918, 0.4988853931427002, -0.018123431131243706]","[0.41729360818862915, 0.4720191955566406, 0.053077299147844315]","[0.4014085531234741, 0.3925158381462097, -0.004705693572759628]","[0.3897627890110016, 0.47507789731025696, -0.028215793892741203]","[0.3883622884750366, 0.5218237638473511, -0.02136954851448536]","[0.46628084778785706, 0.47465527057647705, 0.03933263197541237]","[0.45081499218940735, 0.40426957607269287, -0.013540603220462799]","[0.43041497468948364, 0.4931196868419647, -0.01854906789958477]","[0.4249454438686371, 0.5553422570228577, 0.00328744575381279]","[0.5214221477508545, 0.483254611492157, 0.02279399149119854]","[0.5248835682868958, 0.3936966061592102, 0.012097775936126709]","[0.5321730971336365, 0.3424563407897949, 0.014879819005727768]","[0.5428354740142822, 0.29120171070098877, 0.026766462251544]"
R,"[0.4852696359157562, 0.7596356868743896, -3.802918797646271e-07]","[0.4081282615661621, 0.6862297058105469, -0.08153937757015228]","[0.3726179003715515, 0.568648099899292, -0.10220512747764587]","[0.3997790217399597, 0.4529513120651245, -0.11280299723148346]","[0.4477345645427704, 0.39364102482795715, -0.10967563092708588]","[0.31773313879966736, 0.49715518951416016, 0.001420547952875495]","[0.34628093242645264, 0.39589861035346985, -0.04441011697053909]","[0.37450331449508667, 0.4475497007369995, -0.07336930930614471]","[0.3757166564464569, 0.49249935150146484, -0.07490818202495575]","[0.3860199749469757, 0.4909217059612274, 0.03623518720269203]","[0.4197715222835541, 0.37874454259872437, -0.02277936413884163]","[0.4380848705768585, 0.45464324951171875, -0.06445755064487457]","[0.4275275468826294, 0.5075351595878601, -0.06825964897871017]","[0.4513294994831085, 0.48514652252197266, 0.05889497324824333]","[0.475237637758255, 0.41029447317123413, 8.14448285382241e-05]","[0.4812198281288147, 0.4893690049648285, -0.03081188164651394]","[0.46423524618148804, 0.5499087572097778, -0.02368776872754097]","[0.5023789405822754, 0.4829006493091583, 0.07749206572771072]","[0.49850305914878845, 0.3896201550960541, 0.06522312015295029]","[0.5031110048294067, 0.3344309329986572, 0.057200394570827484]","[0.4969821870326996, 0.2861316204071045, 0.062024012207984924]"
L,"[0.5166052579879761, 0.7049700021743774, -4.673458775528161e-08]","[0.6115203499794006, 0.654167652130127, -0.036799971014261246]","[0.6599392294883728, 0.5516452789306641, -0.04323403164744377]","[0.6622793674468994, 0.4565325975418091, -0.04939177632331848]","[0.5908558964729309, 0.4276886582374573, -0.04706067591905594]","[0.6410550475120544, 0.49233278632164, 0.031184829771518707]","[0.6512027382850647, 0.42648857831954956, -0.0015957237919792533]","[0.6373531818389893, 0.4738697409629822, -0.024097157642245293]","[0.6322087049484253, 0.5196552276611328, -0.03208234906196594]","[0.5932291150093079, 0.4825006425380707, 0.032343778759241104]","[0.6001412868499756, 0.40045368671417236, -0.020762456580996513]","[0.5992637872695923, 0.4600623846054077, -0.051819559186697006]","[0.6063340306282043, 0.5092899203300476, -0.05635068193078041]","[0.5383563041687012, 0.4775812327861786, 0.022219397127628326]","[0.5433057546615601, 0.41479772329330444, -0.03426814824342728]","[0.5672920942306519, 0.4872038960456848, -0.06406746804714203]","[0.5885392427444458, 0.5456857681274414, -0.0651303231716156]","[0.4818268418312073, 0.48101821541786194, 0.009831991977989674]","[0.47277745604515076, 0.40364426374435425, -0.016019757837057114]","[0.4674958288669586, 0.3563791811466217, -0.033924609422683716]","[0.4674130380153656, 0.31174081563949585, -0.04212303087115288]"
L,"[0.5351828336715698, 0.7139078378677368, -8.08835949328568e-08]","[0.6033971905708313, 0.6768133640289307, -0.04949365556240082]","[0.6592748165130615, 0.5738233327865601, -0.06511010974645615]","[0.6574719548225403, 0.4790545403957367, -0.07857025414705276]","[0.6043640375137329, 0.4324474334716797, -0.08071993291378021]","[0.6623269319534302, 0.4772046208381653, 0.0011278977617621422]","[0.6706516146659851, 0.4052400588989258, -0.03994559124112129]","[0.6473963260650635, 0.4530061185359955, -0.057602301239967346]","[0.6433395147323608, 0.49493300914764404, -0.060241613537073135]","[0.6089513301849365, 0.471039354801178, 0.00476039107888937]","[0.6037098169326782, 0.39915692806243896, -0.05782998353242874]","[0.5990157127380371, 0.4610094726085663, -0.08207126706838608]","[0.6131700277328491, 0.49662646651268005, -0.0794559195637703]","[0.5482109189033508, 0.47601795196533203, -0.0034967605024576187]","[0.5481398105621338, 0.41529980301856995, -0.07147635519504547]","[0.5653632879257202, 0.5023342967033386, -0.08845890313386917]","[0.5829715132713318, 0.5659394264221191, -0.07765547931194305]","[0.4910963177680969, 0.4929061532020569, -0.0150868846103549]","[0.48065879940986633, 0.41517174243927, -0.05260604992508888]","[0.4733711779117584, 0.3643013834953308, -0.06823717802762985]","[0.46893686056137085, 0.3122216463088989, -0.07085847109556198]"
R,"[0.46762144565582275, 0.7603822946548462, -7.749274573143339e-07]","[0.34180253744125366, 0.6719827055931091, -0.008420427329838276]","[0.28585630655288696, 0.556709885597229, -0.017415078356862068]","[0.28772982954978943, 0.45608749985694885, -0.044520385563373566]","[0.3498767614364624, 0.4122878313064575, -0.06159248203039169]","[0.3772289454936981, 0.46999964118003845, 0.10622554272413254]","[0.3349316716194153, 0.38722360134124756, 0.04024159908294678]","[0.3245351314544678, 0.4626568555831909, -0.007379047106951475]","[0.3384518325328827, 0.5120258331298828, -0.017892269417643547]","[0.42371881008148193, 0.4814229905605316, 0.08589144051074982]","[0.3812718987464905, 0.3807743191719055, -0.003890760475769639]","[0.3644699454307556, 0.48231321573257446, -0.055413246154785156]","[0.3744993507862091, 0.5470462441444397, -0.05602914094924927]","[0.4734913110733032, 0.48367640376091003, 0.05059748515486717]","[0.427448570728302, 0.3977583646774292, -0.022035839036107063]","[0.39398667216300964, 0.5002142786979675, -0.04091796651482582]","[0.39733457565307617, 0.5740101337432861, -0.017483996227383614]","[0.5282630920410156, 0.484417200088501, 0.013551581650972366]","[0.5324441194534302, 0.3749225437641144, 0.008514574728906155]","[0.5366201996803284, 0.3097986876964569, 0.015504641458392143]","[0.5548486113548279, 0.2516363859176636, 0.03365191072225571]"
L,"[0.5303162336349487, 0.71421217918396, -7.248032574125318e-08]","[0.6205542683601379, 0.6499918699264526, -0.0466986782848835]","[0.6539245247840881, 0.5553575754165649, -0.06045021861791611]","[0.6468721628189087, 0.46437302231788635, -0.07453993707895279]","[0.5887172818183899, 0.43018481135368347, -0.07754041999578476]","[0.6506916880607605, 0.48488911986351013, 0.043685220181941986]","[0.6554045081138611, 0.41746315360069275, 0.008398556150496006]","[0.6412827968597412, 0.4719943404197693, -0.016703343018889427]","[0.6381877660751343, 0.5090686082839966, -0.023743705824017525]","[0.5941792726516724, 0.48384928703308105, 0.04961301386356354]","[0.5933865904808044, 0.4117097854614258, -0.006731548812240362]","[0.5912054181098938, 0.485363632440567, -0.04314650595188141]","[0.5990514755249023, 0.523302435874939, -0.049260854721069336]","[0.5396794676780701, 0.48329266905784607, 0.04215699061751366]","[0.5319068431854248, 0.42494097352027893, -0.013598115183413029]","[0.5507292747497559, 0.5004348754882812, -0.043556343764066696]","[0.5673799514770508, 0.5510663986206055, -0.04279569163918495]","[0.4902995526790619, 0.4873475730419159, 0.031193023547530174]","[0.4768217206001282, 0.41069021821022034, 0.015331040136516094]","[0.47584807872772217, 0.3659209609031677, 0.003132482524961233]","[0.478954017162323, 0.32383060455322266, -0.00011255284334765747]"
R,"[0.4819740951061249, 0.7193068265914917, -7.811353270881227e-07]","[0.38880953192710876, 0.6647069454193115, -0.022129196673631668]","[0.3406577706336975, 0.5656698942184448, -0.028743989765644073]","[0.3502788543701172, 0.4733080267906189, -0.04433317109942436]","[0.3971687853336334, 0.4282682538032532, -0.05205472186207771]","[0.3803410828113556, 0.4824789762496948, 0.054279644042253494]","[0.36001449823379517, 0.41108793020248413, 0.007900022901594639]","[0.3562815189361572, 0.462665855884552, -0.018625471740961075]","[0.3653072118759155, 0.5021047592163086, -0.02159826271235943]","[0.42959821224212646, 0.48021364212036133, 0.0484699085354805]","[0.4170732796192169, 0.4004722833633423, -0.013982118107378483]","[0.40581923723220825, 0.47947412729263306, -0.04042310640215874]","[0.4062494933605194, 0.5303869247436523, -0.03493976220488548]","[0.477952241897583, 0.4835298955440521, 0.03068668395280838]","[0.4657372832298279, 0.420032262802124, -0.02841019444167614]","[0.4418455958366394, 0.5026059746742249, -0.036178503185510635]","[0.43324148654937744, 0.5631797313690186, -0.014903932809829712]","[0.5306130647659302, 0.4902020990848541, 0.010335399769246578]","[0.5340177416801453, 0.40228161215782166, -0.008968313224613667]","[0.5393741726875305, 0.34690821170806885, -0.011157114058732986]","[0.548468828201294, 0.2946333885192871, -0.00197444180957973]"
