Handedness,Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
L,"[0.5174169540405273, 0.9060854911804199, 6.553233333761455e-07]","[0.583379864692688, 0.8493984341621399, -0.06949271261692047]","[0.5887513160705566, 0.7444313168525696, -0.0921107828617096]","[0.5207530856132507, 0.6650909185409546, -0.11019532382488251]","[0.46022340655326843, 0.5988520383834839, -0.12386350333690643]","[0.5963285565376282, 0.6035222411155701, -0.020845523104071617]","[0.6184208393096924, 0.48891934752464294, -0.03841894492506981]","[0.6283100843429565, 0.4173840284347534, -0.058232393115758896]","[0.6361899971961975, 0.35577821731567383, -0.07759357988834381]","[0.528041422367096, 0.5977205038070679, -0.01363599207252264]","[0.4950238764286041, 0.46744030714035034, -0.040863800793886185]","[0.47542983293533325, 0.38959547877311707, -0.0725356936454773]","[0.4565970301628113, 0.3246104419231415, -0.09444814175367355]","[0.4685947000980377, 0.6271687150001526, -0.01609988696873188]","[0.4368082284927368, 0.5323523879051208, -0.07503688335418701]","[0.4565300941467285, 0.5994239449501038, -0.10502965748310089]","[0.47079411149024963, 0.6542607545852661, -0.11041061580181122]","[0.4232777953147888, 0.6783246397972107, -0.02374306507408619]","[0.40175217390060425, 0.6148451566696167, -0.08306112885475159]","[0.41719749569892883, 0.6503317952156067, -0.107070691883564]","[0.43676427006721497, 0.6848251223564148, -0.1143396645784378]"
L,"[0.4953501224517822, 0.9073536396026611, -3.713666596460996e-10]","[0.5979392528533936, 0.8314872980117798, 0.02101236768066883]","[0.6233562231063843, 0.7410291433334351, 0.025216149166226387]","[0.6362977623939514, 0.6554763317108154, 0.01642734929919243]","[0.6133224368095398, 0.5947209000587463, 0.009730415418744087]","[0.553593635559082, 0.6320950984954834, 0.029651176184415817]","[0.567467987537384, 0.5070710182189941, 0.024431291967630386]","[0.5700286030769348, 0.44352227449417114, 0.018821286037564278]","[0.5680410265922546, 0.37881019711494446, 0.0078204907476902]","[0.5176066756248474, 0.6297049522399902, -0.00417625717818737]","[0.4865369200706482, 0.47358497977256775, -0.04230188950896263]","[0.47850924730300903, 0.38117942214012146, -0.07085803896188736]","[0.46085280179977417, 0.30692383646965027, -0.09142942726612091]","[0.48380589485168457, 0.6510833501815796, -0.0369180366396904]","[0.5201181769371033, 0.5337284803390503, -0.0792762041091919]","[0.577884316444397, 0.5949698090553284, -0.0818578451871872]","[0.6064059138298035, 0.6466331481933594, -0.07559246569871902]","[0.4708666205406189, 0.6916383504867554, -0.06797611713409424]","[0.5202140808105469, 0.5998855829238892, -0.10175249725580215]","[0.5702519416809082, 0.6414687037467957, -0.10092298686504364]","[0.5946951508522034, 0.6901952028274536, -0.09558609873056412]"
L,"[0.5003194212913513, 0.9003779292106628, 7.483895956283959e-07]","[0.5820747017860413, 0.8319233655929565, -0.06375257670879364]","[0.5953079462051392, 0.7299487590789795, -0.07585552334785461]","[0.5425915122032166, 0.6420717835426331, -0.08147314190864563]","[0.4896586835384369, 0.5730215311050415, -0.08384024351835251]","[0.6315547227859497, 0.6301347017288208, -0.002052999334409833]","[0.6233228445053101, 0.5078821182250977, -0.011993739753961563]","[0.6262170672416687, 0.43301308155059814, -0.02017669565975666]","[0.6326485276222229, 0.3746771812438965, -0.026113200932741165]","[0.5677006244659424, 0.6410276889801025, 0.009921733289957047]","[0.5576387643814087, 0.5204893946647644, 0.0019384499173611403]","[0.5576223134994507, 0.44831377267837524, -0.01068576704710722]","[0.5614709258079529, 0.38542941212654114, -0.018183395266532898]","[0.5053260326385498, 0.6683874130249023, 0.008730949833989143]","[0.4614304304122925, 0.5893111228942871, -0.03525622561573982]","[0.4631229639053345, 0.6194738745689392, -0.07070718705654144]","[0.47287309169769287, 0.6415902376174927, -0.08078286796808243]","[0.44814079999923706, 0.6988013386726379, 0.002465522848069668]","[0.42466315627098083, 0.6467099785804749, -0.04284007102251053]","[0.43061697483062744, 0.6583308577537537, -0.07136388123035431]","[0.4404795169830322, 0.6700817346572876, -0.08437551558017731]"
R,"[0.4736793637275696, 0.9030300378799438, 2.650387216363015e-07]","[0.45165306329727173, 0.8302778601646423, -0.12682369351387024]","[0.4731147885322571, 0.7270956635475159, -0.14512977004051208]","[0.5386906862258911, 0.6490246057510376, -0.14013923704624176]","[0.6055094003677368, 0.5790875554084778, -0.12640011310577393]","[0.415010929107666, 0.5936323404312134, -0.06285274773836136]","[0.3960588276386261, 0.46751832962036133, -0.08272870630025864]","[0.38626986742019653, 0.38944211602211, -0.09857480227947235]","[0.38456490635871887, 0.32611939311027527, -0.11045892536640167]","[0.480962336063385, 0.6033686995506287, -0.017885446548461914]","[0.504675030708313, 0.4537498354911804, -0.028449660167098045]","[0.53062504529953, 0.3781062960624695, -0.04834833741188049]","[0.5450012683868408, 0.32114365696907043, -0.06543245166540146]","[0.536747932434082, 0.6320573091506958, 0.009873682633042336]","[0.5925626754760742, 0.5414755940437317, -0.05428536236286163]","[0.594362735748291, 0.6096042394638062, -0.11345818638801575]","[0.5802282691001892, 0.6623935699462891, -0.13971932232379913]","[0.5866988301277161, 0.6686046123504639, 0.029983095824718475]","[0.6247158050537109, 0.6073560118675232, -0.043347541242837906]","[0.6243304014205933, 0.6571341156959534, -0.09228938817977905]","[0.6008736491203308, 0.7052823901176453, -0.11888384073972702]"
R,"[0.47403252124786377, 0.9008727073669434, 7.61296462314931e-07]","[0.42778444290161133, 0.822594404220581, -0.10699304193258286]","[0.43084460496902466, 0.7258018255233765, -0.12556107342243195]","[0.4975016117095947, 0.651026725769043, -0.13046856224536896]","[0.5575694441795349, 0.5795202255249023, -0.12802952527999878]","[0.39061713218688965, 0.5941730737686157, -0.01709008775651455]","[0.3738180994987488, 0.47552490234375, -0.03330626338720322]","[0.3689957857131958, 0.4021354913711548, -0.0517968013882637]","[0.36666667461395264, 0.34128710627555847, -0.06623120605945587]","[0.4659945070743561, 0.5978142619132996, 0.016297945752739906]","[0.49552610516548157, 0.4672854542732239, 0.0006458397838287055]","[0.5252366065979004, 0.39021414518356323, -0.02748892642557621]","[0.5464640855789185, 0.3285340666770935, -0.046087153255939484]","[0.5244329571723938, 0.6286802291870117, 0.03279530256986618]","[0.5612425208091736, 0.5395137667655945, -0.031025173142552376]","[0.5528321266174316, 0.6027839779853821, -0.08182671666145325]","[0.5377988219261169, 0.6574761867523193, -0.09773752838373184]","[0.5694822072982788, 0.6669397354125977, 0.04220839962363243]","[0.5953936576843262, 0.6017027497291565, -0.02834326960146427]","[0.588510274887085, 0.6428350210189819, -0.06835466623306274]","[0.5710095763206482, 0.6886615753173828, -0.08408278226852417]"
R,"[0.4793303310871124, 0.9238967895507812, 5.980955961604195e-07]","[0.43573498725891113, 0.82840895652771, -0.09553111344575882]","[0.439621239900589, 0.7247150540351868, -0.1098693385720253]","[0.5063539743423462, 0.6438713073730469, -0.1129365861415863]","[0.5658608675003052, 0.5631629228591919, -0.10885439813137054]","[0.3989797830581665, 0.5936868190765381, -0.00808751955628395]","[0.37321335077285767, 0.47259506583213806, -0.023789498955011368]","[0.36661288142204285, 0.4020828604698181, -0.04187870770692825]","[0.3630172610282898, 0.3389005661010742, -0.05427388846874237]","[0.4755142629146576, 0.6042709946632385, 0.02061411179602146]","[0.50069659948349, 0.457366943359375, 0.0031860219314694405]","[0.531354546546936, 0.3801678419113159, -0.02289489284157753]","[0.552683413028717, 0.3223981559276581, -0.03931703045964241]","[0.5336208343505859, 0.640320360660553, 0.03339347615838051]","[0.5723323822021484, 0.5533124208450317, -0.028945788741111755]","[0.5650128722190857, 0.6142206788063049, -0.07358478754758835]","[0.5495966672897339, 0.6661183834075928, -0.08511830121278763]","[0.5807030200958252, 0.6779331564903259, 0.040029607713222504]","[0.6049696207046509, 0.6117808222770691, -0.01799345575273037]","[0.6042454838752747, 0.6402928233146667, -0.048052527010440826]","[0.597481369972229, 0.6694859862327576, -0.059097837656736374]"
R,"[0.47489649057388306, 0.8955488801002502, 6.486001780103834e-07]","[0.4633066654205322, 0.828371524810791, -0.11359691619873047]","[0.4898715317249298, 0.7383800745010376, -0.13094624876976013]","[0.5592201352119446, 0.6596055626869202, -0.1276024580001831]","[0.6166874766349792, 0.5874559283256531, -0.11560171842575073]","[0.409163236618042, 0.6034623980522156, -0.03921564295887947]","[0.3955572843551636, 0.4843079447746277, -0.05357659235596657]","[0.38747695088386536, 0.4085543155670166, -0.0708627998828888]","[0.3838019371032715, 0.34745877981185913, -0.08492181450128555]","[0.47870951890945435, 0.6052013635635376, 0.0071373893879354]","[0.4958336055278778, 0.47428378462791443, -0.006362933665513992]","[0.5170845985412598, 0.3933876156806946, -0.031892359256744385]","[0.5322505831718445, 0.32790911197662354, -0.049884725362062454]","[0.533851146697998, 0.6343065500259399, 0.03900930657982826]","[0.5784913301467896, 0.5474319458007812, -0.011591264978051186]","[0.5801489353179932, 0.5926567912101746, -0.05775696784257889]","[0.5708304643630981, 0.6299053430557251, -0.0760582685470581]","[0.5754876732826233, 0.6702762842178345, 0.06387767195701599]","[0.6105676293373108, 0.6123030781745911, 0.004769541323184967]","[0.611133337020874, 0.6442857384681702, -0.033039554953575134]","[0.6007431745529175, 0.6745047569274902, -0.050070855766534805]"
R,"[0.4726283848285675, 0.8831948637962341, 4.927960617351346e-07]","[0.44451355934143066, 0.8315601944923401, -0.10831955820322037]","[0.4683915078639984, 0.7333624362945557, -0.12523427605628967]","[0.5378530025482178, 0.6512613892555237, -0.12228245288133621]","[0.5938230156898499, 0.5832882523536682, -0.11237955093383789]","[0.3994273543357849, 0.6019328832626343, -0.0569598414003849]","[0.3888048529624939, 0.48023682832717896, -0.07944296300411224]","[0.37804263830184937, 0.40536952018737793, -0.10250350832939148]","[0.3729553520679474, 0.34327399730682373, -0.12276433408260345]","[0.4709208011627197, 0.601955771446228, -0.018830664455890656]","[0.49679744243621826, 0.4668312072753906, -0.038120001554489136]","[0.522824227809906, 0.391727089881897, -0.07046479731798172]","[0.5433778166770935, 0.3258390724658966, -0.09589813649654388]","[0.5303266048431396, 0.6287183165550232, 0.0069479504600167274]","[0.5785592794418335, 0.5372702479362488, -0.05068002641201019]","[0.5844395160675049, 0.5974257588386536, -0.10050895065069199]","[0.5733370184898376, 0.6450271606445312, -0.12257575988769531]","[0.5769846439361572, 0.6668626070022583, 0.0264941044151783]","[0.6151266694068909, 0.6044008731842041, -0.044041432440280914]","[0.6182494163513184, 0.6498360633850098, -0.08488779515028]","[0.6035324335098267, 0.6936501860618591, -0.10399778932332993]"
L,"[0.5106362104415894, 0.9044557809829712, 1.0003498118749121e-06]","[0.5418055057525635, 0.8418374061584473, -0.11534392833709717]","[0.5189186930656433, 0.7328743934631348, -0.131119042634964]","[0.4431123435497284, 0.6552897095680237, -0.12639126181602478]","[0.386960506439209, 0.5875099897384644, -0.11263328045606613]","[0.5790644288063049, 0.6033565402030945, -0.028188925236463547]","[0.6030763983726501, 0.48604077100753784, -0.04099078103899956]","[0.6147885918617249, 0.4063907861709595, -0.056992292404174805]","[0.6233242154121399, 0.3395853042602539, -0.06929124146699905]","[0.5157061219215393, 0.601597249507904, 0.014447377063333988]","[0.4872845709323883, 0.4773561656475067, -0.002177957911044359]","[0.4672640860080719, 0.39022690057754517, -0.02958010695874691]","[0.45020464062690735, 0.3230096995830536, -0.04410870000720024]","[0.4593159556388855, 0.6261895298957825, 0.04055796191096306]","[0.4151192307472229, 0.5645008087158203, -0.021192852407693863]","[0.4176326394081116, 0.6342024803161621, -0.06805423647165298]","[0.4291343688964844, 0.6771968603134155, -0.0765877366065979]","[0.41791868209838867, 0.6643950343132019, 0.058974917978048325]","[0.3820541799068451, 0.6146703958511353, -0.007080830633640289]","[0.388653427362442, 0.6644607782363892, -0.042077548801898956]","[0.40894022583961487, 0.7047680020332336, -0.051402799785137177]"
R,"[0.49761244654655457, 0.8792195320129395, 8.666194730722054e-07]","[0.41082459688186646, 0.8287343978881836, -0.0508861243724823]","[0.3887092173099518, 0.7476598620414734, -0.08190875500440598]","[0.41633039712905884, 0.6668427586555481, -0.11672452092170715]","[0.4620986580848694, 0.6054081916809082, -0.1473647803068161]","[0.42068183422088623, 0.6091726422309875, -0.020783744752407074]","[0.4073873460292816, 0.4902660846710205, -0.05789558216929436]","[0.40369004011154175, 0.41795283555984497, -0.08101563900709152]","[0.4069080948829651, 0.3618515431880951, -0.09799376130104065]","[0.4819372296333313, 0.6096116304397583, -0.029353220015764236]","[0.5152025818824768, 0.4755263328552246, -0.07300670444965363]","[0.5302293300628662, 0.39314669370651245, -0.10245061665773392]","[0.549000084400177, 0.32464754581451416, -0.11951593309640884]","[0.5227598547935486, 0.6360841393470764, -0.04632360115647316]","[0.5254488587379456, 0.5320901274681091, -0.1058926209807396]","[0.4824185073375702, 0.6012111902236938, -0.10661095380783081]","[0.4668227434158325, 0.6575848460197449, -0.09222182631492615]","[0.5539140105247498, 0.6771553158760071, -0.0686693862080574]","[0.5208689570426941, 0.6140807867050171, -0.12138345092535019]","[0.48008790612220764, 0.6630486249923706, -0.12465021759271622]","[0.4643164873123169, 0.7099037170410156, -0.11633512377738953]"
L,"[0.49687665700912476, 0.8441516160964966, 5.561386728913931e-07]","[0.5577096343040466, 0.7959659099578857, -0.05837829038500786]","[0.5610809922218323, 0.7016654014587402, -0.07102668285369873]","[0.5007367730140686, 0.6344345808029175, -0.07826542109251022]","[0.4471653997898102, 0.582974910736084, -0.08264143019914627]","[0.5702540278434753, 0.5918004512786865, -0.01558198593556881]","[0.5920423865318298, 0.49187707901000977, -0.028284545987844467]","[0.5995509624481201, 0.4270539879798889, -0.04174725338816643]","[0.6059477925300598, 0.3714289963245392, -0.054146405309438705]","[0.5119535326957703, 0.5889504551887512, -0.008110411465168]","[0.4820064604282379, 0.4764769375324249, -0.026043996214866638]","[0.4644029438495636, 0.4069656729698181, -0.048242829740047455]","[0.4469791054725647, 0.35052770376205444, -0.062485221773386]","[0.46023550629615784, 0.6124774217605591, -0.009324396029114723]","[0.43850797414779663, 0.5414243340492249, -0.05946095660328865]","[0.45639634132385254, 0.6045688986778259, -0.08545717597007751]","[0.4670824408531189, 0.6493166089057922, -0.08852527290582657]","[0.4202398955821991, 0.6546605825424194, -0.014382685534656048]","[0.40640902519226074, 0.6015617251396179, -0.0646684393286705]","[0.42865240573883057, 0.6454352736473083, -0.08193951100111008]","[0.4500148296356201, 0.6851062774658203, -0.08451923727989197]"
L,"[0.5134809613227844, 0.881216287612915, 1.1842396361316787e-06]","[0.5460572242736816, 0.8513670563697815, -0.10731004178524017]","[0.5334405303001404, 0.7596138119697571, -0.1457194685935974]","[0.4547351002693176, 0.6790453791618347, -0.16784507036209106]","[0.39360901713371277, 0.6094669699668884, -0.18416203558444977]","[0.5869965553283691, 0.6167228817939758, -0.07048438489437103]","[0.610705554485321, 0.49473005533218384, -0.1027103066444397]","[0.6244055032730103, 0.4149078130722046, -0.12694105505943298]","[0.6335862874984741, 0.3458666503429413, -0.14430569112300873]","[0.52144455909729, 0.6021437048912048, -0.04018590226769447]","[0.493713915348053, 0.47085851430892944, -0.07817713916301727]","[0.4755788743495941, 0.38788890838623047, -0.10788179934024811]","[0.461578369140625, 0.31516507267951965, -0.12146835774183273]","[0.46460843086242676, 0.6194376945495605, -0.021071135997772217]","[0.41910338401794434, 0.5530453324317932, -0.08885183930397034]","[0.4198031723499298, 0.6211069822311401, -0.11545708030462265]","[0.43103718757629395, 0.6620323061943054, -0.11193981021642685]","[0.4221354126930237, 0.6540839672088623, -0.009417911991477013]","[0.3807448744773865, 0.6179021596908569, -0.07356113940477371]","[0.3896084427833557, 0.6671565771102905, -0.09172533452510834]","[0.41405266523361206, 0.7021074891090393, -0.08896777778863907]"
R,"[0.463712215423584, 0.9086451530456543, 4.274528180303605e-07]","[0.41930684447288513, 0.821564793586731, -0.06317652761936188]","[0.420326828956604, 0.721803605556488, -0.07448827475309372]","[0.4936421513557434, 0.6471073031425476, -0.08322176337242126]","[0.5605160593986511, 0.5842759609222412, -0.08691433072090149]","[0.39448851346969604, 0.5945033431053162, 0.011550339870154858]","[0.37556010484695435, 0.4786953330039978, -0.007248428650200367]","[0.3666878342628479, 0.411987841129303, -0.026890411972999573]","[0.36213672161102295, 0.3533501923084259, -0.03989865630865097]","[0.4710823893547058, 0.5971876382827759, 0.022341333329677582]","[0.49992793798446655, 0.45923712849617004, 0.0028049389366060495]","[0.5209570527076721, 0.3861592411994934, -0.018991531804203987]","[0.5406874418258667, 0.32962146401405334, -0.03067384846508503]","[0.5312179327011108, 0.6305886507034302, 0.02080148085951805]","[0.559668779373169, 0.5437607765197754, -0.03311585262417793]","[0.5344188213348389, 0.6075447201728821, -0.0547807551920414]","[0.5173465609550476, 0.6612188816070557, -0.051530610769987106]","[0.5807449221611023, 0.6747709512710571, 0.014697692357003689]","[0.6018489599227905, 0.5995961427688599, -0.027500558644533157]","[0.5808083415031433, 0.6347782611846924, -0.03245249763131142]","[0.5657098889350891, 0.6753853559494019, -0.025534721091389656]"
R,"[0.4904932677745819, 0.8716894388198853, 5.836297418682079e-07]","[0.425875186920166, 0.8023269176483154, -0.06916125863790512]","[0.4115328788757324, 0.7224017381668091, -0.10011293739080429]","[0.46098801493644714, 0.6387460231781006, -0.1292644441127777]","[0.519020140171051, 0.5819246768951416, -0.15378250181674957]","[0.40648970007896423, 0.604773759841919, -0.023955069482326508]","[0.38803738355636597, 0.4866124093532562, -0.05696700140833855]","[0.38171660900115967, 0.4172731637954712, -0.08088407665491104]","[0.3809976577758789, 0.3647550940513611, -0.09754104167222977]","[0.4740121066570282, 0.6008899211883545, -0.013620143756270409]","[0.5023095011711121, 0.47008711099624634, -0.042437631636857986]","[0.5194268226623535, 0.3997983932495117, -0.06412485986948013]","[0.5413472056388855, 0.33589544892311096, -0.07815223932266235]","[0.5286514163017273, 0.6235218048095703, -0.013912557624280453]","[0.5431215763092041, 0.5278806090354919, -0.05792698264122009]","[0.5127841830253601, 0.5917468667030334, -0.06427107006311417]","[0.4986646771430969, 0.6446022987365723, -0.05792977660894394]","[0.5704513192176819, 0.6593067049980164, -0.021544620394706726]","[0.5667098164558411, 0.5944305062294006, -0.06257855147123337]","[0.5394743084907532, 0.6349104642868042, -0.06914269179105759]","[0.5287767052650452, 0.6799664497375488, -0.0661063864827156]"
R,"[0.4817342460155487, 0.8949180841445923, 6.485756784968544e-07]","[0.40458449721336365, 0.8387406468391418, -0.07124736160039902]","[0.38290295004844666, 0.7463401556015015, -0.09995749592781067]","[0.43423572182655334, 0.6677363514900208, -0.12590382993221283]","[0.49057847261428833, 0.6008365154266357, -0.14617253839969635]","[0.399141401052475, 0.6070858836174011, -0.027096375823020935]","[0.3762657642364502, 0.48488977551460266, -0.06888196617364883]","[0.3679162263870239, 0.41087549924850464, -0.09851983934640884]","[0.36856597661972046, 0.3504120707511902, -0.11871100962162018]","[0.4705031216144562, 0.6083072423934937, -0.023771699517965317]","[0.5020963549613953, 0.4723135828971863, -0.06860371679067612]","[0.5208683013916016, 0.38453489542007446, -0.09966910630464554]","[0.5427553653717041, 0.3142054080963135, -0.11617645621299744]","[0.525629460811615, 0.6375107169151306, -0.031892597675323486]","[0.5385894179344177, 0.5359028577804565, -0.1045963242650032]","[0.501288890838623, 0.6020435094833374, -0.11811107397079468]","[0.48604515194892883, 0.6623079776763916, -0.10735052078962326]","[0.570798397064209, 0.6817436814308167, -0.0460706390440464]","[0.5591827034950256, 0.6127431988716125, -0.1128574088215828]","[0.522191047668457, 0.6595544219017029, -0.12216928601264954]","[0.506775975227356, 0.7098941802978516, -0.113907590508461]"
L,"[0.5124656558036804, 0.9245368242263794, 4.664610457894014e-07]","[0.5901015400886536, 0.8614760637283325, -0.04583841562271118]","[0.6029796600341797, 0.7360852360725403, -0.052595291286706924]","[0.5413402318954468, 0.6456210613250732, -0.05912487581372261]","[0.478883296251297, 0.5822862982749939, -0.062593013048172]","[0.5952062010765076, 0.6090458035469055, 0.0037202073726803064]","[0.6206573247909546, 0.4853653013706207, -0.0022462920751422644]","[0.6314601898193359, 0.4112684726715088, -0.009787226095795631]","[0.6368823051452637, 0.34859389066696167, -0.020452534779906273]","[0.5250289440155029, 0.6042158007621765, 0.0008030691533349454]","[0.4888884425163269, 0.460146427154541, -0.018392639234662056]","[0.4707444906234741, 0.3763068616390228, -0.04084251448512077]","[0.4458525478839874, 0.3076704144477844, -0.055071063339710236]","[0.46593597531318665, 0.6341173648834229, -0.009999553672969341]","[0.43716034293174744, 0.5212576985359192, -0.06758185476064682]","[0.4749377369880676, 0.5987560749053955, -0.09116315096616745]","[0.4963740110397339, 0.6573622226715088, -0.09001147001981735]","[0.41707152128219604, 0.6851650476455688, -0.023472454398870468]","[0.4127771854400635, 0.6048315167427063, -0.08229206502437592]","[0.44958168268203735, 0.6530928015708923, -0.10044543445110321]","[0.47980737686157227, 0.6999499797821045, -0.10204408317804337]"
R,"[0.47400006651878357, 0.9395055770874023, 4.512632187925192e-07]","[0.4252886176109314, 0.8661115169525146, -0.11965896189212799]","[0.4361024498939514, 0.7649610042572021, -0.14286024868488312]","[0.5056947469711304, 0.6823205351829529, -0.14684586226940155]","[0.5722165703773499, 0.6047355532646179, -0.1428333967924118]","[0.39657342433929443, 0.6160293221473694, -0.06506576389074326]","[0.3690509498119354, 0.48679161071777344, -0.09549485892057419]","[0.3563753068447113, 0.4097648561000824, -0.11890201270580292]","[0.35224395990371704, 0.33903858065605164, -0.13465118408203125]","[0.47432324290275574, 0.6165218949317932, -0.02794095128774643]","[0.49923717975616455, 0.4530622661113739, -0.05428854003548622]","[0.5292541980743408, 0.3694348633289337, -0.07800856977701187]","[0.5515069365501404, 0.3040200471878052, -0.09246561676263809]","[0.5347480177879333, 0.6465556025505066, -0.0057579148560762405]","[0.5725635290145874, 0.5551937222480774, -0.07741881161928177]","[0.5580925941467285, 0.6365661025047302, -0.11482471227645874]","[0.5386773347854614, 0.6934149861335754, -0.12052023410797119]","[0.5830122232437134, 0.6875115036964417, 0.008651267737150192]","[0.6102102994918823, 0.6209019422531128, -0.06049566715955734]","[0.5999290347099304, 0.677825927734375, -0.08522022515535355]","[0.5801253318786621, 0.7266067266464233, -0.09035313874483109]"
L,"[0.4897071123123169, 0.7171214818954468, 1.2396892543620197e-06]","[0.5463313460350037, 0.7233949899673462, -0.10403507947921753]","[0.5563214421272278, 0.6804276704788208, -0.16346508264541626]","[0.5183836817741394, 0.6325493454933167, -0.20837192237377167]","[0.47018805146217346, 0.572895348072052, -0.2514140009880066]","[0.5701162219047546, 0.5698927044868469, -0.13794243335723877]","[0.5991284847259521, 0.48604825139045715, -0.2026105523109436]","[0.6039671897888184, 0.4285321831703186, -0.24450011551380157]","[0.6086774468421936, 0.3739811182022095, -0.27442243695259094]","[0.5108929872512817, 0.5638517141342163, -0.12305097281932831]","[0.4825133681297302, 0.4655334949493408, -0.20842763781547546]","[0.45900169014930725, 0.40009772777557373, -0.260694295167923]","[0.44162091612815857, 0.3430598974227905, -0.29030635952949524]","[0.45980823040008545, 0.5808622241020203, -0.113394595682621]","[0.4442387521266937, 0.5322673916816711, -0.2126055806875229]","[0.46054041385650635, 0.6032580137252808, -0.231204092502594]","[0.47521457076072693, 0.6464977264404297, -0.2237287163734436]","[0.4210812449455261, 0.6047194600105286, -0.10964959859848022]","[0.41434407234191895, 0.5927442908287048, -0.19310195744037628]","[0.4346717596054077, 0.6439521908760071, -0.2067166119813919]","[0.4516771137714386, 0.6725667715072632, -0.20229145884513855]"
R,"[0.49052703380584717, 0.9496851563453674, 3.169547255765792e-07]","[0.39671555161476135, 0.8788565397262573, -0.051947738975286484]","[0.36831361055374146, 0.7761815786361694, -0.08562472462654114]","[0.3856876492500305, 0.6856412887573242, -0.12534083425998688]","[0.4267500936985016, 0.6124454140663147, -0.1597827523946762]","[0.4167531132698059, 0.62982177734375, -0.03189927712082863]","[0.4016057252883911, 0.4812321066856384, -0.08308766782283783]","[0.3938263952732086, 0.4040759801864624, -0.11668746918439865]","[0.393648624420166, 0.34129005670547485, -0.140203595161438]","[0.4878365993499756, 0.6309196949005127, -0.0447411835193634]","[0.520209550857544, 0.45457160472869873, -0.10085545480251312]","[0.5317102074623108, 0.3579685091972351, -0.13976167142391205]","[0.5474407076835632, 0.2824035882949829, -0.1650887131690979]","[0.5392538905143738, 0.6557092666625977, -0.06577282398939133]","[0.5296775698661804, 0.5193710327148438, -0.13276810944080353]","[0.4724803566932678, 0.5947600603103638, -0.1340150535106659]","[0.4509834051132202, 0.6600275635719299, -0.12087942659854889]","[0.5779781937599182, 0.696149468421936, -0.09283312410116196]","[0.5206775665283203, 0.6072705388069153, -0.14440478384494781]","[0.468368262052536, 0.6619356870651245, -0.14463551342487335]","[0.4516969323158264, 0.7195475101470947, -0.1364908665418625]"
L,"[0.532738208770752, 0.9044959545135498, 1.0204408908975893e-06]","[0.5468336343765259, 0.8506212830543518, -0.12719441950321198]","[0.5162980556488037, 0.7435758113861084, -0.15481384098529816]","[0.43612414598464966, 0.6576471924781799, -0.15883088111877441]","[0.3792443871498108, 0.5824214220046997, -0.1536325365304947]","[0.5914100408554077, 0.6122790575027466, -0.05938512459397316]","[0.6102005839347839, 0.4895038902759552, -0.08137679845094681]","[0.6226165890693665, 0.4057219624519348, -0.10106146335601807]","[0.6317830085754395, 0.33365175127983093, -0.11551997065544128]","[0.5303702354431152, 0.6045452356338501, -0.009793955832719803]","[0.5015212893486023, 0.4761216342449188, -0.03480186313390732]","[0.4796484112739563, 0.39305275678634644, -0.06105584651231766]","[0.46397799253463745, 0.32622504234313965, -0.07422726601362228]","[0.4737914204597473, 0.6258732676506042, 0.024122904986143112]","[0.4231502413749695, 0.5551705956459045, -0.038017187267541885]","[0.4162214696407318, 0.6171073913574219, -0.07928518205881119]","[0.42433375120162964, 0.656447172164917, -0.08588387817144394]","[0.43485015630722046, 0.6596596837043762, 0.04920308291912079]","[0.3920111656188965, 0.6143543124198914, -0.013858294114470482]","[0.3861686885356903, 0.6523851156234741, -0.047762688249349594]","[0.39833176136016846, 0.682222843170166, -0.057936981320381165]"
R,"[0.4762038588523865, 0.8723068833351135, 1.1143794154122588e-06]","[0.43112170696258545, 0.8291849493980408, -0.1190418004989624]","[0.4300878345966339, 0.7483317852020264, -0.16167297959327698]","[0.496538907289505, 0.6599839925765991, -0.18587630987167358]","[0.5570501685142517, 0.5885695219039917, -0.20328031480312347]","[0.38287556171417236, 0.5972506999969482, -0.08548396825790405]","[0.3696918189525604, 0.46757999062538147, -0.1256074458360672]","[0.35263508558273315, 0.39103949069976807, -0.1565786749124527]","[0.3475828170776367, 0.32835131883621216, -0.17856644093990326]","[0.45919230580329895, 0.5975998044013977, -0.04758346825838089]","[0.4928961396217346, 0.4636334776878357, -0.08765553683042526]","[0.523773193359375, 0.38349011540412903, -0.12592783570289612]","[0.5549907684326172, 0.30316296219825745, -0.15059204399585724]","[0.5237205028533936, 0.6236540675163269, -0.02048015035688877]","[0.5711441040039062, 0.5374348759651184, -0.0912078469991684]","[0.5578302145004272, 0.6144058704376221, -0.12465419620275497]","[0.5415570139884949, 0.6740832328796387, -0.12953153252601624]","[0.5757448077201843, 0.6574943661689758, -0.0005420517409220338]","[0.6032124161720276, 0.6024470925331116, -0.07260603457689285]","[0.5875983238220215, 0.6587244868278503, -0.09575188905000687]","[0.5660768747329712, 0.7127963900566101, -0.0970364436507225]"
