Handedness,Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
R,"[0.5267457962036133, 0.8552414178848267, 9.924239066094742e-07]","[0.48666298389434814, 0.7573635578155518, -0.08576889336109161]","[0.46617770195007324, 0.6641090512275696, -0.07052557170391083]","[0.46597981452941895, 0.5837337970733643, -0.03494689241051674]","[0.4551195204257965, 0.5093824863433838, 0.013291423209011555]","[0.3982318937778473, 0.6123220920562744, 0.00949383620172739]","[0.3899247348308563, 0.502605140209198, 0.013128852471709251]","[0.3856758773326874, 0.43241456151008606, 0.018996594473719597]","[0.3860350549221039, 0.3752800226211548, 0.02611570805311203]","[0.45467662811279297, 0.623203456401825, 0.053290341049432755]","[0.49218425154685974, 0.5154873728752136, 0.05168110132217407]","[0.5325374603271484, 0.4498211741447449, 0.04176237806677818]","[0.5598218441009521, 0.39944034814834595, 0.04161987826228142]","[0.5045855641365051, 0.6451965570449829, 0.08156123757362366]","[0.557011067867279, 0.5990999341011047, 0.030341267585754395]","[0.5652494430541992, 0.6706259250640869, -0.013585226610302925]","[0.5544313192367554, 0.7031799554824829, -0.021025624126195908]","[0.5427110195159912, 0.6679782271385193, 0.10601537674665451]","[0.5803039073944092, 0.6389926075935364, 0.04836389794945717]","[0.5833625197410583, 0.6907269954681396, 0.009216473437845707]","[0.5648696422576904, 0.7263572812080383, -0.004479661118239164]"
L,"[0.5337682366371155, 0.853604793548584, 7.591862640765612e-07]","[0.5948875546455383, 0.7810769081115723, -0.033696211874485016]","[0.5849345922470093, 0.6717254519462585, -0.037794578820466995]","[0.5408170223236084, 0.5938431024551392, -0.04497320577502251]","[0.5296144485473633, 0.5266988277435303, -0.048446930944919586]","[0.55525803565979, 0.6311079263687134, 0.008030625991523266]","[0.5681890845298767, 0.5259541273117065, -0.012292684055864811]","[0.5738697052001953, 0.46094682812690735, -0.023374618962407112]","[0.5771033763885498, 0.4016494154930115, -0.03176751732826233]","[0.5045791268348694, 0.6448732018470764, 0.000536607054527849]","[0.4751212000846863, 0.5289649367332458, -0.04426409676671028]","[0.4568818211555481, 0.45175307989120483, -0.07356935739517212]","[0.4353828430175781, 0.38714492321014404, -0.08751732856035233]","[0.45475512742996216, 0.6769007444381714, -0.0133970957249403]","[0.47220104932785034, 0.603617787361145, -0.08739332109689713]","[0.5058887004852295, 0.6894891262054443, -0.0918700322508812]","[0.5140995383262634, 0.7418135404586792, -0.07163137942552567]","[0.40909722447395325, 0.7137792110443115, -0.028974371030926704]","[0.4301324784755707, 0.6468819975852966, -0.09043831378221512]","[0.46068865060806274, 0.7040583491325378, -0.09155560284852982]","[0.4667954742908478, 0.7428581118583679, -0.07820942252874374]"
L,"[0.5281983613967896, 0.8825955390930176, 1.0657331586116925e-06]","[0.605816125869751, 0.7862548232078552, -0.00857856310904026]","[0.5867028832435608, 0.6798250079154968, -0.011668721213936806]","[0.5427826642990112, 0.6020749807357788, -0.026779910549521446]","[0.518541157245636, 0.530269980430603, -0.038029901683330536]","[0.5335766077041626, 0.633215069770813, 0.04633811116218567]","[0.5406269431114197, 0.5161014795303345, 0.028755441308021545]","[0.5481926798820496, 0.44697269797325134, 0.013706560246646404]","[0.5510359406471252, 0.38202643394470215, 0.0005658914451487362]","[0.4843448996543884, 0.6539964079856873, 0.019227690994739532]","[0.4717531204223633, 0.5316139459609985, -0.02970592863857746]","[0.4650648236274719, 0.44791117310523987, -0.06568754464387894]","[0.44400155544281006, 0.37482237815856934, -0.08350526541471481]","[0.4354078769683838, 0.6898091435432434, -0.014521999284625053]","[0.479335755109787, 0.6181681752204895, -0.08950277417898178]","[0.5175421237945557, 0.7070345878601074, -0.09292184561491013]","[0.5179176926612854, 0.7506912350654602, -0.07187409698963165]","[0.3924165964126587, 0.722498893737793, -0.0490054115653038]","[0.4454936981201172, 0.6644176840782166, -0.10480102151632309]","[0.478299081325531, 0.724088728427887, -0.10120769590139389]","[0.4774284064769745, 0.7568063735961914, -0.08568087965250015]"
L,"[0.4897000193595886, 0.8749544024467468, 5.565470360124891e-07]","[0.5571887493133545, 0.7991738319396973, -0.0753171443939209]","[0.5709192156791687, 0.6898099184036255, -0.06808820366859436]","[0.5570859313011169, 0.6026400327682495, -0.046992428600788116]","[0.5612653493881226, 0.518293559551239, -0.018758567050099373]","[0.6073575019836426, 0.6425607204437256, 0.009114264510571957]","[0.6151970028877258, 0.5331013798713684, -0.01761525683104992]","[0.6157262325286865, 0.45283591747283936, -0.04468660056591034]","[0.6205424666404724, 0.3809223771095276, -0.0625377893447876]","[0.5417337417602539, 0.6489734649658203, 0.031491346657276154]","[0.4932061731815338, 0.529185950756073, -0.004847397096455097]","[0.4482923746109009, 0.44939014315605164, -0.04099898785352707]","[0.41051048040390015, 0.38355740904808044, -0.057038564234972]","[0.4803248941898346, 0.6665854454040527, 0.039390143007040024]","[0.4302681088447571, 0.5877489447593689, -0.03484479337930679]","[0.42972514033317566, 0.6921176314353943, -0.06904663890600204]","[0.45363926887512207, 0.7458671927452087, -0.06779240071773529]","[0.4288146495819092, 0.6944242715835571, 0.04315746948122978]","[0.3830443024635315, 0.6509455442428589, -0.031329624354839325]","[0.3927452564239502, 0.7208545804023743, -0.056638143956661224]","[0.4272194504737854, 0.7575869560241699, -0.05686010792851448]"
L,"[0.5140600800514221, 0.8413880467414856, 5.739523771808308e-07]","[0.5831010341644287, 0.7640742063522339, -0.030173972249031067]","[0.5868241786956787, 0.6621279716491699, -0.0371495820581913]","[0.5522988438606262, 0.5896185636520386, -0.04650120064616203]","[0.5353902578353882, 0.530930757522583, -0.05390692874789238]","[0.5618798732757568, 0.6199813485145569, -0.0015977900475263596]","[0.5745946168899536, 0.5253785848617554, -0.022069429978728294]","[0.5814688801765442, 0.4634888172149658, -0.036254484206438065]","[0.5869572162628174, 0.4071270227432251, -0.047989312559366226]","[0.5082795023918152, 0.6287387013435364, -0.009234261699020863]","[0.47573322057724, 0.5169816017150879, -0.04954982548952103]","[0.45633333921432495, 0.44680672883987427, -0.07576064020395279]","[0.43159618973731995, 0.3904728293418884, -0.088532455265522]","[0.45398756861686707, 0.6575167179107666, -0.021671844646334648]","[0.4558000862598419, 0.5883246660232544, -0.08609257638454437]","[0.48914793133735657, 0.6652097702026367, -0.09065132588148117]","[0.49947091937065125, 0.7157225012779236, -0.0742015540599823]","[0.40587034821510315, 0.6962632536888123, -0.035589586943387985]","[0.41977381706237793, 0.6307960748672485, -0.08941886574029922]","[0.45186153054237366, 0.6821554899215698, -0.08893508464097977]","[0.4628489315509796, 0.7216676473617554, -0.07633078098297119]"
R,"[0.4891364872455597, 0.8737437725067139, 8.817351044854149e-07]","[0.42046865820884705, 0.7736133337020874, -0.06344568729400635]","[0.4174785912036896, 0.6706882119178772, -0.06126656010746956]","[0.4459769129753113, 0.5930340886116028, -0.05232514441013336]","[0.44824615120887756, 0.5192165374755859, -0.03370034322142601]","[0.4076977074146271, 0.6132197976112366, 0.02316703274846077]","[0.38457009196281433, 0.5126702785491943, -0.014110167510807514]","[0.3762661814689636, 0.44320887327194214, -0.045795414596796036]","[0.373706579208374, 0.38007020950317383, -0.06506752222776413]","[0.47283199429512024, 0.6375622749328613, 0.03972705453634262]","[0.508761465549469, 0.518213152885437, -0.009819657541811466]","[0.5483297109603882, 0.44608432054519653, -0.05041010305285454]","[0.5776985287666321, 0.37526485323905945, -0.06906525045633316]","[0.5311555862426758, 0.6718580722808838, 0.04210406541824341]","[0.5548328757286072, 0.6061795949935913, -0.038120169192552567]","[0.5298409461975098, 0.6966338753700256, -0.05833490192890167]","[0.5171950459480286, 0.7422279119491577, -0.0448029600083828]","[0.5886674523353577, 0.6951894760131836, 0.04039512202143669]","[0.5969902873039246, 0.6558557152748108, -0.02912847511470318]","[0.5711365938186646, 0.7175682783126831, -0.044680170714855194]","[0.556746244430542, 0.7485153675079346, -0.03854439780116081]"
R,"[0.49276772141456604, 0.8877599239349365, 6.089333624004212e-07]","[0.41216766834259033, 0.7829955816268921, -0.020368436351418495]","[0.40901386737823486, 0.6711292266845703, -0.010616950690746307]","[0.45053547620773315, 0.5933108329772949, -0.005873261485248804]","[0.45157623291015625, 0.5207390785217285, 0.006118861958384514]","[0.4350135922431946, 0.6260218024253845, 0.04150479659438133]","[0.41770443320274353, 0.517869770526886, -0.0013851926196366549]","[0.40396273136138916, 0.4546774625778198, -0.03748219460248947]","[0.39646515250205994, 0.3925153315067291, -0.0599905401468277]","[0.49837085604667664, 0.6525331139564514, 0.028446927666664124]","[0.5322239398956299, 0.5288859009742737, -0.030951427295804024]","[0.5638320446014404, 0.4470195770263672, -0.07969900220632553]","[0.5881645083427429, 0.3694973587989807, -0.10528271645307541]","[0.5562520623207092, 0.6885925531387329, 0.006071969401091337]","[0.5524137616157532, 0.6172707080841064, -0.06605163216590881]","[0.5166276097297668, 0.707369863986969, -0.07511921226978302]","[0.5104347467422485, 0.7537809610366821, -0.059896718710660934]","[0.6152198314666748, 0.7194865345954895, -0.018501000478863716]","[0.5941346287727356, 0.6688508987426758, -0.07103709131479263]","[0.5608798861503601, 0.7313698530197144, -0.07022236287593842]","[0.5599799156188965, 0.7651456594467163, -0.05707268789410591]"
R,"[0.4932097792625427, 0.8212001919746399, 6.592122190340888e-07]","[0.43436679244041443, 0.7557189464569092, -0.03364205360412598]","[0.4253801703453064, 0.659131646156311, -0.03699825331568718]","[0.45804327726364136, 0.5863058567047119, -0.03923594579100609]","[0.46205395460128784, 0.5235315561294556, -0.03601296991109848]","[0.42740264534950256, 0.6076003909111023, -0.002367632696405053]","[0.40935760736465454, 0.5120234489440918, -0.03905545175075531]","[0.4016714096069336, 0.45234215259552, -0.06539838016033173]","[0.402022123336792, 0.39866918325424194, -0.0824243500828743]","[0.4911070168018341, 0.6195456385612488, -0.003447688650339842]","[0.5201568603515625, 0.5209278464317322, -0.051374249160289764]","[0.5445708632469177, 0.4574996829032898, -0.08481331169605255]","[0.5725789070129395, 0.3979156017303467, -0.10139647126197815]","[0.5461913347244263, 0.646238386631012, -0.010329837910830975]","[0.5544576048851013, 0.5872199535369873, -0.07184077054262161]","[0.5244624018669128, 0.6642612814903259, -0.07012083381414413]","[0.5151538848876953, 0.7133092284202576, -0.04971080645918846]","[0.5994285345077515, 0.6798180937767029, -0.01972598023712635]","[0.5928046703338623, 0.6342039108276367, -0.06875799596309662]","[0.5631382465362549, 0.6883118152618408, -0.06219562143087387]","[0.5519056916236877, 0.7215223908424377, -0.04397786036133766]"
R,"[0.5109096765518188, 0.8342890739440918, 6.237554543986334e-07]","[0.44814151525497437, 0.7790387868881226, -0.054191190749406815]","[0.41976141929626465, 0.6760185360908508, -0.10126505047082901]","[0.4362027049064636, 0.613932728767395, -0.14630426466464996]","[0.45029500126838684, 0.5628421902656555, -0.1877666413784027]","[0.4502965807914734, 0.6089329719543457, -0.12421232461929321]","[0.4293786883354187, 0.4928867518901825, -0.21746326982975006]","[0.4192293882369995, 0.4249909520149231, -0.2741217315196991]","[0.4156060814857483, 0.36534374952316284, -0.3092541992664337]","[0.5132721066474915, 0.6446874737739563, -0.1392526775598526]","[0.5462241768836975, 0.5175493955612183, -0.2565831243991852]","[0.5727189183235168, 0.42898258566856384, -0.32299065589904785]","[0.5918229818344116, 0.35444405674934387, -0.35882288217544556]","[0.5772669315338135, 0.6865383982658386, -0.1551586091518402]","[0.5531541705131531, 0.6135416626930237, -0.26249822974205017]","[0.5103779435157776, 0.7129101753234863, -0.26347076892852783]","[0.4966561496257782, 0.7824600338935852, -0.24134068191051483]","[0.646406888961792, 0.7334420084953308, -0.17411504685878754]","[0.6048099398612976, 0.6745855212211609, -0.24908772110939026]","[0.5686315894126892, 0.7428008317947388, -0.24179856479167938]","[0.556842565536499, 0.7934932708740234, -0.22172878682613373]"
L,"[0.4993707239627838, 0.8639642000198364, 6.593135708499176e-07]","[0.5723868012428284, 0.7904632091522217, -0.038738589733839035]","[0.5824962258338928, 0.6799067258834839, -0.042676687240600586]","[0.5482758283615112, 0.5944660902023315, -0.04760872200131416]","[0.5314322113990784, 0.5204063057899475, -0.04981086030602455]","[0.5645933747291565, 0.6258737444877625, 0.011695574037730694]","[0.5841623544692993, 0.520597517490387, -0.005925220903009176]","[0.5966513156890869, 0.45032626390457153, -0.018255354836583138]","[0.6032292246818542, 0.38652661442756653, -0.02931366302073002]","[0.5063549876213074, 0.6363465189933777, 0.007964996621012688]","[0.4670359790325165, 0.5195374488830566, -0.03809114545583725]","[0.4398057758808136, 0.44198179244995117, -0.06993519514799118]","[0.4091843366622925, 0.3750677704811096, -0.08468163758516312]","[0.44966864585876465, 0.6702588796615601, -0.002391722984611988]","[0.43520766496658325, 0.600010335445404, -0.08174258470535278]","[0.4674008786678314, 0.6882981061935425, -0.09308142215013504]","[0.4864349365234375, 0.7397959232330322, -0.07712535560131073]","[0.3973773121833801, 0.7106707692146301, -0.013895890675485134]","[0.3912385404109955, 0.6514977216720581, -0.0851849615573883]","[0.42177098989486694, 0.7169777750968933, -0.09219133108854294]","[0.4461934566497803, 0.755020022392273, -0.0815286636352539]"
L,"[0.49679243564605713, 0.9045771360397339, 2.7226283805248386e-07]","[0.5848233103752136, 0.8069738149642944, -0.04522201046347618]","[0.5837403535842896, 0.6902453303337097, -0.03433360904455185]","[0.5578739643096924, 0.5995784401893616, -0.021459877490997314]","[0.5519171953201294, 0.520791232585907, -0.005261681508272886]","[0.602369487285614, 0.6402457356452942, 0.046358373016119]","[0.6145894527435303, 0.5305777192115784, 0.043758563697338104]","[0.6234639286994934, 0.4512817859649658, 0.03243332356214523]","[0.6276099681854248, 0.3797041177749634, 0.020453637465834618]","[0.5283876657485962, 0.6499828100204468, 0.05441661551594734]","[0.48010745644569397, 0.527488112449646, 0.025584105402231216]","[0.43916159868240356, 0.4381870627403259, -0.010260947979986668]","[0.3967995345592499, 0.3613644540309906, -0.028751390054821968]","[0.4630507230758667, 0.6820823550224304, 0.052240949124097824]","[0.43452948331832886, 0.6094560623168945, -0.015439122915267944]","[0.4593220353126526, 0.7028520107269287, -0.05043629929423332]","[0.4852830469608307, 0.7608898878097534, -0.05194670334458351]","[0.4052494764328003, 0.7217384576797485, 0.04875825345516205]","[0.3838861882686615, 0.66314297914505, -0.018924370408058167]","[0.40309226512908936, 0.7232924699783325, -0.04303736612200737]","[0.44043201208114624, 0.7647861838340759, -0.04549633339047432]"
R,"[0.501112163066864, 0.8460173010826111, 8.50939841257059e-07]","[0.4328418970108032, 0.7548734545707703, -0.05466364324092865]","[0.4250161349773407, 0.6576252579689026, -0.05526565760374069]","[0.4562129080295563, 0.5815330147743225, -0.050887033343315125]","[0.45516350865364075, 0.511915385723114, -0.03965119272470474]","[0.4201260805130005, 0.6046297550201416, 0.01187007874250412]","[0.40369004011154175, 0.5100204944610596, -0.01957741379737854]","[0.39795175194740295, 0.44785505533218384, -0.04676436632871628]","[0.39642706513404846, 0.3918660879135132, -0.0637143924832344]","[0.4809344410896301, 0.6254484057426453, 0.022622155025601387]","[0.5152654051780701, 0.519497275352478, -0.02033841609954834]","[0.552455484867096, 0.45149511098861694, -0.05591053515672684]","[0.5781659483909607, 0.39125770330429077, -0.07335332036018372]","[0.5334564447402954, 0.6585943698883057, 0.02198738604784012]","[0.5526284575462341, 0.6055536270141602, -0.04858236759901047]","[0.5320900678634644, 0.6825613975524902, -0.06698679178953171]","[0.519149661064148, 0.725605845451355, -0.05625303089618683]","[0.5831286907196045, 0.6864144802093506, 0.017844274640083313]","[0.5939027070999146, 0.6464642882347107, -0.041897211223840714]","[0.5714046359062195, 0.7021557092666626, -0.05193264037370682]","[0.5594581365585327, 0.7344080209732056, -0.04457996413111687]"
R,"[0.4819527864456177, 0.8269621729850769, -8.40604315044402e-08]","[0.41626250743865967, 0.7259342074394226, 0.04304962605237961]","[0.4242135286331177, 0.6456277370452881, 0.06343643367290497]","[0.46565690636634827, 0.5870180130004883, 0.06223034858703613]","[0.49112609028816223, 0.5231219530105591, 0.06053406372666359]","[0.4854480028152466, 0.6090480089187622, 0.10676658153533936]","[0.4786461889743805, 0.5169169902801514, 0.09764190018177032]","[0.467319130897522, 0.4647650718688965, 0.08654969185590744]","[0.4638528823852539, 0.41693028807640076, 0.07894075661897659]","[0.5280830264091492, 0.6252448558807373, 0.06366003304719925]","[0.5447503924369812, 0.5162262916564941, 0.03943880647420883]","[0.5453105568885803, 0.44403761625289917, 0.013653097674250603]","[0.5539045333862305, 0.37812548875808716, 0.0015304763801395893]","[0.5643308162689209, 0.6504566073417664, 0.015084542334079742]","[0.5203586220741272, 0.5863463282585144, -0.023485491052269936]","[0.4775158166885376, 0.6549539566040039, -0.03450495004653931]","[0.48266834020614624, 0.6964802145957947, -0.03050958923995495]","[0.6011629700660706, 0.6706370115280151, -0.030841074883937836]","[0.542204737663269, 0.6238095760345459, -0.053568270057439804]","[0.5081655979156494, 0.6714420914649963, -0.054135680198669434]","[0.5189188718795776, 0.7057061195373535, -0.050234030932188034]"
R,"[0.4960191547870636, 0.9628252387046814, 7.389338634311571e-07]","[0.4153144657611847, 0.8402838706970215, -0.05886806547641754]","[0.4141325354576111, 0.708307147026062, -0.04971274733543396]","[0.45838016271591187, 0.6074180603027344, -0.03580792620778084]","[0.4574102461338043, 0.5129947662353516, -0.012020254507660866]","[0.4092165529727936, 0.6372092366218567, 0.04529741033911705]","[0.39301493763923645, 0.5060480833053589, 0.016439978033304214]","[0.3827131390571594, 0.4304713010787964, -0.005095625761896372]","[0.37904295325279236, 0.3588744103908539, -0.01622150093317032]","[0.48722153902053833, 0.6686174273490906, 0.05607740581035614]","[0.5330320000648499, 0.522832989692688, 0.012811080552637577]","[0.57647705078125, 0.43514955043792725, -0.022349491715431213]","[0.6096710562705994, 0.34661656618118286, -0.03681906685233116]","[0.5534859895706177, 0.7135634422302246, 0.050669632852077484]","[0.5767468214035034, 0.6444619297981262, -0.032526105642318726]","[0.540036678314209, 0.7528030276298523, -0.05831575021147728]","[0.524189829826355, 0.8035404086112976, -0.047980520874261856]","[0.6176888942718506, 0.7486340999603271, 0.0414852648973465]","[0.6209989190101624, 0.70792156457901, -0.037273284047842026]","[0.58507239818573, 0.7841006517410278, -0.06058426946401596]","[0.5695706605911255, 0.8218401074409485, -0.059543926268815994]"
L,"[0.5290653705596924, 0.8291076421737671, 8.735177061680588e-07]","[0.5888096690177917, 0.7690571546554565, -0.02451392076909542]","[0.5809677839279175, 0.6632661819458008, -0.024263223633170128]","[0.5401490330696106, 0.5932047367095947, -0.027883531525731087]","[0.5161548852920532, 0.5380553007125854, -0.028885748237371445]","[0.5265807509422302, 0.6295928359031677, 0.00792141817510128]","[0.5332388281822205, 0.5268391370773315, -0.01560262031853199]","[0.5396747589111328, 0.46065452694892883, -0.029583733528852463]","[0.5406166315078735, 0.40139544010162354, -0.03936658427119255]","[0.4855354428291321, 0.6399861574172974, -0.0028255979996174574]","[0.4657042622566223, 0.530563235282898, -0.046491771936416626]","[0.4608842730522156, 0.4588247239589691, -0.0741945132613182]","[0.44636544585227966, 0.39590513706207275, -0.08658178895711899]","[0.4423072040081024, 0.6682603359222412, -0.019286824390292168]","[0.47626280784606934, 0.6043174266815186, -0.08785939961671829]","[0.5140435695648193, 0.6818599700927734, -0.09002620726823807]","[0.518156111240387, 0.7259125709533691, -0.0693645253777504]","[0.40195590257644653, 0.7045258283615112, -0.036950331181287766]","[0.43658557534217834, 0.6452459692955017, -0.09150770306587219]","[0.4763883352279663, 0.6927902698516846, -0.0903138816356659]","[0.4822969138622284, 0.7243301272392273, -0.07637836784124374]"
R,"[0.45607900619506836, 0.9007993936538696, -2.749733312157332e-07]","[0.38693565130233765, 0.8023322820663452, 0.004587102681398392]","[0.4052993655204773, 0.6900983452796936, 0.013702773489058018]","[0.4664510190486908, 0.6078400015830994, 0.008593768812716007]","[0.4988024830818176, 0.5348239541053772, 0.005099876783788204]","[0.4826514720916748, 0.6441549062728882, 0.0505010224878788]","[0.4878711402416229, 0.5243095755577087, 0.019209396094083786]","[0.477200984954834, 0.4565815329551697, 0.001051530591212213]","[0.4770220220088959, 0.3955008387565613, -0.008707094006240368]","[0.5339784622192383, 0.6560086011886597, 0.02270389162003994]","[0.5485604405403137, 0.5134209990501404, -0.030156275257468224]","[0.5413467884063721, 0.42109259963035583, -0.06344065070152283]","[0.549186646938324, 0.3458592891693115, -0.0748351663351059]","[0.578075110912323, 0.6882722973823547, -0.010786432772874832]","[0.5156612992286682, 0.6175507307052612, -0.07691258937120438]","[0.46271535754203796, 0.7075892686843872, -0.07952733337879181]","[0.46500447392463684, 0.7696108818054199, -0.059141553938388824]","[0.6150756478309631, 0.7292535305023193, -0.04468557611107826]","[0.5402920246124268, 0.662244975566864, -0.08571930974721909]","[0.5010848045349121, 0.7248712778091431, -0.07645844668149948]","[0.5146365761756897, 0.773162841796875, -0.058030541986227036]"
R,"[0.5223698616027832, 0.8416082859039307, 1.5357741176558193e-06]","[0.5033621788024902, 0.7734814882278442, -0.10478616505861282]","[0.47845229506492615, 0.6835465431213379, -0.11461059004068375]","[0.4664788842201233, 0.6055678725242615, -0.09761375933885574]","[0.45048752427101135, 0.5310221910476685, -0.06905088573694229]","[0.39731308817863464, 0.6251079440116882, -0.05647439882159233]","[0.39354440569877625, 0.5129356384277344, -0.06575742363929749]","[0.3876610994338989, 0.4421267509460449, -0.0674358680844307]","[0.3889695107936859, 0.38211557269096375, -0.06598857045173645]","[0.4420926570892334, 0.6231231093406677, 0.002311290241777897]","[0.4855557084083557, 0.5201148390769958, -0.005985071882605553]","[0.5309181809425354, 0.44802725315093994, -0.01596563309431076]","[0.5621529221534729, 0.3870057165622711, -0.01823258399963379]","[0.48521658778190613, 0.6343656778335571, 0.049837853759527206]","[0.5463414788246155, 0.5910700559616089, 0.009694388136267662]","[0.5652285814285278, 0.6629318594932556, -0.024157002568244934]","[0.5612509846687317, 0.7058526277542114, -0.029535073786973953]","[0.5188102722167969, 0.6419960260391235, 0.09191115945577621]","[0.5673718452453613, 0.6304381489753723, 0.04140691086649895]","[0.5788760185241699, 0.6817251443862915, 0.004211226478219032]","[0.5678783655166626, 0.7174868583679199, -0.009268264286220074]"
L,"[0.511829674243927, 0.8942290544509888, 5.555934308176802e-07]","[0.5894123911857605, 0.8048120737075806, -0.049049198627471924]","[0.5913843512535095, 0.6935675740242004, -0.057952407747507095]","[0.5613272190093994, 0.6062964200973511, -0.06640101224184036]","[0.5405935645103455, 0.5255511999130249, -0.07172420620918274]","[0.5884187817573547, 0.6274146437644958, 0.0037075120490044355]","[0.6049458384513855, 0.5202646255493164, -0.023012498393654823]","[0.6141688227653503, 0.44641152024269104, -0.045989301055669785]","[0.6195056438446045, 0.37780219316482544, -0.06334923952817917]","[0.5223363041877747, 0.6395253539085388, 0.003357094479724765]","[0.48369619250297546, 0.5196996331214905, -0.04927597939968109]","[0.45004788041114807, 0.4386633038520813, -0.08825688809156418]","[0.415772020816803, 0.3693585693836212, -0.10736304521560669]","[0.459699422121048, 0.6724399924278259, -0.0051668123342096806]","[0.4388219714164734, 0.6082465648651123, -0.08870912343263626]","[0.4637715518474579, 0.6948627233505249, -0.10649646818637848]","[0.4851316809654236, 0.7465102672576904, -0.09405578672885895]","[0.4070047438144684, 0.7105759382247925, -0.015966301783919334]","[0.3941558599472046, 0.6552631258964539, -0.08676930516958237]","[0.41965973377227783, 0.71830153465271, -0.09516963362693787]","[0.44903916120529175, 0.7576956152915955, -0.08523420244455338]"
R,"[0.4851941764354706, 0.8626351356506348, 5.019600735067797e-07]","[0.41667303442955017, 0.7754120230674744, -0.041377995163202286]","[0.4158371388912201, 0.6653920412063599, -0.037690456956624985]","[0.4550374150276184, 0.590011477470398, -0.03191208466887474]","[0.45554327964782715, 0.5202098488807678, -0.01904960162937641]","[0.43432748317718506, 0.6114699840545654, 0.014105763286352158]","[0.4116283357143402, 0.5085562467575073, -0.021587472409009933]","[0.399922251701355, 0.4468141198158264, -0.04980138689279556]","[0.3958083689212799, 0.38630643486976624, -0.06709663569927216]","[0.4899357259273529, 0.635995626449585, 0.016856340691447258]","[0.5222513675689697, 0.5238215923309326, -0.03108278475701809]","[0.5530782341957092, 0.4533945322036743, -0.06832633167505264]","[0.5772717595100403, 0.38260167837142944, -0.0864834263920784]","[0.5404708981513977, 0.6707507967948914, 0.00996092613786459]","[0.5493713617324829, 0.6106957793235779, -0.055077604949474335]","[0.5148500204086304, 0.694862961769104, -0.06458071619272232]","[0.5063471794128418, 0.7343918085098267, -0.05038918927311897]","[0.5936226844787598, 0.7031898498535156, -0.00022791206720285118]","[0.587873101234436, 0.6562525629997253, -0.051013994961977005]","[0.5580026507377625, 0.7152020335197449, -0.053323712199926376]","[0.5541799664497375, 0.7450238466262817, -0.04250779002904892]"
L,"[0.5108010768890381, 0.8853942155838013, 1.1097828291894984e-06]","[0.5860122442245483, 0.80145263671875, -0.04732644557952881]","[0.582065761089325, 0.6877826452255249, -0.06152274087071419]","[0.54672771692276, 0.6015474200248718, -0.07751161605119705]","[0.5383753776550293, 0.5233669281005859, -0.08872636407613754]","[0.571089506149292, 0.6356586813926697, 0.01447956170886755]","[0.5901287198066711, 0.5277297496795654, -0.009810619987547398]","[0.5982152819633484, 0.4461894631385803, -0.027430005371570587]","[0.601830244064331, 0.37659671902656555, -0.04167160391807556]","[0.5085707306861877, 0.6496403217315674, 0.010570049285888672]","[0.4675963521003723, 0.5253567695617676, -0.04274602234363556]","[0.4395224452018738, 0.4378780424594879, -0.0807928740978241]","[0.40662622451782227, 0.36619284749031067, -0.09824922680854797]","[0.44615548849105835, 0.689514696598053, -0.0019474762957543135]","[0.4371928870677948, 0.6134729385375977, -0.08629912883043289]","[0.4749676287174225, 0.7095317244529724, -0.09825974702835083]","[0.49215251207351685, 0.7612906098365784, -0.08022341877222061]","[0.38837504386901855, 0.7303259372711182, -0.016997335478663445]","[0.3960249125957489, 0.6713456511497498, -0.09028386324644089]","[0.4343869686126709, 0.7402539253234863, -0.09842182695865631]","[0.45738041400909424, 0.776423454284668, -0.08765304088592529]"
L,"[0.5148112773895264, 0.8415170311927795, 8.91559523097385e-07]","[0.5806041359901428, 0.775235652923584, -0.03799090161919594]","[0.5872570276260376, 0.6702948212623596, -0.052120231091976166]","[0.5491790175437927, 0.5928807854652405, -0.06784982234239578]","[0.5275055170059204, 0.5278541445732117, -0.08105146139860153]","[0.5484261512756348, 0.6189993619918823, -0.007161999121308327]","[0.5655717849731445, 0.5185268521308899, -0.02825046516954899]","[0.5754010677337646, 0.45139825344085693, -0.04155856743454933]","[0.5798141956329346, 0.3922053277492523, -0.05306928977370262]","[0.4992958605289459, 0.6324408650398254, -0.01145380549132824]","[0.4704284369945526, 0.5215814709663391, -0.061481207609176636]","[0.4516727328300476, 0.4442296624183655, -0.0949927419424057]","[0.4243582785129547, 0.38297373056411743, -0.11193401366472244]","[0.4467872381210327, 0.6663418412208557, -0.020172128453850746]","[0.4570921063423157, 0.5963791608810425, -0.0891258493065834]","[0.4911412298679352, 0.6758059859275818, -0.0918697640299797]","[0.5015891194343567, 0.7231395840644836, -0.0731254518032074]","[0.4014165997505188, 0.7034175992012024, -0.030841995030641556]","[0.42040857672691345, 0.6428097486495972, -0.08626110106706619]","[0.4562568664550781, 0.699120283126831, -0.08615732192993164]","[0.46652549505233765, 0.7357357144355774, -0.07354673743247986]"
