Handedness,Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
L,"[0.5134937167167664, 0.8114156126976013, 1.1639990304956882e-07]","[0.6020871996879578, 0.7794431447982788, -0.02265412174165249]","[0.6505059003829956, 0.7048795223236084, -0.03903384506702423]","[0.6509212255477905, 0.6451101899147034, -0.05978032946586609]","[0.5903105735778809, 0.6168768405914307, -0.0821014940738678]","[0.6289466619491577, 0.5485777854919434, -0.02707819640636444]","[0.6235391497612, 0.4274754226207733, -0.05544430390000343]","[0.6295720338821411, 0.3578236401081085, -0.07982237637042999]","[0.6295283436775208, 0.29470542073249817, -0.10220964252948761]","[0.5753479599952698, 0.559890866279602, -0.042519375681877136]","[0.5574062466621399, 0.46548619866371155, -0.09197381883859634]","[0.5836052298545837, 0.5314028263092041, -0.11817575246095657]","[0.5992892980575562, 0.5885825753211975, -0.13000689446926117]","[0.5235943794250488, 0.5904141664505005, -0.06021089851856232]","[0.5034016370773315, 0.5064958333969116, -0.11022579669952393]","[0.5507582426071167, 0.5711871385574341, -0.12589257955551147]","[0.577765166759491, 0.6303044557571411, -0.12757328152656555]","[0.4790130853652954, 0.6320797204971313, -0.07993551343679428]","[0.4765271842479706, 0.5710872411727905, -0.11956384778022766]","[0.5203638076782227, 0.6073246002197266, -0.13268233835697174]","[0.5537790060043335, 0.6499494314193726, -0.13751380145549774]"
R,"[0.44349873065948486, 0.813102126121521, -1.4611634924222017e-07]","[0.3724457025527954, 0.7633702754974365, -0.06875619292259216]","[0.34492701292037964, 0.6841240525245667, -0.10296446084976196]","[0.3788265883922577, 0.6214089393615723, -0.1323557049036026]","[0.43006548285484314, 0.5743076205253601, -0.15800845623016357]","[0.36910057067871094, 0.540508508682251, -0.047177158296108246]","[0.36509713530540466, 0.42651793360710144, -0.0844545066356659]","[0.3673549294471741, 0.3573008179664612, -0.11032910645008087]","[0.3728850185871124, 0.2984766960144043, -0.13196614384651184]","[0.4319017231464386, 0.5479792356491089, -0.03954888880252838]","[0.46044257283210754, 0.44669389724731445, -0.09478094428777695]","[0.44672203063964844, 0.509579598903656, -0.11573244631290436]","[0.43039464950561523, 0.5610074996948242, -0.11910959333181381]","[0.485629141330719, 0.5728868842124939, -0.04051750525832176]","[0.5197926163673401, 0.4863825738430023, -0.09763606637716293]","[0.49765297770500183, 0.541804850101471, -0.10367818921804428]","[0.472205251455307, 0.5896085500717163, -0.09592143446207047]","[0.5298267602920532, 0.6100497245788574, -0.047591280192136765]","[0.5489441156387329, 0.5510128140449524, -0.09578812122344971]","[0.5205324292182922, 0.5850195288658142, -0.10521436482667923]","[0.4895741939544678, 0.6235214471817017, -0.10459751635789871]"
R,"[0.5020390748977661, 0.8082094192504883, -4.38199577956766e-07]","[0.4056282341480255, 0.7618964910507202, -0.003885204205289483]","[0.3367058038711548, 0.6919351816177368, -0.021954087540507317]","[0.2895106077194214, 0.6448121070861816, -0.049948785454034805]","[0.3009956479072571, 0.6126661896705627, -0.07823662459850311]","[0.4018036723136902, 0.5355736017227173, 0.004191198851913214]","[0.39016297459602356, 0.43174684047698975, -0.02700292505323887]","[0.37052398920059204, 0.3646901249885559, -0.044811349362134933]","[0.37523287534713745, 0.30606383085250854, -0.06076395511627197]","[0.4391680359840393, 0.5420735478401184, -0.020572567358613014]","[0.35505932569503784, 0.4588432312011719, -0.06824453175067902]","[0.29525184631347656, 0.5321137309074402, -0.06801415979862213]","[0.3137470483779907, 0.5758510828018188, -0.056795984506607056]","[0.4612925946712494, 0.5693466067314148, -0.05074465274810791]","[0.38000422716140747, 0.49434342980384827, -0.09809977561235428]","[0.3224591612815857, 0.5603057742118835, -0.07367857545614243]","[0.3385082185268402, 0.6058134436607361, -0.044880982488393784]","[0.46991074085235596, 0.6171292662620544, -0.08271092921495438]","[0.386207640171051, 0.5537991523742676, -0.1089051142334938]","[0.33893993496894836, 0.5976574420928955, -0.08986041694879532]","[0.35053443908691406, 0.6447967290878296, -0.06943574547767639]"
L,"[0.6020359992980957, 0.849604606628418, 5.633564796880819e-07]","[0.6517249941825867, 0.7878013849258423, -0.1157279685139656]","[0.6296541094779968, 0.7130712866783142, -0.16352060437202454]","[0.5462210178375244, 0.6635515689849854, -0.19435924291610718]","[0.4627661108970642, 0.6255652904510498, -0.2213442325592041]","[0.6094315648078918, 0.5394898056983948, -0.08190498501062393]","[0.61241215467453, 0.420880526304245, -0.12016622722148895]","[0.6082838773727417, 0.33968639373779297, -0.15136930346488953]","[0.6070273518562317, 0.27278655767440796, -0.1762506067752838]","[0.536280632019043, 0.5562638640403748, -0.04832717776298523]","[0.4745379686355591, 0.4618943929672241, -0.10591686517000198]","[0.4606421887874603, 0.5415509343147278, -0.130102276802063]","[0.47773057222366333, 0.5939267873764038, -0.13287262618541718]","[0.4800347685813904, 0.5910735726356506, -0.026879597455263138]","[0.42077624797821045, 0.52820885181427, -0.08783695101737976]","[0.42940014600753784, 0.5968899726867676, -0.10319730639457703]","[0.4568108320236206, 0.6444018483161926, -0.09752553701400757]","[0.44544491171836853, 0.6415623426437378, -0.01518971472978592]","[0.3921624422073364, 0.5940859317779541, -0.06073581427335739]","[0.4063907861709595, 0.6296802163124084, -0.07170385867357254]","[0.4422237277030945, 0.6679714918136597, -0.06985343247652054]"
L,"[0.5718985795974731, 0.8741017580032349, 5.97228392962279e-07]","[0.6583850979804993, 0.8225064873695374, -0.1086622029542923]","[0.6864525675773621, 0.7515441179275513, -0.17817990481853485]","[0.6425864696502686, 0.6993964314460754, -0.2420731484889984]","[0.5627351403236389, 0.6583823561668396, -0.3054097294807434]","[0.6638716459274292, 0.5422689318656921, -0.08968748897314072]","[0.6614186763763428, 0.41640159487724304, -0.14693769812583923]","[0.6657260060310364, 0.31830140948295593, -0.18909695744514465]","[0.6572431325912476, 0.24870562553405762, -0.2216569483280182]","[0.5777049660682678, 0.5635231137275696, -0.0808633491396904]","[0.5434521436691284, 0.4682587683200836, -0.16817976534366608]","[0.5576517581939697, 0.5718364119529724, -0.20426702499389648]","[0.5805560350418091, 0.6423535943031311, -0.21255965530872345]","[0.5067527294158936, 0.6028209924697876, -0.08450814336538315]","[0.4657500982284546, 0.526520848274231, -0.1729349046945572]","[0.509803056716919, 0.6188455820083618, -0.18962912261486053]","[0.5425983667373657, 0.6841074228286743, -0.18318559229373932]","[0.4528402090072632, 0.6530391573905945, -0.0980009138584137]","[0.4268374443054199, 0.6016155481338501, -0.16246309876441956]","[0.4652843475341797, 0.6591170430183411, -0.17611534893512726]","[0.5031566619873047, 0.7058550715446472, -0.17726962268352509]"
L,"[0.4942360520362854, 0.7821770310401917, 2.2763862261854229e-07]","[0.5935722589492798, 0.7461156845092773, 0.012011907994747162]","[0.6485841274261475, 0.6878951787948608, 0.0014094555517658591]","[0.6877309083938599, 0.6355579495429993, -0.02261148765683174]","[0.6557855010032654, 0.5926661491394043, -0.049021005630493164]","[0.6092720627784729, 0.5681154727935791, 0.010242750868201256]","[0.6108484864234924, 0.4482966959476471, -0.01975342445075512]","[0.622022271156311, 0.3857475519180298, -0.04746096581220627]","[0.6186667680740356, 0.3310621976852417, -0.06735731661319733]","[0.5754470825195312, 0.5707176327705383, -0.023015722632408142]","[0.591116189956665, 0.45953232049942017, -0.06280874460935593]","[0.6401066184043884, 0.5117230415344238, -0.08312849700450897]","[0.6464121341705322, 0.5674110651016235, -0.08983448147773743]","[0.5440027117729187, 0.587837278842926, -0.05819055065512657]","[0.5651556253433228, 0.49249956011772156, -0.09809155762195587]","[0.6186854839324951, 0.5475006699562073, -0.10423333197832108]","[0.6238870620727539, 0.5993383526802063, -0.0985405370593071]","[0.5218788385391235, 0.6154909133911133, -0.09353038668632507]","[0.5533747673034668, 0.5433478951454163, -0.1264016479253769]","[0.5967408418655396, 0.5775647163391113, -0.1305064558982849]","[0.6054732799530029, 0.6237077116966248, -0.1267114132642746]"
L,"[0.4414365291595459, 0.8471893668174744, 2.1413697481875715e-07]","[0.5796045064926147, 0.7969663143157959, 0.12982697784900665]","[0.6469526290893555, 0.7314013242721558, 0.15900634229183197]","[0.7107177376747131, 0.6916567087173462, 0.14759506285190582]","[0.7418834567070007, 0.6275647878646851, 0.1344565749168396]","[0.5746045112609863, 0.58018958568573, 0.13361358642578125]","[0.6027538776397705, 0.4347228407859802, 0.11384088546037674]","[0.6227687001228333, 0.3611695468425751, 0.09234654903411865]","[0.6049624681472778, 0.3015342950820923, 0.08097828179597855]","[0.5513845682144165, 0.5767361521720886, 0.03877630457282066]","[0.6415758728981018, 0.4498348832130432, 0.012095646001398563]","[0.7261573076248169, 0.5077514052391052, 0.006505062337964773]","[0.7394443154335022, 0.5712174773216248, 0.014636837877333164]","[0.540068507194519, 0.5915617346763611, -0.05320509523153305]","[0.6421610116958618, 0.47556668519973755, -0.07735919952392578]","[0.7156964540481567, 0.5493564009666443, -0.04542876034975052]","[0.7195074558258057, 0.6098191142082214, -0.010177567601203918]","[0.5564066171646118, 0.6220648288726807, -0.1374981701374054]","[0.6524100303649902, 0.5504721403121948, -0.14392250776290894]","[0.7073098421096802, 0.5970255136489868, -0.10903983563184738]","[0.7083948850631714, 0.645164430141449, -0.07471191883087158]"
R,"[0.5056260824203491, 0.7798699140548706, -3.9209587043842475e-07]","[0.405511736869812, 0.7573210000991821, 0.04963844269514084]","[0.3385906219482422, 0.6994156241416931, 0.04810805991292]","[0.30077552795410156, 0.6537116765975952, 0.020946938544511795]","[0.295327365398407, 0.6081618070602417, -0.011882220394909382]","[0.4026901423931122, 0.5477220416069031, 0.058034952729940414]","[0.38891375064849854, 0.4378376603126526, 0.03216708078980446]","[0.3741641342639923, 0.3633660674095154, 0.012513901107013226]","[0.37652236223220825, 0.3075634241104126, -0.004956332966685295]","[0.43228402733802795, 0.5618188381195068, -0.0035887614358216524]","[0.36702853441238403, 0.45646795630455017, -0.0530741810798645]","[0.3102650046348572, 0.527256429195404, -0.06602886319160461]","[0.31594330072402954, 0.577429473400116, -0.06246572360396385]","[0.45615386962890625, 0.5819807648658752, -0.06796442717313766]","[0.3934294879436493, 0.48811936378479004, -0.12455852329730988]","[0.3395019471645355, 0.5498402118682861, -0.11927733570337296]","[0.3424820303916931, 0.6041715145111084, -0.10214400291442871]","[0.47247254848480225, 0.6093766689300537, -0.12893356382846832]","[0.41019049286842346, 0.546787440776825, -0.16434937715530396]","[0.3625326156616211, 0.58686763048172, -0.1562042236328125]","[0.36212408542633057, 0.6337077021598816, -0.1447702795267105]"
L,"[0.47334492206573486, 0.8137175440788269, 7.681287428340511e-08]","[0.5996424555778503, 0.7669142484664917, 0.04041166603565216]","[0.6675440669059753, 0.7045701742172241, 0.03595496341586113]","[0.7178850173950195, 0.6566611528396606, 0.012884289026260376]","[0.685631275177002, 0.609325110912323, -0.01329327654093504]","[0.6220035552978516, 0.5742651224136353, 0.012451030313968658]","[0.6268803477287292, 0.43327394127845764, -0.028416374698281288]","[0.6343225836753845, 0.36393582820892334, -0.06176111102104187]","[0.6235287189483643, 0.2978496849536896, -0.08256793022155762]","[0.5845098495483398, 0.5788100957870483, -0.03659079223871231]","[0.6170291900634766, 0.45188626646995544, -0.08120550960302353]","[0.6742035746574402, 0.5217954516410828, -0.0934058278799057]","[0.6802322268486023, 0.5880204439163208, -0.09187789261341095]","[0.5516570210456848, 0.6009896397590637, -0.08547472208738327]","[0.5876116156578064, 0.48770761489868164, -0.12905116379261017]","[0.6483848094940186, 0.5559810400009155, -0.12119261920452118]","[0.6576567888259888, 0.6145525574684143, -0.10220466554164886]","[0.5353778600692749, 0.6343904733657837, -0.13234147429466248]","[0.5747854113578796, 0.5432517528533936, -0.16687621176242828]","[0.627785861492157, 0.580491304397583, -0.16139663755893707]","[0.6447422504425049, 0.6312451362609863, -0.14730823040008545]"
R,"[0.5478805899620056, 0.8360356092453003, -6.112053370088688e-07]","[0.41110146045684814, 0.7842383980751038, 0.08570216596126556]","[0.3343002498149872, 0.7152705192565918, 0.0969795510172844]","[0.27914148569107056, 0.6677082777023315, 0.0855984166264534]","[0.2411929965019226, 0.6313496232032776, 0.06598412245512009]","[0.4251661002635956, 0.5430713295936584, 0.02620597928762436]","[0.3989388346672058, 0.41729220747947693, -0.014513535425066948]","[0.3870614469051361, 0.3322395086288452, -0.05018049478530884]","[0.38670074939727783, 0.2598370909690857, -0.07607012242078781]","[0.4561412036418915, 0.5637837648391724, -0.03737267106771469]","[0.309999018907547, 0.46692001819610596, -0.07221387326717377]","[0.23679669201374054, 0.5404661297798157, -0.058825913816690445]","[0.2359076738357544, 0.5969510674476624, -0.04472852870821953]","[0.4587579667568207, 0.6062494516372681, -0.0982012152671814]","[0.3178586959838867, 0.517344057559967, -0.14402811229228973]","[0.2569112777709961, 0.5907951593399048, -0.11343824118375778]","[0.26870155334472656, 0.6521697044372559, -0.0814351737499237]","[0.4507873058319092, 0.6626888513565063, -0.1506192535161972]","[0.3261173665523529, 0.5911930799484253, -0.17402483522891998]","[0.2780223488807678, 0.6416328549385071, -0.14400745928287506]","[0.2918127775192261, 0.7006579637527466, -0.11677704751491547]"
L,"[0.5615444183349609, 0.7828702330589294, 1.1315078154439107e-06]","[0.6261477470397949, 0.7629661560058594, -0.15544219315052032]","[0.6243863105773926, 0.6973659992218018, -0.23851437866687775]","[0.5549092292785645, 0.645932674407959, -0.3026300370693207]","[0.47333312034606934, 0.5969768762588501, -0.3590683341026306]","[0.6166524887084961, 0.5216988921165466, -0.12188003212213516]","[0.6049103736877441, 0.41666582226753235, -0.19523581862449646]","[0.5994747281074524, 0.33513593673706055, -0.22858278453350067]","[0.6012925505638123, 0.2728536128997803, -0.24452030658721924]","[0.5432097911834717, 0.5373457670211792, -0.08246336132287979]","[0.47159522771835327, 0.46713414788246155, -0.18658225238323212]","[0.4645475745201111, 0.5474432110786438, -0.20221947133541107]","[0.49550560116767883, 0.5889626145362854, -0.18151891231536865]","[0.4852730631828308, 0.5629715919494629, -0.0632782056927681]","[0.42311790585517883, 0.5168092846870422, -0.16705027222633362]","[0.44110050797462463, 0.5844301581382751, -0.16589659452438354]","[0.48267650604248047, 0.6050569415092468, -0.1345522105693817]","[0.4422819912433624, 0.5898568034172058, -0.057801906019449234]","[0.40354442596435547, 0.5651021003723145, -0.13097287714481354]","[0.41632747650146484, 0.6052991151809692, -0.13793087005615234]","[0.44435548782348633, 0.6231496334075928, -0.1231846958398819]"
L,"[0.4786766469478607, 0.839283287525177, 4.237508903770504e-07]","[0.6158567070960999, 0.789883553981781, 0.022834304720163345]","[0.6722776889801025, 0.7320143580436707, -0.004143271129578352]","[0.7147603631019592, 0.6883258819580078, -0.055842239409685135]","[0.6954200863838196, 0.6491560339927673, -0.11315504461526871]","[0.621928870677948, 0.5710304975509644, 0.0031234344933182]","[0.6336767077445984, 0.43018636107444763, -0.05119321867823601]","[0.6554529666900635, 0.34306687116622925, -0.09683366864919662]","[0.6515929698944092, 0.26942911744117737, -0.13259637355804443]","[0.5656353831291199, 0.5879865884780884, -0.06168798357248306]","[0.6054363250732422, 0.4807167053222656, -0.14635708928108215]","[0.6588562726974487, 0.5660037994384766, -0.19199880957603455]","[0.6727505326271057, 0.6369758248329163, -0.21145351231098175]","[0.5230523943901062, 0.6209853887557983, -0.12890076637268066]","[0.5619303584098816, 0.5251361131668091, -0.2064165621995926]","[0.6295132637023926, 0.6009993553161621, -0.2254391461610794]","[0.6490081548690796, 0.6655222177505493, -0.22541922330856323]","[0.49652689695358276, 0.6629582643508911, -0.19590577483177185]","[0.5466949939727783, 0.6018528938293457, -0.2528286576271057]","[0.6054558753967285, 0.6427406072616577, -0.26589661836624146]","[0.6312428712844849, 0.6916187405586243, -0.2694346010684967]"
L,"[0.5282850861549377, 0.7742987871170044, 2.8629102644117665e-07]","[0.6176271438598633, 0.7520503997802734, -0.013304373249411583]","[0.6614625453948975, 0.7007098197937012, -0.044905610382556915]","[0.6888596415519714, 0.6607350707054138, -0.08764954656362534]","[0.6565717458724976, 0.6229971647262573, -0.1340453326702118]","[0.6319687962532043, 0.5549255013465881, -0.043340105563402176]","[0.6246324777603149, 0.43051594495773315, -0.09871292114257812]","[0.6337141394615173, 0.3556784391403198, -0.13872605562210083]","[0.628784716129303, 0.2948392629623413, -0.16651912033557892]","[0.5862268209457397, 0.5672463774681091, -0.07283253967761993]","[0.5994340777397156, 0.4837094247341156, -0.14355675876140594]","[0.636138379573822, 0.5548131465911865, -0.17328333854675293]","[0.6486214995384216, 0.6147273182868958, -0.1823742687702179]","[0.5466033816337585, 0.596943736076355, -0.10521704703569412]","[0.5572813153266907, 0.5178499221801758, -0.17726917564868927]","[0.6067964434623718, 0.5811063051223755, -0.19085240364074707]","[0.6240391731262207, 0.6361158490180969, -0.18515078723430634]","[0.5160934925079346, 0.6343489289283752, -0.13810649514198303]","[0.5401350855827332, 0.5781139135360718, -0.19311103224754333]","[0.5850324630737305, 0.6130760312080383, -0.2026885598897934]","[0.608566164970398, 0.6533528566360474, -0.20078124105930328]"
R,"[0.5436193943023682, 0.7838240265846252, -6.80099617511587e-07]","[0.48397374153137207, 0.7107128500938416, 0.15580254793167114]","[0.4222656786441803, 0.6505590677261353, 0.21039125323295593]","[0.3633500337600708, 0.6112986207008362, 0.23885655403137207]","[0.31096088886260986, 0.5935261845588684, 0.26074808835983276]","[0.45670515298843384, 0.531528651714325, 0.09668052941560745]","[0.4373437166213989, 0.42747628688812256, 0.08770807087421417]","[0.43013709783554077, 0.35085368156433105, 0.07245403528213501]","[0.4289242625236511, 0.2926931083202362, 0.06176513433456421]","[0.4421592056751251, 0.5482250452041626, 0.03299349173903465]","[0.33712318539619446, 0.4745180010795593, 0.057530540972948074]","[0.30669426918029785, 0.5280371904373169, 0.10437005758285522]","[0.31551840901374817, 0.5624484419822693, 0.13089697062969208]","[0.413625568151474, 0.5799196362495422, -0.021890679374337196]","[0.3202371597290039, 0.507778525352478, -0.0006879185093566775]","[0.3006695508956909, 0.5574521422386169, 0.05130435526371002]","[0.3160623610019684, 0.5940547585487366, 0.08094771951436996]","[0.38809090852737427, 0.6219273805618286, -0.06288761645555496]","[0.3064568340778351, 0.5716553330421448, -0.03603469207882881]","[0.29000818729400635, 0.6123973727226257, 0.0068329400382936]","[0.30885106325149536, 0.6536545157432556, 0.03352081775665283]"
R,"[0.5094344615936279, 0.8473589420318604, -2.969937042962556e-07]","[0.39769089221954346, 0.8075220584869385, -0.02729637734591961]","[0.32185161113739014, 0.7289001941680908, -0.05487385019659996]","[0.2687755227088928, 0.6686110496520996, -0.09233733266592026]","[0.2823852300643921, 0.6124035716056824, -0.1285453587770462]","[0.3890899419784546, 0.5570772290229797, 0.004855225794017315]","[0.37876248359680176, 0.436109334230423, -0.03310921788215637]","[0.3613019585609436, 0.35946786403656006, -0.05439763888716698]","[0.36784037947654724, 0.29665595293045044, -0.07075057178735733]","[0.425449013710022, 0.5613291263580322, -0.014080431312322617]","[0.3638932406902313, 0.4426165819168091, -0.07182719558477402]","[0.2933621406555176, 0.5208024382591248, -0.07976929098367691]","[0.29619577527046204, 0.5756198167800903, -0.06804927438497543]","[0.45715612173080444, 0.5799537897109985, -0.04169901832938194]","[0.3904033899307251, 0.47733157873153687, -0.10105453431606293]","[0.3282860815525055, 0.5517805218696594, -0.08509921282529831]","[0.3354993164539337, 0.6127932071685791, -0.05647852271795273]","[0.4789377748966217, 0.6190767288208008, -0.07337183505296707]","[0.40128809213638306, 0.5445770621299744, -0.11108870804309845]","[0.35202741622924805, 0.5943494439125061, -0.098441943526268]","[0.36041414737701416, 0.6532847881317139, -0.07866580039262772]"
R,"[0.46293848752975464, 0.8467726111412048, -3.504165704271145e-07]","[0.38930779695510864, 0.7931510210037231, -0.04428228363394737]","[0.34563255310058594, 0.7178970575332642, -0.07500302046537399]","[0.3486779034137726, 0.6508179306983948, -0.10782933980226517]","[0.398562490940094, 0.6083229780197144, -0.13777662813663483]","[0.36980804800987244, 0.5463312268257141, -0.025180315598845482]","[0.36617743968963623, 0.4274327754974365, -0.07205896824598312]","[0.3654070496559143, 0.3514190912246704, -0.10851180553436279]","[0.37543633580207825, 0.28535857796669006, -0.13790656626224518]","[0.4295402467250824, 0.5515747666358948, -0.030124269425868988]","[0.4422651529312134, 0.45258304476737976, -0.08643452078104019]","[0.41271787881851196, 0.5356732606887817, -0.10256221890449524]","[0.3979091942310333, 0.593627393245697, -0.10319709032773972]","[0.48565003275871277, 0.5787873864173889, -0.04329533129930496]","[0.5041865110397339, 0.4964921176433563, -0.09451556950807571]","[0.4637467861175537, 0.5645557045936584, -0.08345147222280502]","[0.44132301211357117, 0.6205333471298218, -0.06491751968860626]","[0.5282551646232605, 0.6238828897476196, -0.06200789660215378]","[0.5393378138542175, 0.5585514903068542, -0.1003398522734642]","[0.49387234449386597, 0.5973260402679443, -0.09526022523641586]","[0.46423643827438354, 0.6427873969078064, -0.0848594456911087]"
R,"[0.5030995011329651, 0.8622645139694214, -3.908714916178724e-07]","[0.40131744742393494, 0.8169265985488892, -0.04046645388007164]","[0.3252364993095398, 0.7449369430541992, -0.08378030359745026]","[0.28393828868865967, 0.6853799223899841, -0.13523264229297638]","[0.31742408871650696, 0.6327126026153564, -0.1874275505542755]","[0.37626978754997253, 0.5672409534454346, -0.04195471107959747]","[0.35837939381599426, 0.4306642413139343, -0.10696035623550415]","[0.3465973138809204, 0.3427678942680359, -0.15450501441955566]","[0.353866308927536, 0.27156683802604675, -0.1909678876399994]","[0.42465940117836, 0.585749626159668, -0.06256574392318726]","[0.4019997715950012, 0.45838868618011475, -0.14069519937038422]","[0.34593600034713745, 0.5411187410354614, -0.16971740126609802]","[0.33699071407318115, 0.5955938696861267, -0.17814743518829346]","[0.472756028175354, 0.6143047213554382, -0.09144141525030136]","[0.4555944502353668, 0.5064346790313721, -0.1629246324300766]","[0.3948298692703247, 0.5772618055343628, -0.16323597729206085]","[0.3800995349884033, 0.643462061882019, -0.15089325606822968]","[0.5115146636962891, 0.6554509997367859, -0.12519380450248718]","[0.4775473475456238, 0.580194354057312, -0.17473019659519196]","[0.4237481653690338, 0.625667929649353, -0.17552390694618225]","[0.4116290211677551, 0.6813270449638367, -0.17000329494476318]"
R,"[0.49068760871887207, 0.7772848606109619, -2.773686844648182e-07]","[0.41751229763031006, 0.7449524402618408, -0.03810756653547287]","[0.3618502616882324, 0.6784526109695435, -0.06511225551366806]","[0.34126901626586914, 0.6187680959701538, -0.09568341076374054]","[0.37609225511550903, 0.592515766620636, -0.12427345663309097]","[0.40225061774253845, 0.5371432900428772, -0.01657290942966938]","[0.39452165365219116, 0.42980676889419556, -0.05532485246658325]","[0.3861823081970215, 0.363203763961792, -0.08128814399242401]","[0.3930239975452423, 0.31114324927330017, -0.10093007236719131]","[0.44230833649635315, 0.5460076332092285, -0.023456476628780365]","[0.4406015872955322, 0.4524129629135132, -0.0796656683087349]","[0.39873015880584717, 0.5119380950927734, -0.09592884033918381]","[0.3871336579322815, 0.5616235733032227, -0.0932338535785675]","[0.4819885492324829, 0.5667858123779297, -0.037725236266851425]","[0.489241361618042, 0.48181581497192383, -0.09128525853157043]","[0.4380033314228058, 0.5347869396209717, -0.08827440440654755]","[0.4200661778450012, 0.5870192646980286, -0.07183452695608139]","[0.5138927102088928, 0.5999900698661804, -0.056392353028059006]","[0.4992213547229767, 0.538932204246521, -0.09484469145536423]","[0.4564189016819, 0.5723674297332764, -0.09450475126504898]","[0.44310474395751953, 0.6143106818199158, -0.08554249256849289]"
L,"[0.48887139558792114, 0.8147043585777283, 4.3275653638374934e-07]","[0.6152762174606323, 0.7774761915206909, 0.01467675156891346]","[0.6706426739692688, 0.7156721353530884, -0.008532591164112091]","[0.7091148495674133, 0.6697565913200378, -0.0523073673248291]","[0.6893190145492554, 0.632889449596405, -0.09995607286691666]","[0.6248310804367065, 0.5670339465141296, -0.00021786820434499532]","[0.627558708190918, 0.4294820725917816, -0.054567281156778336]","[0.6427600383758545, 0.3477037847042084, -0.09886877238750458]","[0.6356629729270935, 0.2812023460865021, -0.1306627243757248]","[0.5739049315452576, 0.5819450616836548, -0.05311006307601929]","[0.605296790599823, 0.47780197858810425, -0.13165509700775146]","[0.6626822352409363, 0.5513114929199219, -0.17307054996490479]","[0.6788634657859802, 0.6186791658401489, -0.18901489675045013]","[0.5349220633506775, 0.6111351847648621, -0.10903993993997574]","[0.569316565990448, 0.5147143602371216, -0.18481336534023285]","[0.634886622428894, 0.583561897277832, -0.20353704690933228]","[0.6524524092674255, 0.6443127393722534, -0.20072229206562042]","[0.5120933651924133, 0.6472671031951904, -0.16462714970111847]","[0.5570584535598755, 0.584385335445404, -0.2208733856678009]","[0.6102712750434875, 0.6217320561408997, -0.23237401247024536]","[0.630344569683075, 0.6665387153625488, -0.2322232574224472]"
L,"[0.4594172239303589, 0.7717362642288208, 9.97139082414833e-08]","[0.5682839751243591, 0.7178077697753906, 0.1058318167924881]","[0.6213823556900024, 0.6683432459831238, 0.11645959317684174]","[0.6714096069335938, 0.6417244672775269, 0.09567062556743622]","[0.7101926803588867, 0.6111832857131958, 0.07072009146213531]","[0.5748271346092224, 0.5492385029792786, 0.061186060309410095]","[0.593045711517334, 0.4502179026603699, 0.03862295672297478]","[0.6175358891487122, 0.40023428201675415, 0.026116540655493736]","[0.6183739900588989, 0.36178338527679443, 0.02104051597416401]","[0.5564683675765991, 0.5607423782348633, -0.0173525158315897]","[0.6300591230392456, 0.4759533107280731, -0.04585510492324829]","[0.6838465929031372, 0.5234703421592712, -0.037310801446437836]","[0.6938803791999817, 0.5706650018692017, -0.021676210686564445]","[0.5468674898147583, 0.585757315158844, -0.09100999683141708]","[0.6253349184989929, 0.5021601915359497, -0.12189526110887527]","[0.6787548661231995, 0.5511539578437805, -0.09526107460260391]","[0.6849072575569153, 0.5969333052635193, -0.06526428461074829]","[0.5582374930381775, 0.6181663274765015, -0.15596634149551392]","[0.6314961314201355, 0.5665715932846069, -0.16303516924381256]","[0.6725142598152161, 0.5975878238677979, -0.1328614354133606]","[0.6737236380577087, 0.6366238594055176, -0.10516171902418137]"
R,"[0.47869229316711426, 0.851538896560669, -1.763374939400819e-07]","[0.3944905698299408, 0.8075962066650391, -0.044474486261606216]","[0.334158718585968, 0.7269619107246399, -0.08074971288442612]","[0.3114510178565979, 0.6543822288513184, -0.12382195889949799]","[0.3586030900478363, 0.6169506907463074, -0.164748877286911]","[0.3785049319267273, 0.548761248588562, -0.012934207916259766]","[0.3778208792209625, 0.4215599298477173, -0.05951215326786041]","[0.36774080991744995, 0.3407778739929199, -0.0862545296549797]","[0.3791983723640442, 0.27737751603126526, -0.10571405291557312]","[0.42986467480659485, 0.5567174553871155, -0.023837413638830185]","[0.4337998628616333, 0.4363418221473694, -0.09059469401836395]","[0.3820173740386963, 0.5152422189712524, -0.10218018293380737]","[0.3705696165561676, 0.577252984046936, -0.09092212468385696]","[0.4796588122844696, 0.5828840732574463, -0.04469026252627373]","[0.4881751239299774, 0.47480708360671997, -0.10735108703374863]","[0.4292214512825012, 0.5452839136123657, -0.0970776230096817]","[0.4119826555252075, 0.6093865036964417, -0.0714932233095169]","[0.5204395651817322, 0.628380537033081, -0.07115233689546585]","[0.507956326007843, 0.55108243227005, -0.11197048425674438]","[0.45771852135658264, 0.5895977020263672, -0.10724417865276337]","[0.4414930045604706, 0.6413569450378418, -0.09346409887075424]"
