Handedness,Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
L,"[0.4222755432128906, 0.8945958614349365, -6.584611611515356e-08]","[0.5264176726341248, 0.8263809084892273, -0.02382843568921089]","[0.5932308435440063, 0.7333248257637024, -0.02202646993100643]","[0.645957350730896, 0.6685245037078857, -0.018948815762996674]","[0.6894249320030212, 0.6333670616149902, -0.01396357174962759]","[0.5273891091346741, 0.6284099817276001, -0.016560638323426247]","[0.5211551189422607, 0.5136621594429016, -0.04335728660225868]","[0.5145397186279297, 0.4455668330192566, -0.06497274339199066]","[0.5088136792182922, 0.38071081042289734, -0.08380952477455139]","[0.46851617097854614, 0.6408165693283081, -0.02217956632375717]","[0.46565306186676025, 0.5697493553161621, -0.06516726315021515]","[0.4799489974975586, 0.6547295451164246, -0.08244446665048599]","[0.48996949195861816, 0.712111234664917, -0.08786921948194504]","[0.40977025032043457, 0.6683330535888672, -0.03152135759592056]","[0.40109482407569885, 0.6016656756401062, -0.081952765583992]","[0.42789390683174133, 0.6868674159049988, -0.08274203538894653]","[0.4472208023071289, 0.7370802164077759, -0.073130302131176]","[0.3539782166481018, 0.7051979899406433, -0.04224403575062752]","[0.34548434615135193, 0.6465957164764404, -0.08394791930913925]","[0.3739643394947052, 0.700303852558136, -0.08463121950626373]","[0.39397338032722473, 0.7406600713729858, -0.0780000165104866]"
L,"[0.4289902448654175, 0.8461039066314697, 3.4355036149236184e-08]","[0.5193359851837158, 0.7994040846824646, -0.04342035949230194]","[0.583845853805542, 0.7134398221969604, -0.04390006884932518]","[0.6446599364280701, 0.6586833596229553, -0.038838256150484085]","[0.6834101676940918, 0.6288442015647888, -0.02642235718667507]","[0.5334500670433044, 0.6091549396514893, -0.007092938292771578]","[0.5256394147872925, 0.505318284034729, -0.03747428581118584]","[0.5244825482368469, 0.4403226375579834, -0.06019600108265877]","[0.5258002281188965, 0.38183650374412537, -0.07774157077074051]","[0.4741919934749603, 0.6218347549438477, 0.0012844828888773918]","[0.4523811340332031, 0.5679893493652344, -0.03827109560370445]","[0.45487526059150696, 0.6603119969367981, -0.04595661908388138]","[0.46886777877807617, 0.7038198709487915, -0.04291093721985817]","[0.41456347703933716, 0.6465311050415039, 0.0004337670688983053]","[0.39503568410873413, 0.6033756136894226, -0.04952332004904747]","[0.41510942578315735, 0.6860044598579407, -0.040893565863370895]","[0.433861643075943, 0.7203506231307983, -0.023252012208104134]","[0.3593646287918091, 0.6785445809364319, -0.004475198686122894]","[0.35686326026916504, 0.641180694103241, -0.042349159717559814]","[0.375876247882843, 0.697206437587738, -0.036073844879865646]","[0.39208027720451355, 0.7254326343536377, -0.02326205000281334]"
L,"[0.42081576585769653, 0.9506866931915283, -6.571037403091395e-08]","[0.5511702299118042, 0.8671528697013855, 0.012302919290959835]","[0.6013087630271912, 0.7667623162269592, 0.0359724722802639]","[0.6462655663490295, 0.696882963180542, 0.048277199268341064]","[0.6925334930419922, 0.6655314564704895, 0.06305158138275146]","[0.5113773941993713, 0.6524526476860046, 0.06791849434375763]","[0.5032469034194946, 0.5245375633239746, 0.0407942533493042]","[0.4959527850151062, 0.4375038743019104, 0.01037257444113493]","[0.4860048294067383, 0.363427996635437, -0.01356477290391922]","[0.45263397693634033, 0.669359028339386, 0.04038625583052635]","[0.4848531484603882, 0.567597508430481, -0.02304592914879322]","[0.512810468673706, 0.6639147996902466, -0.059419453144073486]","[0.5129535794258118, 0.7449024319648743, -0.06631936877965927]","[0.3917539715766907, 0.6918889880180359, 0.00749900471419096]","[0.4230314791202545, 0.5989317297935486, -0.06579625606536865]","[0.453688383102417, 0.708309531211853, -0.07360618561506271]","[0.4522261321544647, 0.7753152251243591, -0.055605728179216385]","[0.3247349262237549, 0.7238683700561523, -0.023987440392374992]","[0.36680638790130615, 0.6532819867134094, -0.07791857421398163]","[0.4014380872249603, 0.7268439531326294, -0.07544088363647461]","[0.4005126357078552, 0.7814460396766663, -0.05915543809533119]"
L,"[0.399310439825058, 0.9172525405883789, 3.4913365531963336e-09]","[0.471045583486557, 0.8572664260864258, -0.08874762803316116]","[0.5465404391288757, 0.7623007297515869, -0.10358533263206482]","[0.6388817429542542, 0.69530189037323, -0.1064123883843422]","[0.7195471525192261, 0.6599110960960388, -0.09826402366161346]","[0.5421640276908875, 0.6291666626930237, -0.009138881228864193]","[0.5439369678497314, 0.5027158856391907, -0.035835348069667816]","[0.5391120910644531, 0.4312145709991455, -0.04759950190782547]","[0.5502402782440186, 0.3622899651527405, -0.05439377576112747]","[0.4719708263874054, 0.6456949710845947, 0.022244945168495178]","[0.4026396870613098, 0.579664409160614, -0.02670169435441494]","[0.3958175778388977, 0.6713888645172119, -0.03387560322880745]","[0.42971938848495483, 0.7174057364463806, -0.024071043357253075]","[0.404128760099411, 0.6695261597633362, 0.03799876943230629]","[0.3400706946849823, 0.6201251745223999, -0.027343152090907097]","[0.35167181491851807, 0.7121621370315552, -0.02985062077641487]","[0.400867760181427, 0.7499991059303284, -0.012439013458788395]","[0.3508448004722595, 0.6925740838050842, 0.04626981168985367]","[0.3032452166080475, 0.654278576374054, -0.004408686421811581]","[0.3121025264263153, 0.7198319435119629, -0.012194981798529625]","[0.3543212413787842, 0.7602492570877075, -0.0034474588464945555]"
L,"[0.41099631786346436, 0.8654113411903381, 2.1635999303271092e-07]","[0.4915093183517456, 0.817046046257019, -0.07466087490320206]","[0.5710378289222717, 0.7270089387893677, -0.09426464885473251]","[0.6450809836387634, 0.6706584692001343, -0.10536008328199387]","[0.6994457840919495, 0.6393499970436096, -0.10856536030769348]","[0.5354225039482117, 0.6162909865379333, -0.03940665349364281]","[0.5334197878837585, 0.5014027953147888, -0.08220157027244568]","[0.5290021300315857, 0.4359104633331299, -0.10512400418519974]","[0.5367673635482788, 0.369706928730011, -0.12023353576660156]","[0.4701251685619354, 0.6330493092536926, -0.023027511313557625]","[0.4209522008895874, 0.5768998265266418, -0.08658666163682938]","[0.42427122592926025, 0.6655176281929016, -0.10139327496290207]","[0.45538628101348877, 0.7091686129570007, -0.098687082529068]","[0.40533506870269775, 0.6594574451446533, -0.018884586170315742]","[0.36088788509368896, 0.6144964694976807, -0.09063705056905746]","[0.38418877124786377, 0.6991889476776123, -0.09050602465867996]","[0.42453688383102417, 0.7366304397583008, -0.0732709988951683]","[0.3519802987575531, 0.6864632964134216, -0.020724639296531677]","[0.33017951250076294, 0.6497877836227417, -0.0725458636879921]","[0.35148873925209045, 0.7046451568603516, -0.07510369271039963]","[0.38923391699790955, 0.735315203666687, -0.06516052782535553]"
R,"[0.5785877704620361, 0.9693723917007446, -3.465174245320668e-07]","[0.4672154188156128, 0.9006537795066833, -0.0266855638474226]","[0.3857855200767517, 0.7790584564208984, -0.03438406065106392]","[0.3182767331600189, 0.7003569602966309, -0.044186051934957504]","[0.24518099427223206, 0.6674843430519104, -0.05421505123376846]","[0.4689699113368988, 0.6453331708908081, -0.007348997052758932]","[0.4699433445930481, 0.5106567740440369, -0.04332856833934784]","[0.47244590520858765, 0.4295775294303894, -0.0627843588590622]","[0.47819387912750244, 0.36151254177093506, -0.0777307003736496]","[0.5447941422462463, 0.6619052290916443, -0.015433412976562977]","[0.5672552585601807, 0.576384961605072, -0.07506715506315231]","[0.5405979752540588, 0.6961440443992615, -0.07210429757833481]","[0.5315490365028381, 0.7615447044372559, -0.050187818706035614]","[0.6185081005096436, 0.6955291628837585, -0.030900459736585617]","[0.6371336579322815, 0.6277689337730408, -0.09298527240753174]","[0.5952887535095215, 0.7410141229629517, -0.06389129906892776]","[0.5781881213188171, 0.7908779978752136, -0.025450322777032852]","[0.6840599179267883, 0.7413753271102905, -0.04878886416554451]","[0.6946846842765808, 0.6861230731010437, -0.09087257832288742]","[0.6495227813720703, 0.7617999315261841, -0.07025517523288727]","[0.6320142149925232, 0.7974561452865601, -0.04461260139942169]"
R,"[0.5873379111289978, 0.9009710550308228, 1.475624316071844e-07]","[0.4997413754463196, 0.8431395292282104, -0.06122221425175667]","[0.42615288496017456, 0.7515254020690918, -0.0886266753077507]","[0.3519986867904663, 0.687178373336792, -0.11052548140287399]","[0.28200551867485046, 0.6497324705123901, -0.12897805869579315]","[0.4672413468360901, 0.6246035099029541, -0.0411275252699852]","[0.4594596028327942, 0.5061965584754944, -0.08533020317554474]","[0.458734929561615, 0.4309617877006531, -0.10869894921779633]","[0.4592887759208679, 0.37035104632377625, -0.12288717180490494]","[0.5359464883804321, 0.6333504915237427, -0.03263084217905998]","[0.5842695832252502, 0.5718876123428345, -0.1025611087679863]","[0.5724151134490967, 0.6755391955375671, -0.10863348096609116]","[0.549235463142395, 0.7253568172454834, -0.09003905206918716]","[0.6036338210105896, 0.6568009257316589, -0.03316477686166763]","[0.6425400376319885, 0.6155425310134888, -0.10582168400287628]","[0.6200577020645142, 0.7080507874488831, -0.09069656580686569]","[0.589343786239624, 0.7433289885520935, -0.05772166699171066]","[0.6554934978485107, 0.6866280436515808, -0.03794630244374275]","[0.6880296468734741, 0.650184690952301, -0.08651603758335114]","[0.6638139486312866, 0.7131723761558533, -0.07304155826568604]","[0.6351819038391113, 0.7415558695793152, -0.04919462278485298]"
L,"[0.4280080497264862, 0.8796234726905823, -2.3038094809635368e-07]","[0.5357266068458557, 0.8115098476409912, 0.005022481549531221]","[0.5890882015228271, 0.7250428795814514, 0.02170555107295513]","[0.631221354007721, 0.6670984625816345, 0.03400177136063576]","[0.6716042160987854, 0.6511891484260559, 0.04693039134144783]","[0.5111309289932251, 0.6218857765197754, 0.016054285690188408]","[0.5076958537101746, 0.5075282454490662, -0.00037389216595329344]","[0.5020339488983154, 0.44784069061279297, -0.01585284434258938]","[0.4978671073913574, 0.39232268929481506, -0.030040403828024864]","[0.4604456424713135, 0.6313180327415466, -0.0007069895509630442]","[0.47791343927383423, 0.5509762763977051, -0.03815962374210358]","[0.4990721344947815, 0.6386803388595581, -0.05409309267997742]","[0.5029594302177429, 0.7013704776763916, -0.05653448775410652]","[0.4098939597606659, 0.6547024250030518, -0.01845708303153515]","[0.4326235055923462, 0.5810266733169556, -0.061239808797836304]","[0.4594327211380005, 0.6752181649208069, -0.05731496214866638]","[0.4603583514690399, 0.7277666330337524, -0.04321051761507988]","[0.35514551401138306, 0.692234992980957, -0.03541751578450203]","[0.37798547744750977, 0.6220023036003113, -0.06947394460439682]","[0.41368386149406433, 0.6802642345428467, -0.06242099031805992]","[0.4156795144081116, 0.7231873273849487, -0.04946174472570419]"
R,"[0.5923113226890564, 0.9257866144180298, -4.961686528304199e-08]","[0.4991915822029114, 0.8399515151977539, -0.03921175003051758]","[0.4230908751487732, 0.7417455911636353, -0.057062581181526184]","[0.34609681367874146, 0.6759741306304932, -0.07469005137681961]","[0.2614491879940033, 0.6508674621582031, -0.09170965105295181]","[0.47551825642585754, 0.634315550327301, -0.01659146323800087]","[0.4592156708240509, 0.5068557858467102, -0.04388759657740593]","[0.45547956228256226, 0.43568360805511475, -0.06136080622673035]","[0.4512441158294678, 0.3719619810581207, -0.07557865977287292]","[0.5463095903396606, 0.6442211866378784, -0.015775231644511223]","[0.5990929007530212, 0.564839243888855, -0.06977535784244537]","[0.5884119868278503, 0.6653429865837097, -0.08193546533584595]","[0.5606622099876404, 0.7220310568809509, -0.07338181883096695]","[0.6101182103157043, 0.6722362041473389, -0.020450714975595474]","[0.6570234894752502, 0.6165080666542053, -0.07694093883037567]","[0.6326767802238464, 0.7070480585098267, -0.07122261077165604]","[0.593254566192627, 0.7505828142166138, -0.04968119412660599]","[0.6564107537269592, 0.7061641216278076, -0.027346208691596985]","[0.6923397779464722, 0.6624576449394226, -0.06288837641477585]","[0.6662009954452515, 0.7202356457710266, -0.052791014313697815]","[0.6314454078674316, 0.7551637887954712, -0.03615013509988785]"
L,"[0.41088783740997314, 0.8730329275131226, 9.004828172010093e-08]","[0.4861031472682953, 0.8295811414718628, -0.06351338326931]","[0.563669741153717, 0.7258449792861938, -0.07685524225234985]","[0.6424168348312378, 0.6549277901649475, -0.0849357545375824]","[0.7144773006439209, 0.6274505853652954, -0.08786189556121826]","[0.5263007879257202, 0.6212825179100037, -0.024179166182875633]","[0.540142297744751, 0.5112378597259521, -0.05680461600422859]","[0.5405601859092712, 0.44211113452911377, -0.07083221524953842]","[0.5492992997169495, 0.37873417139053345, -0.08166129142045975]","[0.457466185092926, 0.6332181692123413, -0.01258922554552555]","[0.39881616830825806, 0.5660565495491028, -0.08026906847953796]","[0.39865484833717346, 0.6556482315063477, -0.09533978253602982]","[0.430330753326416, 0.7153061628341675, -0.0887986421585083]","[0.3932311534881592, 0.658036470413208, -0.011419720016419888]","[0.33827146887779236, 0.6103535294532776, -0.0886264368891716]","[0.36158081889152527, 0.697670042514801, -0.08919405937194824]","[0.4070983827114105, 0.7462222576141357, -0.06898002326488495]","[0.3436056673526764, 0.6893594861030579, -0.01501218881458044]","[0.3074820041656494, 0.6512748599052429, -0.07240785658359528]","[0.32448020577430725, 0.7107926607131958, -0.07741490751504898]","[0.3661455512046814, 0.7515327334403992, -0.06716609746217728]"
R,"[0.575069010257721, 0.8458753824234009, -6.508263794557934e-08]","[0.49117738008499146, 0.7855452299118042, -0.032112687826156616]","[0.42427289485931396, 0.6969905495643616, -0.04851500317454338]","[0.3590697646141052, 0.6434168815612793, -0.06553850322961807]","[0.294415682554245, 0.6249966621398926, -0.08269114047288895]","[0.47394999861717224, 0.6080396175384521, -0.02195015549659729]","[0.46587827801704407, 0.5064384341239929, -0.04965980723500252]","[0.4626321792602539, 0.44849908351898193, -0.06542611122131348]","[0.4637453556060791, 0.3970623314380646, -0.0782642662525177]","[0.5334973931312561, 0.6150020360946655, -0.025953957810997963]","[0.5706303119659424, 0.5526701211929321, -0.07999777048826218]","[0.5601067543029785, 0.6291995644569397, -0.09032665938138962]","[0.5429531335830688, 0.6812279224395752, -0.0822194516658783]","[0.588290274143219, 0.6376296281814575, -0.03455371409654617]","[0.6226712465286255, 0.5925561189651489, -0.08943681418895721]","[0.5978673100471497, 0.6671480536460876, -0.08059215545654297]","[0.5704576969146729, 0.7120842933654785, -0.058595724403858185]","[0.6339031457901001, 0.6697028875350952, -0.045425210148096085]","[0.6568564176559448, 0.6351107954978943, -0.082754947245121]","[0.6305456161499023, 0.6847015023231506, -0.07486217468976974]","[0.6048644781112671, 0.7192436456680298, -0.060024745762348175]"
R,"[0.5878145098686218, 0.9574108123779297, -3.4789368896781525e-07]","[0.47305601835250854, 0.879815936088562, -0.031043125316500664]","[0.396795392036438, 0.7739650011062622, -0.05139343440532684]","[0.3311513364315033, 0.6922978758811951, -0.07437126338481903]","[0.26698338985443115, 0.648157000541687, -0.09658779948949814]","[0.46913135051727295, 0.6456578373908997, -0.026240918785333633]","[0.4691426157951355, 0.5085179209709167, -0.07790090143680573]","[0.4749529957771301, 0.42655742168426514, -0.11528389900922775]","[0.4831102788448334, 0.3557698130607605, -0.14323770999908447]","[0.5381256341934204, 0.6568494439125061, -0.035262610763311386]","[0.5507996678352356, 0.5799230933189392, -0.10303385555744171]","[0.53980952501297, 0.6991399526596069, -0.11251728236675262]","[0.5308695435523987, 0.7723382115364075, -0.10244123637676239]","[0.6108344197273254, 0.6886798143386841, -0.051038164645433426]","[0.6214948296546936, 0.6255840063095093, -0.11143548041582108]","[0.593400776386261, 0.738277018070221, -0.08671406656503677]","[0.571848452091217, 0.7956913113594055, -0.054801858961582184]","[0.6726440191268921, 0.7329428791999817, -0.07074598968029022]","[0.6846264600753784, 0.6778103113174438, -0.11199986189603806]","[0.6420764327049255, 0.7462306022644043, -0.09256646037101746]","[0.6168274283409119, 0.7864278554916382, -0.06905073672533035]"
R,"[0.5737078189849854, 0.8740435838699341, -2.4115252017509192e-08]","[0.4835267663002014, 0.8121047616004944, -0.035030048340559006]","[0.41419485211372375, 0.7272694706916809, -0.05174446851015091]","[0.34997832775115967, 0.6681438684463501, -0.07011711597442627]","[0.28731322288513184, 0.6396569013595581, -0.0877823457121849]","[0.4691624641418457, 0.6170598864555359, -0.015338853001594543]","[0.46696916222572327, 0.5053503513336182, -0.04991130158305168]","[0.4659590721130371, 0.4411015212535858, -0.07247430831193924]","[0.4720565974712372, 0.38413989543914795, -0.08978693187236786]","[0.5357030034065247, 0.6263779401779175, -0.019173655658960342]","[0.5712820887565613, 0.5649467706680298, -0.08561311662197113]","[0.5558471083641052, 0.6512439250946045, -0.1026359274983406]","[0.5376732349395752, 0.7091252207756042, -0.09617713838815689]","[0.5983169078826904, 0.6526045799255371, -0.029078438878059387]","[0.6301764249801636, 0.6074437499046326, -0.09449540823698044]","[0.6011014580726624, 0.6878670454025269, -0.08818668127059937]","[0.5711334347724915, 0.7370736002922058, -0.06488344073295593]","[0.6494463086128235, 0.6858579516410828, -0.04158059507608414]","[0.6742280125617981, 0.652691662311554, -0.0860704705119133]","[0.639268696308136, 0.704574465751648, -0.08004728704690933]","[0.6080413460731506, 0.7401419878005981, -0.06439773738384247]"
L,"[0.4302493631839752, 0.8706319332122803, 5.3156416157662534e-08]","[0.47060635685920715, 0.8314803838729858, -0.09101801365613937]","[0.5301291942596436, 0.7378582954406738, -0.10756199061870575]","[0.6115907430648804, 0.6732380390167236, -0.10830563306808472]","[0.6817197799682617, 0.637515127658844, -0.09857875853776932]","[0.5326895713806152, 0.6238803267478943, -0.035412129014730453]","[0.5419849157333374, 0.5121179819107056, -0.06270705163478851]","[0.5437059998512268, 0.4490419030189514, -0.0708908960223198]","[0.5591951012611389, 0.3842381536960602, -0.07550608366727829]","[0.4752749800682068, 0.6326858997344971, -0.0012387223541736603]","[0.38735708594322205, 0.5781673789024353, -0.05024906247854233]","[0.3756498694419861, 0.6650397777557373, -0.05230782926082611]","[0.416817843914032, 0.7061111330986023, -0.03766782581806183]","[0.4174627959728241, 0.649806797504425, 0.01902511902153492]","[0.3451382517814636, 0.6070823073387146, -0.04306825250387192]","[0.3581567108631134, 0.6942764520645142, -0.042687855660915375]","[0.414730042219162, 0.729011058807373, -0.02382718399167061]","[0.37982177734375, 0.6737210154533386, 0.03155754506587982]","[0.3245338201522827, 0.655734121799469, -0.019686460494995117]","[0.337499737739563, 0.7177534103393555, -0.029404761269688606]","[0.3881927728652954, 0.749405026435852, -0.02138049341738224]"
R,"[0.5993421077728271, 0.9596664905548096, -2.879875466987869e-07]","[0.4805453419685364, 0.9059231281280518, -0.0418107695877552]","[0.391903281211853, 0.7920680046081543, -0.06218621879816055]","[0.31509509682655334, 0.7068158388137817, -0.0844622254371643]","[0.2327277660369873, 0.6736161112785339, -0.10764920711517334]","[0.4597015678882599, 0.647366464138031, -0.02509976550936699]","[0.4559016823768616, 0.49651142954826355, -0.06786339730024338]","[0.4606529772281647, 0.4133138060569763, -0.09274721890687943]","[0.4645004868507385, 0.34122925996780396, -0.11101885885000229]","[0.5382391810417175, 0.6601864695549011, -0.03100258857011795]","[0.5822951793670654, 0.5882226228713989, -0.10528109967708588]","[0.5648778080940247, 0.7121335864067078, -0.11359057575464249]","[0.5403668284416199, 0.7802565693855286, -0.0965653583407402]","[0.6154154539108276, 0.6905224919319153, -0.044165946543216705]","[0.6563849449157715, 0.6371606588363647, -0.12272216379642487]","[0.6192048192024231, 0.7565493583679199, -0.10234124958515167]","[0.5846598744392395, 0.8115335702896118, -0.0648779571056366]","[0.684527575969696, 0.7301793098449707, -0.06016404181718826]","[0.715227484703064, 0.6918520927429199, -0.11151813715696335]","[0.6740928292274475, 0.7734065055847168, -0.0925263836979866]","[0.6401170492172241, 0.8107293844223022, -0.06532743573188782]"
R,"[0.5325186848640442, 0.8395679593086243, -7.29782072994567e-07]","[0.4614301323890686, 0.8032630085945129, 0.00041965791024267673]","[0.41952386498451233, 0.723177433013916, 0.003450988559052348]","[0.39772188663482666, 0.6670762300491333, 0.0019870151299983263]","[0.3639029562473297, 0.636297345161438, 0.002664298051968217]","[0.49876004457473755, 0.6107909679412842, 0.0017064491985365748]","[0.5065160989761353, 0.5106427073478699, -0.044580914080142975]","[0.5130040049552917, 0.44527798891067505, -0.07063701748847961]","[0.5224434733390808, 0.38953351974487305, -0.08563549816608429]","[0.5444856286048889, 0.627726674079895, -0.013530069030821323]","[0.49307477474212646, 0.562065064907074, -0.06838001310825348]","[0.466255247592926, 0.651910662651062, -0.06519434601068497]","[0.4859884977340698, 0.6938999891281128, -0.046870749443769455]","[0.5901941061019897, 0.6469204425811768, -0.035073958337306976]","[0.5345906615257263, 0.5932689309120178, -0.09005846828222275]","[0.5092450380325317, 0.682942807674408, -0.06589119136333466]","[0.535800576210022, 0.7166945934295654, -0.03413974121212959]","[0.6399729251861572, 0.6745813488960266, -0.0573258176445961]","[0.5811184644699097, 0.637872576713562, -0.09289247542619705]","[0.5554784536361694, 0.6963596940040588, -0.0785679891705513]","[0.5761318802833557, 0.7222768664360046, -0.05839810520410538]"
R,"[0.5844475626945496, 0.8611392974853516, 3.592663233575877e-07]","[0.5083047151565552, 0.8104323744773865, -0.08496149629354477]","[0.44208472967147827, 0.7287401556968689, -0.11990636587142944]","[0.37578874826431274, 0.6693455576896667, -0.14371930062770844]","[0.30642780661582947, 0.6362074613571167, -0.16210177540779114]","[0.46801915764808655, 0.6120011806488037, -0.05007706210017204]","[0.4549967348575592, 0.5036355257034302, -0.08991371095180511]","[0.4534411132335663, 0.4347102642059326, -0.11372661590576172]","[0.45376402139663696, 0.37579286098480225, -0.1286172866821289]","[0.5295413136482239, 0.6258029341697693, -0.027084769681096077]","[0.5965999960899353, 0.5645202398300171, -0.0964183434844017]","[0.5902621150016785, 0.6592895984649658, -0.11138954013586044]","[0.5608678460121155, 0.703822672367096, -0.09834163635969162]","[0.5904731750488281, 0.648141086101532, -0.014693105593323708]","[0.6442658305168152, 0.6094694137573242, -0.08613555878400803]","[0.6247300505638123, 0.6967152953147888, -0.08242911845445633]","[0.5899780988693237, 0.7239261865615845, -0.05641433224081993]","[0.6373369097709656, 0.6684858798980713, -0.008065950125455856]","[0.6803082227706909, 0.6402743458747864, -0.05107841640710831]","[0.6585638523101807, 0.700770914554596, -0.04342446103692055]","[0.6281504034996033, 0.7260472178459167, -0.02510327845811844]"
L,"[0.4327584207057953, 0.8203633427619934, 9.01469263681065e-08]","[0.48518410325050354, 0.7783551216125488, -0.0861872211098671]","[0.5422832369804382, 0.700443685054779, -0.09772287309169769]","[0.6106136441230774, 0.6468913555145264, -0.09229503571987152]","[0.6730148792266846, 0.6147650480270386, -0.07561873644590378]","[0.5330800414085388, 0.6035671830177307, -0.035095248371362686]","[0.5330145955085754, 0.513308584690094, -0.07025301456451416]","[0.5331241488456726, 0.4596749246120453, -0.08962052315473557]","[0.5460823774337769, 0.40159571170806885, -0.09986167401075363]","[0.47378668189048767, 0.6248884201049805, -0.0017618566052988172]","[0.4155285954475403, 0.5681371688842773, -0.05156679078936577]","[0.41187727451324463, 0.642236590385437, -0.06074466183781624]","[0.4418821930885315, 0.676336407661438, -0.05293017253279686]","[0.42150411009788513, 0.6411014199256897, 0.017011994495987892]","[0.36914902925491333, 0.6007508635520935, -0.04197695478796959]","[0.3804928660392761, 0.675007700920105, -0.04885610193014145]","[0.4253305196762085, 0.6961618065834045, -0.03641340136528015]","[0.3850755989551544, 0.6550263166427612, 0.02867216430604458]","[0.34777724742889404, 0.631129801273346, -0.012919862754642963]","[0.35698699951171875, 0.6823197603225708, -0.022450413554906845]","[0.39226460456848145, 0.7063285112380981, -0.017721902579069138]"
R,"[0.594670832157135, 0.9063488245010376, 4.4416765376809053e-07]","[0.5183383822441101, 0.8536561727523804, -0.09127941727638245]","[0.44504815340042114, 0.7578447461128235, -0.1226162537932396]","[0.3663066029548645, 0.6912294626235962, -0.1402290016412735]","[0.2881943881511688, 0.6618914604187012, -0.1510893851518631]","[0.4720298647880554, 0.6376186013221741, -0.05455726385116577]","[0.45338350534439087, 0.5096128582954407, -0.09167147427797318]","[0.4461413025856018, 0.43302303552627563, -0.11074800044298172]","[0.4410856366157532, 0.36981528997421265, -0.12258099764585495]","[0.5371339321136475, 0.6457258462905884, -0.026312893256545067]","[0.6086374521255493, 0.5740933418273926, -0.09604343771934509]","[0.6060317158699036, 0.6711936593055725, -0.1072586253285408]","[0.5762956738471985, 0.7226448655128479, -0.0905906930565834]","[0.6003143787384033, 0.666987955570221, -0.008973575197160244]","[0.65965735912323, 0.6184743046760559, -0.08301462233066559]","[0.6427580118179321, 0.7093127369880676, -0.08073119819164276]","[0.6026378273963928, 0.7464410066604614, -0.054086167365312576]","[0.6469792127609253, 0.6895262002944946, 0.002133677015081048]","[0.696284294128418, 0.6557544469833374, -0.05037257820367813]","[0.6768707036972046, 0.7161266207695007, -0.04946395382285118]","[0.6389878988265991, 0.7469655275344849, -0.03342641890048981]"
R,"[0.596733033657074, 0.9594292640686035, 2.010390254270078e-08]","[0.47848284244537354, 0.8670346140861511, -0.03226501867175102]","[0.400471568107605, 0.7775753140449524, -0.04824812337756157]","[0.3203042149543762, 0.7085151076316833, -0.06620940566062927]","[0.24914398789405823, 0.671458899974823, -0.08192547410726547]","[0.4721044898033142, 0.6477867960929871, 0.00286242738366127]","[0.4615667164325714, 0.5178861618041992, -0.039963237941265106]","[0.4638267159461975, 0.43621888756752014, -0.0707908570766449]","[0.46916282176971436, 0.3715478777885437, -0.09205751121044159]","[0.5414511561393738, 0.6534196734428406, 0.0013456171145662665]","[0.5774374604225159, 0.5745222568511963, -0.05538017302751541]","[0.5599544048309326, 0.6870822906494141, -0.05795929580926895]","[0.5440448522567749, 0.7495590448379517, -0.0413837693631649]","[0.6143100261688232, 0.6865706443786621, -0.008458337746560574]","[0.6453871130943298, 0.6174327731132507, -0.06620657444000244]","[0.6107341051101685, 0.7248244881629944, -0.03754643723368645]","[0.5842779874801636, 0.774364173412323, 0.0009332328336313367]","[0.6740110516548157, 0.7382572293281555, -0.02133595570921898]","[0.7036929130554199, 0.6782643795013428, -0.054144054651260376]","[0.6597139835357666, 0.7474339008331299, -0.02588370442390442]","[0.6320772171020508, 0.779595136642456, 0.005100540816783905]"
L,"[0.428457111120224, 0.8495913743972778, -2.457159098412376e-08]","[0.5210716724395752, 0.7927876114845276, -0.013219477608799934]","[0.5816295146942139, 0.7033456563949585, -0.010148291476070881]","[0.6310041546821594, 0.6482320427894592, -0.01121427770704031]","[0.6777701377868652, 0.6286693811416626, -0.012960297055542469]","[0.5179363489151001, 0.6136523485183716, 0.003404673421755433]","[0.5145938396453857, 0.5086475610733032, -0.018994459882378578]","[0.5119103193283081, 0.44742336869239807, -0.03598777577280998]","[0.5092797875404358, 0.3936365246772766, -0.051018670201301575]","[0.46761468052864075, 0.623985767364502, -0.006958375219255686]","[0.4663810729980469, 0.5525514483451843, -0.05375159531831741]","[0.480265736579895, 0.6284914016723633, -0.07290155440568924]","[0.49061185121536255, 0.6854351758956909, -0.0762140229344368]","[0.41563674807548523, 0.6470947861671448, -0.020804855972528458]","[0.4151167869567871, 0.5851095914840698, -0.0734470784664154]","[0.4366641640663147, 0.6620560884475708, -0.0748690664768219]","[0.44742342829704285, 0.7129873633384705, -0.06279227137565613]","[0.361246258020401, 0.6761430501937866, -0.035433270037174225]","[0.36534571647644043, 0.6231174468994141, -0.07768364250659943]","[0.3896280527114868, 0.6735175848007202, -0.07971757650375366]","[0.4029010236263275, 0.7144598364830017, -0.07257349789142609]"
