Handedness,Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
L,"[0.503659725189209, 0.771408200263977, 9.830367844188004e-07]","[0.5752168893814087, 0.7352796792984009, -0.10153647512197495]","[0.5968863368034363, 0.6524947881698608, -0.13015961647033691]","[0.5601134896278381, 0.5840487480163574, -0.14248482882976532]","[0.5053726434707642, 0.5286058783531189, -0.1511928141117096]","[0.6012543439865112, 0.5487036108970642, -0.04905342683196068]","[0.6371491551399231, 0.46241164207458496, -0.049790799617767334]","[0.6588853597640991, 0.4000507891178131, -0.04939117655158043]","[0.6730536222457886, 0.35285836458206177, -0.050737954676151276]","[0.5389806032180786, 0.5412248373031616, -0.020345119759440422]","[0.5383304357528687, 0.4202222228050232, -0.0015043104067444801]","[0.530047595500946, 0.3535756468772888, 0.0010490055428817868]","[0.5229904651641846, 0.29343292117118835, -0.0019126635743305087]","[0.49029988050460815, 0.5493177771568298, -0.006855780724436045]","[0.47829899191856384, 0.44395196437835693, -0.029178733006119728]","[0.4717187285423279, 0.3789979815483093, -0.0731985867023468]","[0.4575100541114807, 0.3174692988395691, -0.10287859290838242]","[0.4578726589679718, 0.5731020569801331, -0.001992480829358101]","[0.4602540135383606, 0.5168660283088684, -0.03878656402230263]","[0.4795433282852173, 0.5455555319786072, -0.07019107043743134]","[0.4763680100440979, 0.5872877836227417, -0.09211120009422302]"
R,"[0.5138168931007385, 0.8351651430130005, 2.5812659032453666e-07]","[0.4155319929122925, 0.7795225977897644, -0.016882169991731644]","[0.3708077669143677, 0.6968753337860107, -0.026028264313936234]","[0.3676873743534088, 0.6126529574394226, -0.03740963712334633]","[0.41978463530540466, 0.5636513233184814, -0.04776731878519058]","[0.4264870882034302, 0.57342129945755, 0.007477623410522938]","[0.39736124873161316, 0.4577721953392029, -0.0038009383715689182]","[0.3817893862724304, 0.3936564326286316, -0.01376004796475172]","[0.3768270015716553, 0.33603233098983765, -0.024315349757671356]","[0.4737437069416046, 0.5705315470695496, -0.009899904020130634]","[0.4997420608997345, 0.43353983759880066, -0.03660253807902336]","[0.5115334391593933, 0.34973251819610596, -0.054101526737213135]","[0.5278508067131042, 0.278649240732193, -0.06237904727458954]","[0.5077555775642395, 0.5913650989532471, -0.03232000768184662]","[0.5276522040367126, 0.46071648597717285, -0.07627254724502563]","[0.5240979194641113, 0.3763226270675659, -0.10166814923286438]","[0.5325800180435181, 0.30806970596313477, -0.11195161938667297]","[0.5228905081748962, 0.6325173377990723, -0.05428248643875122]","[0.499813973903656, 0.5138065814971924, -0.0854739174246788]","[0.4520505964756012, 0.5287947654724121, -0.08134330064058304]","[0.42714768648147583, 0.5783100724220276, -0.07478152215480804]"
R,"[0.5089309811592102, 0.8139796257019043, 4.4097748741478426e-07]","[0.4182228147983551, 0.7734698057174683, -0.024725621566176414]","[0.37352150678634644, 0.6937499642372131, -0.03910501301288605]","[0.36221250891685486, 0.6142176389694214, -0.054825421422719955]","[0.4043600261211395, 0.5602496266365051, -0.06916289031505585]","[0.4262964129447937, 0.5792495012283325, 0.004481932148337364]","[0.4025989770889282, 0.475419282913208, -0.008341396227478981]","[0.3867645859718323, 0.4067065715789795, -0.018353989347815514]","[0.38326650857925415, 0.3512803018093109, -0.028143955394625664]","[0.47115054726600647, 0.5706378221511841, -0.008631300181150436]","[0.5004294514656067, 0.4380762577056885, -0.028215253725647926]","[0.5116688013076782, 0.3551454544067383, -0.03834202140569687]","[0.5278376340866089, 0.2884881794452667, -0.04150872677564621]","[0.5041497945785522, 0.5823031067848206, -0.028336819261312485]","[0.5209215879440308, 0.44887226819992065, -0.06635306775569916]","[0.5198768377304077, 0.37511348724365234, -0.08686447888612747]","[0.5308837294578552, 0.32231950759887695, -0.09543641656637192]","[0.521185040473938, 0.6100360751152039, -0.04918847605586052]","[0.4904946982860565, 0.5045823454856873, -0.0887945294380188]","[0.44431906938552856, 0.525018036365509, -0.09233075380325317]","[0.4222739040851593, 0.5736978650093079, -0.08914533257484436]"
R,"[0.47975900769233704, 0.7006179094314575, 6.155771075100347e-07]","[0.4107913672924042, 0.6936389207839966, -0.12334387004375458]","[0.3904089331626892, 0.6478255987167358, -0.19703127443790436]","[0.4371199309825897, 0.6114473938941956, -0.24922320246696472]","[0.4877038896083832, 0.5771878957748413, -0.30266836285591125]","[0.36050182580947876, 0.5144355893135071, -0.1647246927022934]","[0.3095755875110626, 0.4158717691898346, -0.22890372574329376]","[0.2818114459514618, 0.34833037853240967, -0.2729795277118683]","[0.2642107605934143, 0.29140639305114746, -0.30642515420913696]","[0.43206194043159485, 0.5063708424568176, -0.14708149433135986]","[0.4408257305622101, 0.38417866826057434, -0.20586150884628296]","[0.44879111647605896, 0.3099008798599243, -0.24884942173957825]","[0.45148012042045593, 0.241266667842865, -0.28220444917678833]","[0.5005884170532227, 0.5158302783966064, -0.138528972864151]","[0.5492061972618103, 0.41946926712989807, -0.2181728631258011]","[0.5697672367095947, 0.35053640604019165, -0.27610233426094055]","[0.5811986327171326, 0.2801184058189392, -0.3165697455406189]","[0.5627039670944214, 0.5361812114715576, -0.1359151303768158]","[0.5529857873916626, 0.5077590942382812, -0.2158595621585846]","[0.5121243596076965, 0.5502740740776062, -0.2467898428440094]","[0.4755481481552124, 0.5934698581695557, -0.26748669147491455]"
L,"[0.4795469641685486, 0.8358265161514282, 4.681176335452619e-07]","[0.5788823366165161, 0.7778289318084717, 0.00013631439651362598]","[0.6145742535591125, 0.6940314173698425, -0.0038957232609391212]","[0.6267119646072388, 0.621501088142395, -0.020757144317030907]","[0.5700205564498901, 0.5729313492774963, -0.04218577593564987]","[0.584108829498291, 0.5697768330574036, 0.04306364804506302]","[0.6208582520484924, 0.4576861262321472, 0.052339762449264526]","[0.638264536857605, 0.380620539188385, 0.055964428931474686]","[0.6441687345504761, 0.3192358613014221, 0.05277061462402344]","[0.5313542485237122, 0.5698109865188599, 0.01002908032387495]","[0.4982175827026367, 0.424068421125412, 0.01505481917411089]","[0.47416749596595764, 0.3404611647129059, 0.005134814418852329]","[0.45374900102615356, 0.27375832200050354, -0.006857562344521284]","[0.48787954449653625, 0.5858232378959656, -0.02978004701435566]","[0.4796929955482483, 0.4636039137840271, -0.05853784829378128]","[0.48979026079177856, 0.44030240178108215, -0.09147470444440842]","[0.4768446385860443, 0.4337106943130493, -0.11149392277002335]","[0.4587761461734772, 0.6163243055343628, -0.07008784264326096]","[0.4876047968864441, 0.5074092149734497, -0.10333988815546036]","[0.5321711301803589, 0.5310399532318115, -0.12237834185361862]","[0.5510631203651428, 0.5854384303092957, -0.13495704531669617]"
R,"[0.49006369709968567, 0.8569952249526978, 6.542770165651746e-07]","[0.42250123620033264, 0.8080359101295471, -0.14150825142860413]","[0.41397130489349365, 0.7099626064300537, -0.18132378160953522]","[0.47165802121162415, 0.6220715045928955, -0.19552642107009888]","[0.5351417660713196, 0.5487799048423767, -0.20331941545009613]","[0.35951563715934753, 0.5595323443412781, -0.08619501441717148]","[0.3068317770957947, 0.4453509747982025, -0.11571439355611801]","[0.2809504270553589, 0.3592066168785095, -0.14296062290668488]","[0.2612084150314331, 0.2951847314834595, -0.16381825506687164]","[0.4361569285392761, 0.54923015832901, -0.03733208030462265]","[0.4309082329273224, 0.40785735845565796, -0.05415748804807663]","[0.42569875717163086, 0.31728124618530273, -0.07590782642364502]","[0.4168086647987366, 0.24368783831596375, -0.0930151641368866]","[0.5081719160079956, 0.5629853010177612, -0.005782384425401688]","[0.5342838168144226, 0.4462275207042694, -0.038895383477211]","[0.5543017387390137, 0.35939642786979675, -0.08007480204105377]","[0.5676326751708984, 0.2769409418106079, -0.10835757106542587]","[0.5682634115219116, 0.5909245610237122, 0.01372498832643032]","[0.5883448123931885, 0.4919327199459076, -0.025348883122205734]","[0.6078131794929504, 0.4346139430999756, -0.05464871600270271]","[0.6197696924209595, 0.381738543510437, -0.07529386132955551]"
R,"[0.4873078465461731, 0.8294416666030884, 3.715761920375371e-07]","[0.4191172420978546, 0.777692437171936, -0.12277583032846451]","[0.41242995858192444, 0.6820884943008423, -0.15752051770687103]","[0.46530625224113464, 0.5944640636444092, -0.16969528794288635]","[0.5296837687492371, 0.5292753577232361, -0.17825181782245636]","[0.368533730506897, 0.5530202388763428, -0.06114001199603081]","[0.3229578137397766, 0.44188106060028076, -0.0815863162279129]","[0.300040602684021, 0.3619065284729004, -0.10213740170001984]","[0.2859477400779724, 0.3008297085762024, -0.11931036412715912]","[0.43908995389938354, 0.548080325126648, -0.022282134741544724]","[0.4336903691291809, 0.41719311475753784, -0.02321571111679077]","[0.4330350160598755, 0.3413991332054138, -0.036461807787418365]","[0.43124693632125854, 0.27809470891952515, -0.05036144703626633]","[0.5069641470909119, 0.5624354481697083, -0.00046524361823685467]","[0.5389100909233093, 0.4477594792842865, -0.03676071763038635]","[0.5590094327926636, 0.37221968173980713, -0.08870640397071838]","[0.5739107131958008, 0.3011932671070099, -0.12643034756183624]","[0.5646283030509949, 0.5845773816108704, 0.012604208663105965]","[0.5547338724136353, 0.5083315372467041, -0.04503568261861801]","[0.5318092703819275, 0.5288258790969849, -0.07924222201108932]","[0.5081992149353027, 0.560879111289978, -0.10106611251831055]"
R,"[0.467403382062912, 0.8666372895240784, -8.668637718756145e-08]","[0.42339542508125305, 0.8159061670303345, -0.11126596480607986]","[0.4325600862503052, 0.7205619215965271, -0.1352214217185974]","[0.4993358552455902, 0.6374278664588928, -0.1362582892179489]","[0.5593620538711548, 0.564554750919342, -0.13397617638111115]","[0.37795764207839966, 0.5658706426620483, -0.07809809595346451]","[0.3291754722595215, 0.4487411379814148, -0.10298672318458557]","[0.3042272925376892, 0.37679538130760193, -0.12930025160312653]","[0.2892876863479614, 0.3096797466278076, -0.1536686271429062]","[0.4468896985054016, 0.5506883263587952, -0.04468778148293495]","[0.4229370653629303, 0.4036751389503479, -0.06059858575463295]","[0.4145619869232178, 0.32034245133399963, -0.08725845813751221]","[0.40587300062179565, 0.25065311789512634, -0.11221785843372345]","[0.5088264346122742, 0.5646918416023254, -0.02349570393562317]","[0.5377936959266663, 0.43867626786231995, -0.07078481465578079]","[0.5545814633369446, 0.36362066864967346, -0.12825314700603485]","[0.5671218633651733, 0.28593799471855164, -0.17027243971824646]","[0.5615799427032471, 0.602129340171814, -0.008703276515007019]","[0.5617882609367371, 0.5423747897148132, -0.07117559015750885]","[0.5565724968910217, 0.5561628937721252, -0.10902982950210571]","[0.5476393699645996, 0.567958414554596, -0.1344585418701172]"
R,"[0.49857795238494873, 0.8191178441047668, 1.844844632614695e-07]","[0.4330757260322571, 0.7627623081207275, -0.1159399151802063]","[0.4238942563533783, 0.6720740795135498, -0.14606738090515137]","[0.47505733370780945, 0.5938347578048706, -0.15624591708183289]","[0.5384488105773926, 0.532145082950592, -0.16216659545898438]","[0.3918728828430176, 0.5485933423042297, -0.05121520161628723]","[0.3515472412109375, 0.4438600540161133, -0.07137908786535263]","[0.3305056691169739, 0.3740801215171814, -0.09368430078029633]","[0.31840574741363525, 0.31813836097717285, -0.11170907318592072]","[0.4552103579044342, 0.543837308883667, -0.013422016054391861]","[0.45343273878097534, 0.4191346764564514, -0.009979343973100185]","[0.4541560411453247, 0.3477848172187805, -0.021517012268304825]","[0.4547283351421356, 0.2858791649341583, -0.03626146912574768]","[0.5159789323806763, 0.5546783208847046, 0.0072144814766943455]","[0.5472583174705505, 0.44662895798683167, -0.019988317042589188]","[0.5665233731269836, 0.3743329644203186, -0.06603393703699112]","[0.5761459469795227, 0.30693456530570984, -0.1015092059969902]","[0.5698795914649963, 0.5781163573265076, 0.018314750865101814]","[0.5655506253242493, 0.5044428110122681, -0.026912646368145943]","[0.5535391569137573, 0.5098691582679749, -0.057468563318252563]","[0.5321195125579834, 0.5247899293899536, -0.07918987423181534]"
R,"[0.48330798745155334, 0.8623425364494324, 1.086307932496311e-07]","[0.4200536906719208, 0.815341591835022, -0.14618904888629913]","[0.41986849904060364, 0.711121678352356, -0.19152618944644928]","[0.4790607690811157, 0.6240426898002625, -0.2090652585029602]","[0.5518280863761902, 0.5536283254623413, -0.2227189540863037]","[0.375588059425354, 0.5557825565338135, -0.10601842403411865]","[0.32469597458839417, 0.43335938453674316, -0.1435256004333496]","[0.3000938594341278, 0.3540264368057251, -0.17555540800094604]","[0.2869209051132202, 0.290987491607666, -0.19998657703399658]","[0.44883230328559875, 0.5543556809425354, -0.06373246759176254]","[0.4438563585281372, 0.401546835899353, -0.07482673972845078]","[0.44261056184768677, 0.3156295120716095, -0.09608837962150574]","[0.442821741104126, 0.240200012922287, -0.1182820126414299]","[0.5231310725212097, 0.5708407163619995, -0.03980836644768715]","[0.5604745745658875, 0.4379633665084839, -0.09413637965917587]","[0.5799283981323242, 0.35189288854599, -0.16297243535518646]","[0.5936623215675354, 0.26774489879608154, -0.21366848051548004]","[0.5865616798400879, 0.601042628288269, -0.025491688400506973]","[0.5865118503570557, 0.529488742351532, -0.10078901052474976]","[0.5678594708442688, 0.563259482383728, -0.1464805155992508]","[0.5412014722824097, 0.601382851600647, -0.17774808406829834]"
L,"[0.4943883419036865, 0.852195143699646, 6.825835612289666e-07]","[0.5989384055137634, 0.7804976105690002, -0.019112324342131615]","[0.6275478005409241, 0.6771723628044128, -0.01271704863756895]","[0.6107555627822876, 0.5896353721618652, -0.00926295667886734]","[0.5441634654998779, 0.5427607893943787, -0.0038080494850873947]","[0.5986035466194153, 0.5703244805335999, 0.04053766652941704]","[0.6445541381835938, 0.4594893157482147, 0.06135471537709236]","[0.6660540699958801, 0.3928684592247009, 0.07236418128013611]","[0.6827707290649414, 0.336942195892334, 0.07403676956892014]","[0.5349016785621643, 0.5580668449401855, 0.02472602017223835]","[0.5193494558334351, 0.4157648980617523, 0.04957859218120575]","[0.5104799270629883, 0.33330002427101135, 0.04892200231552124]","[0.5006186962127686, 0.2681072950363159, 0.04142790660262108]","[0.48319512605667114, 0.5672529935836792, -0.00010977487545460463]","[0.4630621075630188, 0.42945408821105957, -0.010588779114186764]","[0.4631194472312927, 0.3500211834907532, -0.04363112524151802]","[0.448067843914032, 0.2837328612804413, -0.06950432807207108]","[0.4502558708190918, 0.6022372841835022, -0.027550287544727325]","[0.4831245541572571, 0.4962995648384094, -0.048505138605833054]","[0.5289916396141052, 0.5149291753768921, -0.06278138607740402]","[0.5473489165306091, 0.5603275299072266, -0.07470782101154327]"
R,"[0.48957785964012146, 0.8652064800262451, 5.6210502918929706e-08]","[0.41489338874816895, 0.8203933238983154, -0.08959278464317322]","[0.38970255851745605, 0.7293126583099365, -0.11728326976299286]","[0.44936978816986084, 0.6383923888206482, -0.12768924236297607]","[0.5205667018890381, 0.5761244893074036, -0.13523760437965393]","[0.37477707862854004, 0.5638272762298584, -0.06523140519857407]","[0.3215982913970947, 0.43425309658050537, -0.0968913659453392]","[0.29184553027153015, 0.35432493686676025, -0.1228058859705925]","[0.27713656425476074, 0.2841157019138336, -0.14401930570602417]","[0.4487133026123047, 0.5489543676376343, -0.0484178252518177]","[0.4479328393936157, 0.39831700921058655, -0.08587095886468887]","[0.446666419506073, 0.30995655059814453, -0.11511457711458206]","[0.44926658272743225, 0.23064130544662476, -0.13292449712753296]","[0.5141758322715759, 0.5634577870368958, -0.04097411036491394]","[0.55591881275177, 0.4398808777332306, -0.10410181432962418]","[0.5719484090805054, 0.3579840660095215, -0.14704826474189758]","[0.5897932052612305, 0.2794680893421173, -0.16922111809253693]","[0.569838285446167, 0.6096768975257874, -0.03747858852148056]","[0.5715250372886658, 0.5135732293128967, -0.09375038743019104]","[0.5397832989692688, 0.5444181561470032, -0.1013464629650116]","[0.5105640292167664, 0.5936248898506165, -0.09999648481607437]"
R,"[0.45575156807899475, 0.8121395111083984, 3.1987701731850393e-07]","[0.4163288176059723, 0.7940124869346619, -0.16157153248786926]","[0.42796459794044495, 0.7200875878334045, -0.22441886365413666]","[0.48044899106025696, 0.6362515687942505, -0.25406280159950256]","[0.5488335490226746, 0.5614367723464966, -0.2826688587665558]","[0.35710757970809937, 0.5576643943786621, -0.17191797494888306]","[0.3170137107372284, 0.44195446372032166, -0.2133343368768692]","[0.2955974340438843, 0.3647230267524719, -0.24413013458251953]","[0.2859841287136078, 0.30029165744781494, -0.270498126745224]","[0.4279440939426422, 0.5465641021728516, -0.1184515729546547]","[0.4226974844932556, 0.39582884311676025, -0.1525697410106659]","[0.4133128225803375, 0.3161061406135559, -0.1848100870847702]","[0.40574145317077637, 0.24032250046730042, -0.21324071288108826]","[0.5031397342681885, 0.5583502054214478, -0.0766112208366394]","[0.5519530773162842, 0.43461358547210693, -0.14244689047336578]","[0.5762836337089539, 0.36261916160583496, -0.20658506453037262]","[0.5914014577865601, 0.2890414595603943, -0.25214269757270813]","[0.565264105796814, 0.5787804126739502, -0.04262495040893555]","[0.5810752511024475, 0.5086262822151184, -0.11623615771532059]","[0.5689426064491272, 0.537636935710907, -0.154592826962471]","[0.5511999130249023, 0.5701634287834167, -0.18133971095085144]"
L,"[0.5039775371551514, 0.7773694396018982, 1.1544041171873687e-06]","[0.5557882785797119, 0.7519074082374573, -0.1029532253742218]","[0.5675297379493713, 0.6674864888191223, -0.128903329372406]","[0.5304052233695984, 0.5879750847816467, -0.13308800756931305]","[0.4668053388595581, 0.5314031839370728, -0.13236337900161743]","[0.5939726233482361, 0.5448912978172302, -0.06416389346122742]","[0.6347184181213379, 0.44892391562461853, -0.06728389859199524]","[0.6562340259552002, 0.3894692659378052, -0.07351116836071014]","[0.6734319925308228, 0.3379143476486206, -0.08166564255952835]","[0.5270138382911682, 0.5302415490150452, -0.03264341130852699]","[0.5262884497642517, 0.41658803820610046, -0.025673380121588707]","[0.5252960324287415, 0.3471030592918396, -0.037338096648454666]","[0.5248611569404602, 0.29157283902168274, -0.04924542456865311]","[0.47159549593925476, 0.5421342253684998, -0.012419176287949085]","[0.4512883126735687, 0.4315655827522278, -0.04175073280930519]","[0.4348435401916504, 0.36747390031814575, -0.08842038363218307]","[0.41640520095825195, 0.31064653396606445, -0.11904224753379822]","[0.43483835458755493, 0.577582061290741, 0.0006991284317336977]","[0.43576329946517944, 0.5050287246704102, -0.04697296395897865]","[0.451301246881485, 0.5310527086257935, -0.07571292668581009]","[0.4554585814476013, 0.573661744594574, -0.09205255657434464]"
R,"[0.5187277793884277, 0.7786263227462769, 4.328357761096413e-07]","[0.4230376183986664, 0.7368327975273132, -0.02972826361656189]","[0.3823326826095581, 0.6726906299591064, -0.04741691052913666]","[0.38492900133132935, 0.5908212065696716, -0.0634063258767128]","[0.4306381344795227, 0.5451976656913757, -0.07564587891101837]","[0.431219220161438, 0.5812033414840698, -0.01901310682296753]","[0.3936648666858673, 0.463322252035141, -0.03530221804976463]","[0.38005566596984863, 0.4060700237751007, -0.04471379518508911]","[0.37657302618026733, 0.3570520877838135, -0.05313478782773018]","[0.4697628617286682, 0.567049503326416, -0.019318049773573875]","[0.49072614312171936, 0.4354795813560486, -0.04928847774863243]","[0.5093914270401001, 0.36557143926620483, -0.061029206961393356]","[0.522838294506073, 0.304015576839447, -0.06434369832277298]","[0.5006735920906067, 0.5754292011260986, -0.023969219997525215]","[0.5138221383094788, 0.45581215620040894, -0.052920788526535034]","[0.5191245079040527, 0.3876402974128723, -0.0679972767829895]","[0.5318569540977478, 0.3249393105506897, -0.07393170893192291]","[0.5140025615692139, 0.6072343587875366, -0.030224008485674858]","[0.5097260475158691, 0.5014952421188354, -0.04097659885883331]","[0.4707116484642029, 0.5041892528533936, -0.034665774554014206]","[0.45501551032066345, 0.5389180183410645, -0.030320486053824425]"
L,"[0.49178546667099, 0.826723575592041, 4.7037539729899436e-07]","[0.5792055130004883, 0.7786928415298462, -0.025633951649069786]","[0.6129698753356934, 0.672696053981781, -0.023053351789712906]","[0.584430992603302, 0.5859055519104004, -0.018133655190467834]","[0.5207124948501587, 0.5478833317756653, -0.013687566854059696]","[0.5960075259208679, 0.5608523488044739, -0.005573791451752186]","[0.6402546167373657, 0.45388758182525635, -0.006289881654083729]","[0.6569541096687317, 0.39133405685424805, -0.012443006969988346]","[0.6728947758674622, 0.3313697576522827, -0.022398315370082855]","[0.5373408794403076, 0.5422173738479614, -0.009015603922307491]","[0.5319209098815918, 0.41220492124557495, -0.009711404331028461]","[0.5264580845832825, 0.3346334397792816, -0.028775788843631744]","[0.520220160484314, 0.2720227539539337, -0.04790174961090088]","[0.48540863394737244, 0.5538697838783264, -0.016040079295635223]","[0.45957112312316895, 0.42958125472068787, -0.03732452914118767]","[0.4523474872112274, 0.3530828654766083, -0.07453062385320663]","[0.44012758135795593, 0.2936991751194, -0.10141757130622864]","[0.4467655122280121, 0.5909678339958191, -0.024071967229247093]","[0.45759791135787964, 0.5136067867279053, -0.04694942384958267]","[0.4851909279823303, 0.5189717411994934, -0.06431932002305984]","[0.5044375658035278, 0.5405546426773071, -0.07808136194944382]"
R,"[0.5112878084182739, 0.7496578097343445, 5.014377961742866e-07]","[0.43056684732437134, 0.7050612568855286, 0.035349197685718536]","[0.3885549008846283, 0.646195650100708, 0.036895014345645905]","[0.3800355792045593, 0.5894151926040649, 0.01825377345085144]","[0.4136461019515991, 0.5374895930290222, -0.0041864472441375256]","[0.4445672631263733, 0.542817234992981, 0.0993647500872612]","[0.4216304421424866, 0.4658111035823822, 0.118390753865242]","[0.4106498658657074, 0.41061389446258545, 0.13005825877189636]","[0.41106724739074707, 0.3736293911933899, 0.13303692638874054]","[0.48291638493537903, 0.5393952131271362, 0.04984976723790169]","[0.5068520903587341, 0.43163374066352844, 0.06535442918539047]","[0.5158052444458008, 0.3599448502063751, 0.0711856409907341]","[0.5313183069229126, 0.30505484342575073, 0.07518280297517776]","[0.5068331360816956, 0.5495074987411499, -0.006806108634918928]","[0.512043297290802, 0.4408363103866577, -0.023096956312656403]","[0.5047065615653992, 0.3814997673034668, -0.03893260285258293]","[0.5075088739395142, 0.33957961201667786, -0.04907791316509247]","[0.5155425071716309, 0.5682116746902466, -0.061602819710969925]","[0.4694393277168274, 0.49644777178764343, -0.08921177685260773]","[0.4292457401752472, 0.5166552066802979, -0.09632238000631332]","[0.4095638692378998, 0.556117057800293, -0.09969549626111984]"
L,"[0.5057400465011597, 0.8018203973770142, 7.278523526110803e-07]","[0.5828736424446106, 0.7588357925415039, -0.050874024629592896]","[0.607605516910553, 0.6726439595222473, -0.05782073736190796]","[0.5676969289779663, 0.6088382005691528, -0.05650666356086731]","[0.5084827542304993, 0.5694273710250854, -0.053963206708431244]","[0.6076926589012146, 0.5524469614028931, -0.028421901166439056]","[0.6445805430412292, 0.4498928189277649, -0.03525792434811592]","[0.662208616733551, 0.38892585039138794, -0.04532533511519432]","[0.6770092248916626, 0.3309260606765747, -0.056542444974184036]","[0.546690046787262, 0.5399507880210876, -0.02404029667377472]","[0.54278165102005, 0.4141095280647278, -0.030390892177820206]","[0.5389454364776611, 0.3394028842449188, -0.05295185744762421]","[0.5341370105743408, 0.2790030241012573, -0.07250455766916275]","[0.49295318126678467, 0.5549497604370117, -0.025722166523337364]","[0.46888279914855957, 0.4416062533855438, -0.05824856832623482]","[0.4571896195411682, 0.37570175528526306, -0.1000567376613617]","[0.44444337487220764, 0.31605082750320435, -0.12695105373859406]","[0.4519439935684204, 0.5944975018501282, -0.030265918001532555]","[0.46663138270378113, 0.5205429792404175, -0.06585642695426941]","[0.4931516647338867, 0.5447868704795837, -0.08370926976203918]","[0.5076401829719543, 0.5817774534225464, -0.09465336054563522]"
R,"[0.45146334171295166, 0.8247548341751099, 3.2690553553038626e-07]","[0.4468044638633728, 0.7922059297561646, -0.13886567950248718]","[0.47719553112983704, 0.7052861452102661, -0.17057998478412628]","[0.5350955724716187, 0.6294902563095093, -0.16995814442634583]","[0.5778960585594177, 0.5615021586418152, -0.16511644423007965]","[0.39077669382095337, 0.5669288635253906, -0.10529424995183945]","[0.3678186535835266, 0.4560610055923462, -0.11611127108335495]","[0.35088294744491577, 0.37866371870040894, -0.13043196499347687]","[0.3368934392929077, 0.3133271038532257, -0.14634859561920166]","[0.4437193274497986, 0.5579697489738464, -0.044147178530693054]","[0.41470813751220703, 0.420740008354187, -0.04733327031135559]","[0.3979264497756958, 0.34970566630363464, -0.06905343383550644]","[0.38620302081108093, 0.2806229591369629, -0.09178038686513901]","[0.5021532773971558, 0.5676308870315552, 0.005232526920735836]","[0.5380929708480835, 0.4519769549369812, -0.03191698342561722]","[0.5578646063804626, 0.39309990406036377, -0.09264478087425232]","[0.5637012720108032, 0.32516801357269287, -0.1378665566444397]","[0.5521060228347778, 0.5849124193191528, 0.04729383811354637]","[0.582627534866333, 0.5308531522750854, -0.006844696588814259]","[0.5852439403533936, 0.5634294152259827, -0.047293487936258316]","[0.572286069393158, 0.5914002060890198, -0.07609795778989792]"
L,"[0.5157240629196167, 0.7970333099365234, 1.1514314337546239e-06]","[0.5654755234718323, 0.7474172115325928, -0.09105037152767181]","[0.5683862566947937, 0.6551992893218994, -0.1110861673951149]","[0.5091308355331421, 0.5829168558120728, -0.11318834125995636]","[0.44583940505981445, 0.5323153138160706, -0.11102864891290665]","[0.6129363775253296, 0.5480580925941467, -0.05016504228115082]","[0.6548638939857483, 0.446155309677124, -0.053072936832904816]","[0.6785313487052917, 0.3794500231742859, -0.05942925438284874]","[0.6998163461685181, 0.32185354828834534, -0.06801032274961472]","[0.5496854186058044, 0.5362873077392578, -0.021735182031989098]","[0.5594794154167175, 0.4147634506225586, -0.014277984388172626]","[0.5651552081108093, 0.34578192234039307, -0.023796463385224342]","[0.571923553943634, 0.29061228036880493, -0.03532373905181885]","[0.49130019545555115, 0.5477496385574341, -0.00472952239215374]","[0.46338367462158203, 0.4356232285499573, -0.030252043157815933]","[0.44773727655410767, 0.3735065460205078, -0.07517396658658981]","[0.43606439232826233, 0.32050904631614685, -0.10563081502914429]","[0.45098596811294556, 0.5801289677619934, 0.0055705830454826355]","[0.4426414370536804, 0.5186154246330261, -0.032651808112859726]","[0.45360156893730164, 0.5477563738822937, -0.05982084199786186]","[0.4581323266029358, 0.5893597602844238, -0.07809150964021683]"
R,"[0.5216245055198669, 0.8251662254333496, 2.9842874482710613e-07]","[0.41425204277038574, 0.7725597023963928, -0.04904099926352501]","[0.3738046884536743, 0.703693151473999, -0.06949306279420853]","[0.3959771394729614, 0.6234411597251892, -0.08510653674602509]","[0.4562179744243622, 0.5693579912185669, -0.09819768369197845]","[0.40818989276885986, 0.5591138601303101, -0.0162075012922287]","[0.3583102226257324, 0.44426506757736206, -0.039379823952913284]","[0.33014872670173645, 0.3710230588912964, -0.05857183784246445]","[0.32290250062942505, 0.31332096457481384, -0.07300058007240295]","[0.4640873074531555, 0.5514997839927673, -0.02050943486392498]","[0.47577041387557983, 0.4183507561683655, -0.041759390383958817]","[0.4836690425872803, 0.3310978412628174, -0.0568382665514946]","[0.4969196319580078, 0.26110222935676575, -0.0650811493396759]","[0.5108749270439148, 0.5703977346420288, -0.034918442368507385]","[0.5446791052818298, 0.4538159966468811, -0.07472245395183563]","[0.5557087063789368, 0.3667067885398865, -0.10777443647384644]","[0.5702614188194275, 0.29437440633773804, -0.12610742449760437]","[0.5400883555412292, 0.6133348941802979, -0.0525648258626461]","[0.522811233997345, 0.5123692154884338, -0.08422127366065979]","[0.48118096590042114, 0.5296068787574768, -0.08673862367868423]","[0.4530484080314636, 0.5820795893669128, -0.08576203137636185]"
